ID,Topic,Test 1
709,good_facility,"kept, no_evident_not_kept, small, no_evident_not_small, nearby, no_evident_not_nearby, this_list_presents_each_support_followed_by_its_corresponding_contrary, all_derived_from_the_original_text_and_adhering_to_the_specified_rules"
711,bad_facility,"small, have_evident_small, dirty, have_evident_dirty"
714,good_facility,"comfortable, no_evident_not"
715,good_facility,"place, great, no_evident_not_place, no_evident_not_great"
718,good_facility,"great, no_evident_not_great"
720,good_facility,"clean, modern_hotel, well_maintained, no_evident_not_clean, no_evident_not_modern_hotel, no_evident_not_well_maintained"
727,good_facility,"with, no_evident_not_with"
729,good_facility,"very, clean, well, equipped, no_evident_not_very, no_evident_not_clean, no_evident_not_well, no_evident_not_equipped"
730,good_facility,"newly_refurbished, no_evident_not_newly_refurbished, modern_decor, no_evident_not_modern_decor, large_windows, no_evident_not_large_windows, ocean_view, no_evident_not_ocean_view, wi_fi_included, no_evident_not_wi_fi_included, this_format_ensures_each_positive_point_is_paired_with_a_corresponding_negative_statement, maintaining_clarity_and_conciseness_as_per_the_requirements"
733,bad_facility,"the_hotel_is_young, not_everything_is_perfect, have_evident_the_hotel_is_young, have_evident_not_everything_is_perfect"
733,good_facility,"new, no_evident_not_new"
738,good_facility,"all, furniture, in, hotel, is, new, no_evident_not_all, no_evident_not_furniture, no_evident_not_in, no_evident_not_hotel, no_evident_not_is, no_evident_not_new"
739,good_facility,"nice, extremely_clean, no_evident_not_nice, no_evident_not_very_clean"
749,good_facility,"hotel, no_evident_not_hotel, overnight_stay, no_evident_not_overnight_stay"
768,bad_facility,"swimming_pool, have_evident_swimming_pool, deckchairs, have_evident_deckchairs, billiards, have_evident_billiards"
773,good_facility,"compact, no_evident_not_compact, room_and_hotel, no_evident_not_room_and_hotel, clean, no_evident_not_clean, modern, no_evident_not_modern, 3, no_evident_not_3, stars, no_evident_not_stars, for_sure, no_evident_not_for_sure"
777,good_facility,"good_and_no_evident_not_good, cozy_and_no_evident_not_cozy"
780,good_facility,"cozy, no_evident_not_cozy"
783,good_facility,"tidy, modern, no_evident_not_tidy, no_evident_not_modern, facility_run_1_id_2, family_atmosphere, cozy, not_big, no_evident_not_family_atmosphere, no_evident_not_cozy, no_evident_not_not_big, no_evident_not_facility_run_1_id_84, no_evident_not_no_own_parking_lot, no_evident_not_difficult_to_find_parking_spot, have_evident_no_own_parking_lot, have_evident_difficult_to_find_parking_spot, no_evident_not_facility_run_1_id_114, immaculate_hotel, no_evident_not_immaculate_hotel, clean_hotel, no_evident_not_clean_hotel, no_evident_not_facility_run_1_id_136, no_evident_not_clean_on_the_inside, no_evident_not_beautiful_on_the_inside, no_evident_not_facility_run_1_id_150, no_evident_not_claim_bad_facility, no, kiosk, counterarguments, have_evident_no_should_have_been, have_evident_kiosk_lack_of_accessibility, facility_run_1_id_224, always_possible, have_evident_always_possible, not_necessarily_convenient, have_evident_not_necessarily_convenient, facility_run_1_id_312, tiny_pool, have_evident_tiny_pool, facility_run_1_id_348, not_much_parking, have_evident_plenty_of_parking_spots_available, apartment_before_conversion, have_evident_ample_parking_around, inside_excellent, have_evident_poor_interior_design, facility_run_1_id_353, very_tiny_pool, have_evident_very_tiny_pool, facility_run_1_id_425, accessible_have_evident_accessible, steep_have_evident_steep, ramp_have_evident_ramp"
