ID,Topic,Test 3
695,good_facility,"new, modern, well_designed, no_evident_not_new, no_evident_not_modern, no_evident_not_well_designed, each_support_and_its_contrary_are_listed_together, ensuring_clarity_and_adherence_to_the_specified_format_without_any_additional_claims_or_assumptions"
700,bad_facility,"the_photo_of_the_pool_is_bad_because_it_s_a_hole, have_evident_pool_is_not_bad, this_format_adheres_to_the_conditions_by_using_exact_vocabulary, providing_short_and_direct_statements_without_adjectives_or_adverbs, and_structuring_each_support_with_its_corresponding_contrary"
703,good_facility,"hotel_is_completely_redone, new_furniture, modern_decor, state_of_the_art_amenities, full_service_restaurant, no_evident_not_hotel_is_completely_redone, no_evident_not_new_furniture, no_evident_not_modern_decor, no_evident_not_state_of_the_art_amenities, no_evident_not_full_service_restaurant, each_support_and_its_corresponding_contrary_are_listed_together, ensuring_clarity_and_adherence_to_the_specified_format"
706,good_facility,"good_accommodation, no_evident_not_accommodation, perfect_location_simplified_to_location, no_evident_not_location, 7_minutes_from_the_airport, no_evident_not_airport"
707,good_facility,"prominent, high_quality, modern, well_maintained, comfortable, clean, safe, convenient, efficient, family_friendly, no_evident_not_prominent, no_evident_not_high_quality, no_evident_not_modern, no_evident_not_well_maintained, no_evident_not_comfortable, no_evident_not_clean, no_evident_not_safe, no_evident_not_convenient, no_evident_not_efficient, no_evident_not_family_friendly, this_format_ensures_each_support_is_paired_with_its_contrary, adhering_to_the_specified_structure_and_conditions"
709,good_facility,"the_aba_format_for_the_given_text_with_the_required_conditions_applied_is_as_follows, small, hotel, no_evident_not_small, no_evident_not_hotel, this_list_adheres_to_all_specified_conditions, ensuring_each_support_has_its_corresponding_contrary_without_any_additional_words_or_opinions"
711,bad_facility,"small, have_evident_small, dirty, have_evident_dirty"
714,good_facility,"comfortable, no_evident_not"
715,good_facility,"place, great, no_evident_not_place, no_evident_not_great"
718,good_facility,"great, no_evident_not_great"
720,good_facility,"clean, modern_hotel, well_maintained, no_evident_not_clean, no_evident_not_modern_hotel, no_evident_not_well_maintained"
727,good_facility,"with, no_evident_not_with"
729,good_facility,"very, clean, well, equipped, no_evident_not_very, no_evident_not_clean, no_evident_not_well, no_evident_not_equipped"
730,good_facility,"newly_refurbished, no_evident_not_newly_refurbished, modern_decor, no_evident_not_modern_decor, large_windows, no_evident_not_large_windows, ocean_view, no_evident_not_ocean_view, wi_fi_included, no_evident_not_wi_fi_included, this_format_ensures_each_positive_point_is_paired_with_a_corresponding_negative_statement, maintaining_clarity_and_conciseness_as_per_the_requirements"
733,bad_facility,"the_hotel_is_young, not_everything_is_perfect, have_evident_the_hotel_is_young, have_evident_not_everything_is_perfect"
733,good_facility,"new, no_evident_not_new"
738,good_facility,"all, furniture, in, hotel, is, new, no_evident_not_all, no_evident_not_furniture, no_evident_not_in, no_evident_not_hotel, no_evident_not_is, no_evident_not_new"
739,good_facility,"nice, extremely_clean, no_evident_not_nice, no_evident_not_very_clean"
749,good_facility,"suitable, overnight_stay, no_evident_not_suitable, no_evident_not_overnight_stay"
768,bad_facility,"swimming_pool, have_evident_swimming_pool, deckchairs, have_evident_deckchairs, billiards, have_evident_billiards"
773,good_facility,"compact, no_evident_not_compact, clean, no_evident_not_clean, modern, no_evident_not_modern, 3_stars_for_sure, no_evident_not_3_stars_for_sure"
777,good_facility,"cozy, homely, no_evident_not_cozy, no_evident_not_homely"
780,good_facility,"cozy, no_evident_not_cozy"
783,good_facility,"tidy, modern, no_evident_not_tidy, no_evident_not_modern"
