ID,Topic,Output
316,good_location,"1. Close_to_airport  
   - Support: close_to_airport  
     - Contrary: no_evident_not_close_to_airport  
2. Clean_beach  
   - Support: clean_beach  
     - Contrary: no_evident_not_clean_beach"
318,good_location,"- Close_to_Larnaca_airport  
  Close_to_beach_and_restaurants  
  No_evident_not_close_to_Larnaca_airport  
  No_evident_not_close_to_beach_and_restaurants"
322,bad_location,"1. **Support**: small  
   - **Contrary**: have evident small  

2. **Support**: not much else nearby  
   - **Contrary**: have evident not much else nearby"
322,good_location,"1. Support: walk  
   Contrary: no_evident_not_walk  

2. Support: pleasant  
   Contrary: no_evident_not_pleasant"
323,good_location,"1. close_to_airport  
2. very_clean_beach  
3. no_evident_not_close_to_airport  
4. no_evident_not_very_clean_beach"
324,good_location,"1. has_morning_flight  
2. close_to_airport_in_7_min  
3. no_evident_not_has_morning_flight  
4. no_evident_not_close_to_airport_in_7_min"
325,bad_location,"1. **Support**: has_smell_from_lake  
   **Contrary**: have_evident_has_smell_from_lake  

2. **Support**: doesn't Depend On_Hotel  
   **Contrary**: have_evident_doesn't_depend_on_hotel"
325,good_location,"- Support: near  
  Contrary: no evident not near  

- Support: quick walk  
  Contrary: no evident not quick walk"
327,good_location,"- Claim: good_location  
- Supports and Contraries:  
  - close_to_larnaca_airport  
    - no_evident_not_close_to_larnaca_airport  
  - clean_beach  
    - no_evident_not_clean_beach"
328,bad_location,"1. Supports:  
- located_in_small_side_street  

2. Contraries:  
- have evident located_in_small_side_street"
328,good_location,"1. very close  
   no evident not very close  

2. only_away  
   no evident not only_away"
329,good_location,"- Support: quiet  
- Contrary: no evident not quiet"
332,good_location,"- **Support**: close_to_cafe_nero  
  - **Contrary**: no_evident_not_close_to_cafe_nero  

- **Support**: high_quality  
  - **Contrary**: no_evident_not_high_quality"
334,good_location,"- **Support**: close_to_airport  
  - **Contrary**: no_evident_not_close_to_airport  

- **Support**: close_to_clean_beach  
  - **Contrary**: no_evident_not_close_to_clean_beach"
338,good_location,"Here is the ABA format for your request:

1. close_to_airport  
2. close_to_clean_beach  
3. walk_distance_to_beach  
4. walk_distance_to_restaurants  
5. walk_distance_to_shops  
6. away_from_traffic  

Contraries:  
1. no_evident_not_close_to_airport  
2. no_evident_not_close_to_clean_beach  
3. no_evident_not_walk_distance_to_beach  
4. no_evident_not_walk_distance_to_restaurants  
5. no_evident_not_walk_distance_to_shops  
6. no_evident_not_away_from_traffic"
340,bad_location,"- **Support 1**: located_in_far_than_most_hotels  
  - **Contrary 1**: have_evident_located_in_far_than_most_hotels  

- **Support 2**: area_is_good_for_water_sports_and_quiet_beaches  
  - **Contrary 2**: have_evident_area_is_good_for_water_sports_and_quiet_beaches"
344,good_location,"- close_to_beach  
  no_evident_not_close_to_beach"
347,good_location,"1. good_location  
2. near_10_minutes_walk_from_beach  
3. no_evident_not_near_10_minutes_walk_from_beach  
4. loads_of_restaurants  
5. no_evident_not_loads_of_restaurants"
348,bad_location,"Here is the structured response based on the provided text, following the specified format:

- **Supports**:
  - ""I do not find aircraft noise bothersome.""
  - ""The noise from aircraft landing and takeoff can be an issue for those with young families or those seeking a quiet environment.""

- **Contraries**:
  - ""Have evident that aircraft noise can be bothersome.""
  - ""Have evident that the noise from aircraft landing and takeoff is not an issue for everyone."""
349,bad_location,"1. Located in a small side street: have evident located in a small side street  
2. Pretty far from major tourist spots: have evident pretty far from major tourist spots"
349,good_location,"- Support: near_bus_stop  
  Contrary: no_evident_not_near_bus_stop"
350,good_location,"- close_to_airport  
  no_evident_not_close_to_airport  

- 6_mins_drive  
  no_evident_not_6_mins_drive"
351,good_location,"1. Close_to_mackenzie_beach  
2. Close_to_bars  
3. no_evident_not_close_to_mackenzie_beach  
4. no_evident_not_close_to_bars"
353,bad_location,"1. Claim: bad_location  
2. Supports and Contraries:  
   - Surprised, have evident surprised  
   - Far, have evident far"
353,good_location,"- near_airport  
  no_evident_not_near_airport"
355,good_location,"1. **Support**: early_flight_from_larnaca_airport  
   **Contrary**: no_evident_not_early_flight_from_larnaca_airport  

2. **Support**: close_to_beach_strip_with_restaurants  
   **Contrary**: no_evident_not_close_to_beach_strip_with_restaurants"
358,good_location,"Here is the structured ABA format based on the given text and conditions:

- **Claim**: good_location  
  - **Support**: close_to_airport  
    - **Contrary**: No_evident_not_close_to_airport"
361,good_location,"- **Supports**: near, Makanzie Beach  
- **Contraries**: no_evident_not_near, no_evident_not_Makanzie_Beach"
364,good_location,"1. **Support**: close_to_airport  
   **Contrary**: no_evident_not_close_to_airport  

2. **Support**: close_to_clean_beach  
   **Contrary**: no_evident_not_close_to_clean_beach  

3. **Support**: loads_of_bars_and_restaurants  
   **Contrary**: no_evident_not_loads_of_bars_and_restaurants  

4. **Support**: close_to_5_mins_walk_away  
   **Contrary**: no_evident_not_close_to_5_mins_walk_away"
367,good_location,"- close_to_airport  
  - no_evident_not_close_to_airport  
- close_to_clean_beach  
  - no_evident_not_close_to_clean_beach"
368,good_location,"- **Support**: perfect_location  
  - **Contrary**: no_evident_not_perfect_location"
370,good_location,"1. close_to_airport  
2. close_to_clean_beach  
3. no_evident_not_close_to_airport  
4. no_evident_not_close_to_clean_beach"
372,good_location,"- **Supports**:  
  close_to_airport (15 minutes drive from the airport)  
  close_to_city_center (15 walk to the city center)  
  close_to_nice_beach (about 300 meters to the nice beach)  

- **Contraries**:  
  no_evident_not_close_to_airport  
  no_evident_not_close_to_city_center  
  no_evident_not_close_to_nice_beach"
373,good_location,"Here is the text converted into Assumption-Based Argumentation (ABA) format based on your conditions:

- **Support**: airport  
  - Reason: couple_of_nights  

- **Contrary**: no evident not airport"
374,good_location,"- Close_to_airport  
  No_evident_not_close_to_airport  

- Very_clean_beach  
  No_evident_not_very_clean_beach"
376,good_location,"- Close_to_beach  
  No evident not close_to_beach"
377,good_location,"1. Close_to_beach  
   No_evident_not_close_to_beach  

2. Near_airport  
   No_evident_not_near_airport  

3. Near_bus_station  
   No_evident_not_near_bus_station"
380,good_location,"1. **Support**: close_to_airport  
   **Contrary**: no_evident_not_close_to_airport  

2. **Support**: close_to_beaches  
   **Contrary**: no_evident_not_close_to_beaches  

3. **Support**: close_to_entertainment  
   **Contrary**: no_evident_not_close_to_entertainment"
381,good_location,"1. excellent_location  
2. walking_distance_to_beach  
3. close_to_airport  

Contrary:  
4. no_evident_not_excellent_location  
5. no_evident_not_walking_distance_to_beach  
6. no_evident_not_close_to_airport"
382,good_location,"- **Support 1:** close_to_airport  
  - **Contrary 1:** no_evident_not_close_to_airport  

- **Support 2:** 7-minute_walking_distance  
  - **Contrary 2:** no_evident_not_7-minute_walking_distance"
388,good_location,"- location_near_airport, no_evident_not_location_near_airport  
- location_at_beach, no_evident_not_location_at_beach"
389,good_location,"- **Supports**:  
  - close_to_airport  
  - clean_beach  

- **Contraries**:  
  - no_evident_not_close_to_airport  
  - no_evident_not_clean_beach"
391,bad_location,"1. **Support**: close_surroundings_are_not_exciting  
   - **Contrary**: have_evident_close_surroundings_are_not_exciting  

2. **Support**: close_surroundings_are_not_clean  
   - **Contrary**: have_evident_close_surroundings_are_not_clean"
391,good_location,"- Close_to_mackenzie_beach  
  no_evident_not_close_to_mackenzie_beach"
392,good_location,"- **Support 1**: close_to_airport  
  - **Contrary 1**: no_evident_not_close_to_airport  

- **Support 2**: clean_beach  
  - **Contrary 2**: no_evident_not_clean_beach"
394,good_location,"Here is the text in Assumption-Based Argumentation (ABA) format based on your requirements:

1. **Support**: close_to_airport  
   **Contrary**: No evident not close_to_airport  

2. **Support**: very_clean_beach  
   **Contrary**: No evident not very_clean_beach  

3. **Support**: 7_minutes_walk_from_beach_restaurants_and_supermarket  
   **Contrary**: No evident not 7_minutes_walk_from_beach_restaurants_and_supermarket  

4. **Support**: airport_10_mins_by_taxi  
   **Contrary**: No evident not airport_10_mins_by_taxi  

5. **Support**: larnaca_centre_10_mins_by_bus_or_about_30_mins_walking  
   **Contrary**: No evident not larnaca_centre_10_mins_by_bus_or_about_30_mins_walking"
398,good_location,"1. Walk  
2. beach_bars  
3. airport  
4. no_evident_not_walk  
5. no_evident_not_beach_bars  
6. no_evident_not_airport"
402,good_location,"- Close_to_mackenzie_beach  
  Short_distance  
  no_evident_not_close_to_mackenzie_beach  
  no_evident_not_short_distance"
406,good_location,"- Claim: good_location  
- Close_to_makkenzy_beach  
  - Support: close_to_makkenzy_beach  
    - Contrary: no_evident_not_close_to_makkenzy_beach"
407,good_location,"- **Support**: close_to_airport  
  - **Contrary**: no_evident_not_close_to_airport  

- **Support**: clean_beach  
  - **Contrary**: no_evident_not_clean_beach"
410,good_location,"### Supports:
1. Being close to the airport in Larnaka makes traveling easier.  
2. Being right next to the Salt Lake is a must-see especially if there is a good sunset.  
3. Within a 10 minute walk you can be on MacKenzie beach which is well maintained and cleaner than other beaches we seen in Larnaka.  
4. The hotel is next to a bus stop for travelling between downtown and other locations.  
5. Very handy since we didn’t hire a car.  

### Contraries:  
1. No evident not (being close to the airport in Larnaka makes traveling harder).  
2. No evident not (being right next to the Salt Lake is not a must-see especially if there is no good sunset).  
3. No evident not (within a 10 minute walk you can’t be on MacKenzie beach which is well maintained and cleaner than other beaches we seen in Larnaka).  
4. No evident not (the hotel is not next to a bus stop for travelling between downtown and other locations).  
5. No evident not (Very handy since we didn’t hire a car isn’t not handy since we didn’t hire a car)."
415,good_location,"- **Supports**:  
  close_to_mackenzie_beach  
  has_restaurants_and_lounges  

- **Contraries**:  
  no_evident_not_close_to_mackenzie_beach  
  no_evident_not_has_restaurants_and_lounges"
417,good_location,"1. Close_to_airport  
2. close_to_clean_beach  
3. no_evident_not_close_to_airport  
4. no_evident_not_close_to_clean_beach"
419,good_location,"- **Support**: close_to_airport  
  - **Contrary**: no_evident_not_close_to_airport  

- **Support**: clean_beach  
  - **Contrary**: no_evident_not_clean_beach"
420,bad_location,"Here is the text generated in ABA format based on your conditions:

**Supports and Contraries:**

- **Support:** a little bit far  
  **Contrary:** have evident a little bit far"
421,good_location,"1. Support: cafés  
   Contrary: no_evident_not_cafés  

2. Support: restaurants  
   Contrary: no_evident_not_restaurants  

3. Support: nightlife  
   Contrary: no_evident_not_nightlife"
422,good_location,"1. Close_to_city  
2. Accessible_by_any_transportation  
3. no_evident_not_close_to_city  
4. no_evident_not_accessible_by_any_transportation"
423,good_location,"- Close_to_airport  
  no_evident_not_close_to_airport  

- very_clean_beach  
  no_evident_not_very_clean_beach"
424,good_location,"1. Close_to_jogging_trails  
   no_evident_not_close_to_jogging_trails  

2. Close_to_airport  
   no_evident_not_close_to_airport"
425,good_location,"- Accessibility  
  no_evident_not_accessibility"
426,bad_location,"1. **Claim**: noise_level_in_week_4_a.m  
2. **Supports**:  
   - 2_times_noise_in_week_4_a.m  
     - have_evident_2_times_noise_in_week_4_a.m"
427,bad_location,"**Supports and Counterarguments:**

- **Support 1:** located_not_on_beach_front
- **Counterargument for Support 1:** have_evident_located_not_on_beach_front"
429,good_location,"1. **Claim**: good_location  
2. **Supports**:
   - quiet
   - location  
3. **Contraries**:
   - no evident not quiet
   - no evident not location"
431,bad_location,"1. **Support**: small  
   - **Contrary**: have evident small  

2. **Support**: nothing  
   - **Contrary**: have evident nothing"
431,good_location,"1. close_to_bus_stop  
   no_evident_not_close_to_bus_stop  

2. close_to_town  
   no_evident_not_close_to_town"
432,good_location,"Here is the structured ABA format based on your instructions:

**Supports and Contraries:**

1. **close_to_airport**
   - No evident not close_to_airport
2. **close_to_clean_beach**
   - No evident not close_to_clean_beach
3. **short_walk_to_mcKenzie_beach**
   - No evident not short_walk_to_mcKenzie_beach"
434,good_location,"1. Claim: good_location  
2. Supports: near_airport  
3. Contraries: no_evident_not_near_airport"
435,good_location,"- good_location  
  close_to_airport  
    no_evident_not_close_to_airport"
436,good_location,"- close_to_airport  
- close_to_clean_beach  
- good_transit_for_short_stay  

- no_evident_not_close_to_airport  
- no_evident_not_close_to_clean_beach  
- no_evident_not_good_transit_for_short_stay"
438,good_location,"1. **Claim**: good_location  
2. **Supports**:
   - close_to_larnaka_airport
   - very_close_to_larnaka_airport  
3. **Contraries**:
   - no_evident_not_close_to_larnaka_airport
   - no_evident_not_very_close_to_larnaka_airport"
439,good_location,"Supports:  
close_to_city_centre  
close_to_airport  

Contraries:  
no_evident_not_close_to_city_centre  
no_evident_not_close_to_airport"
441,bad_location,"1. **Support**: bad location  
   - **Contrary**: have evident bad location  

2. **Support**: internet issues due to location  
   - **Contrary**: have evident internet issues due to location  

3. **Support**: far from the center (location)  
   - **Contrary**: have evident far from the center (location)"
441,good_location,"- quite, no evident not quite"
442,bad_location,"1. location  
2. have_evident_location  
3. hard  
4. have_hard_to_find"
445,good_location,"- next_to_airport  
  no_evident_not_next_to_airport"
448,good_location,"1. close_to_airport  
2. close_to_clean_beach  
3. no_evident_not_close_to_airport  
4. no_evident_not_close_to_clean_beach"
449,good_location,"1. Good location close_to_airport  
2. No evident not close_to_airport"
451,good_location,"1. close_from_airport  
2. close_to_famous_makenzie_beach  
3. no_evident_not_close_from_airport  
4. no_evident_not_close_to_famous_makenzie_beach"
452,good_location,"- **Claim**: good_location  
- **Supports**:  
  - close_to_airport  
  - very_quiet_neighborhood  
- **Contraries**:  
  - no_evident_not_close_to_airport  
  - no_evident_not_very_quiet_neighborhood"
453,good_location,"- Close_to_airport  
  Clean_beach  
  No_evident_not_close_to_airport  
  No_evident_not_clean_beach"
454,bad_location,"Here is the text converted into Assumption-Based Argumentation (ABA) format based on your conditions:

1. **Support 1**: Surprised at location  
   - Contrary 1: Have evident, not surprising at location  

2. **Support 2**: Very noisy neighborhood  
   - Contrary 2: Have evident, neighborhood isn't noisy  

Each support and its corresponding contrary are listed together in a single list without separate sections for supports and contraries. Assumptions or additional claims are omitted as per your instructions."
455,bad_location,"1. **Support**: bad_location  
   - The location was not great.  

2. **Contrary**: have evident bad_location  
   - Have evident the location was actually good.

3. **Support**: located_in_front_of_a_pension_and_so_close_that_people_could_see_the_colour_of_my_underwear  
   - It’s in front of a pension and so close that people could see the colour of my underwear.  

4. **Contrary**: have evident located_in_front_of_a_pension_and_so_close_that_people_could_see_the_colour_of_my_underwear  
   - Have evident it’s not actually in front of a pension or too close for people to see the colour of my underwear."
456,good_location,"1. Support: convenient_by_taxi_to_city_center  
   Contrary: no_evident_not_convenient_by_taxi_to_city_center  

2. Support: convenient_by_taxi_to_airport  
   Contrary: no_evident_not_convenient_by_taxi_to_airport  

3. Support: convenient_by_taxi_to_beach  
   Contrary: no_evident_not_convenient_by_taxi_to_beach"
457,good_location,"- Support: quiet  
  Contrary: no_evident_not_quiet  

- Support: close_to_airport  
  Contrary: no_evident_not_close_to_airport"
459,bad_location,"Here is the structured ABA format based on your requirements:

- **Supports**:
  - garbage_truck_passes_at_3_am
  - incredible_noise

- **Contraries**:
  - have_evident_garbage_truck_passes_at_3_am
  - have_evident_incredible_noise"
460,good_location,"- **Support**: good_location  
  - **Contrary**: no_evident_not_good_location  

- **Support**: location  
  - **Contrary**: no_evident_not_location"
462,good_location,"1. **Supports**:  
   - excellent  
   - location  

2. **Contraries**:  
   - no_evident_not_excellent  
   - no_evident_not_location"
465,good_location,"1. **Support**: calm  
   **Contrary**: no_evident_not_calm  

2. **Support**: close_to_the_beach  
   **Contrary**: no_evident_not_close_to_the_beach  

3. **Support**: many_restaurants  
   **Contrary**: no_evident_not_many_restaurants  

4. **Support**: many_coffee_shops  
   **Contrary**: no_evident_not_many_coffee_shops  

5. **Support**: very_close  
   **Contrary**: no_evident_not_very_close"
466,good_location,"- Close_to_airport  
  - no_evident_not_close_to_airport  

- Nice_place_to_stay  
  - no_evident_not_nice_place_to_stay"
471,bad_location,"1. **Support**: a little way  
   **Contrary**: have evident a little way  

2. **Support**: main town  
   **Contrary**: have evident main town"
471,good_location,"Here is the structured ABA format based on your input:

- good_location
  - very_close
    - no_evident_not_very_close
  - close_to_beach
    - no_evident_not_close_to_beach"
479,good_location,"1. close_to_airport  
2. close_to_beach  
3. no_evident_not_close_to_airport  
4. no_evident_not_close_to_beach"
483,good_location,"1. close_to_airport  
2. close_to_clean_beach  
3. no_evident_not_close_to_airport  
4. no_evident_not_close_to_clean_beach"
484,bad_location,"1. **Support**: location  
   **Contrary**: have evident location  

2. **Support**: small side street  
   **Contrary**: have evident small side street  

3. **Support**: far from town  
   **Contrary**: have evident far from town"
484,good_location,"Here is the text converted into Assumption-Based Argumentation (ABA) format based on your requirements:

**Supports:**
1. close_to_airport  
2. convenient  

**Contraries:**  
1. no_evident_not_close_to_airport  
2. no_evident_not_convenient"
489,good_location,"close_to_airport, airport_10_minutes_by_bus, close_to_clean_beach, no_evident_not_close_to_airport, no_evident_not_airport_10_minutes_by_bus, no_evident_not_close_to_clean_beach"
490,good_location,"1. close_to_airport  
   no_evident_not_close_to_airport  

2. clean_beach  
   no_evident_not_clean_beach"
491,good_location,"- **Support**: close_to_airport  
  - **Contrary**: no_evident_not_close_to_airport"
492,bad_location,"1. **Support**: heavy use of tiling  
   **Contrary**: have evident no control over tiling  

2. **Support**: steadily stream of travelers  
   **Contrary**: have evident no control over traveler flow"
492,good_location,"- **Support**: close_to_airport  
  **Contrary**: no_evident_not_close_to_airport  

- **Support**: ideal_for_late_arrival_or_very_early_departure  
  **Contrary**: no_evident_not_ideal_for_late_arrival_or_very_early_departure"
494,good_location,"Supports:
- close_to_airport
Contraries:
- no_evident_not_close_to_airport"
495,good_location,"Here is the structured ABA format based on your requirements:

- **Supports**:
  - clean location
  - close_to_the_beach_and_close_to_the_field
  - intimate_and_quiet_location

- **Contraries**:
  - no evident not_clean_location
  - no evident not_close_to_the_beach_and_close_to_the_field
  - no evident not_intimate_and_quiet_location"
496,good_location,"- **Claim**: good_location  
- **Supports**:  
  - close_to_airport  
  - clean_beach  
- **Contraries**:  
  - no_evident_not_close_to_airport  
  - no_evident_not_clean_beach"
497,good_location,"1. **Claim**: good_location  
2. **Supports**:
   - close_to_airport
     - no_evident_not_close_to_airport
   - close_to_restaurants_and_snacks
     - no_evident_not_close_to_restaurants_and_snacks
   - close_to_clean_beach
     - no_evident_not_close_to_clean_beach"
498,bad_location,"1. close  
   have_evident_close  

2. not_so_easy_with_the_bus  
   have_evident_not_so_easy_with_the_bus"
498,good_location,"- close  
  no_evident_not_close"
499,good_location,"1. Support: close_to_larnaca_airport  
2. Contrary: no_evident_not_close_to_larnaca_airport"
500,bad_location,"1. **Support**: located_in_small_side_street  
   **Contrary**: have_evident_located_in_small_side_street  

2. **Support**: located_in_alleys  
   **Contrary**: have_evident_located_in_alleys  

3. **Support**: google_maps_goes_crazy  
   **Contrary**: have_evident_google_maps_goes_crazy"
500,good_location,"1. **Support**: close_to_central  
   **Contrary**: no_evident_not_close_to_central  

2. **Support**: central  
   **Contrary**: no_evident_not_central"
501,good_location,"1. **Support**: close_to_airport  
   - **Contrary**: no_evident_not_close_to_airport  

2. **Support**: close_to_clean_beach  
   - **Contrary**: no_evident_not_close_to_clean_beach  

3. **Support**: and_close_to_airport  
   - **Contrary**: no_evident_not_and_close_to_airport"
503,bad_location,"1. Support: unfriendly  
   Contrary: have evident_unfriendly  

2. Support: construction  
   Contrary: have evident_construction  

3. Support: bumpy  
   Contrary: have evident_bumpy"
503,good_location,"- Close_to_the_field  
  no_evident_not_close_to_the_field"
505,good_location,"1. close_to_city_center  
2. close_to_airport  
3. close_to_sea  
4. no_evident_not_close_to_city_center  
5. no_evident_not_close_to_airport  
6. no_evident_not_close_to_sea"
510,good_location,"1. close_to_airport  
   no_evident_not_close_to_airport  

2. clean_beach  
   no_evident_not_clean_beach"
513,good_location,"1. **Support**: close_to_airport  
   **Contrary**: no_evident_not_close_to_airport  

2. **Support**: easy_to_get_to  
   **Contrary**: no_evident_not_easy_to_get_to  

3. **Support**: short_distance_from_promenade  
   **Contrary**: no_evident_not_short_distance_from_promenade  

4. **Support**: nice_restaurants_on_beach  
   **Contrary**: no_evident_not_nice_restaurants_on_beach"
515,good_location,"1. close_to_lake  
2. close_to_beach  
3. no_evident_not_close_to_lake  
4. no_evident_not_close_to_beach"
518,good_location,"- close_to_airport  
  no_evident_not_close_to_airport  

- clean_beach  
  no_evident_not_clean_beach"
519,good_location,"- Close_to_macKenzie_beach  
  no_evident_not_close_to_macKenzie_beach"
527,good_location,"1. **Claim**: good_location  
2. **Supports**:  
   - near_Larnaca_airport  
   - mckenzie_beach  
3. **Contraries**:  
   - no_evident_not_near_Larnaca_airport  
   - no_evident_not_mckenzie_beach"
528,good_location,"- **Supports**:  
  near_airport, clean_beach  

- **Contraries**:  
  no_evident_not_near_airport, no_evident_not_clean_beach"
530,good_location,"1. easy_location  
2. quiet_place  
3. no_evident_not_easy_location  
4. no_evident_not_quiet_place"
531,good_location,"- **Supports**:  
  - close_to_airport  
  - promenade_by_the_sea  

- **Contraries**:  
  - no_evident_not_close_to_airport  
  - no_evident_not_promenade_by_the_sea"
532,good_location,"Here’s the text converted into Assumption-Based Argumentation (ABA) format based on your instructions:

**Supports:**  
- close_to_airport  

**Contraries:**  
- no_evident_not_close_to_airport"
535,good_location,"1. Close_to_airport  
   Walk_from_larnaca_center  
   Beautiful_mackenzie_beach  
2. Contraries:  
   no_evident_not_close_to_airport  
   no_evident_not_walk_from_larnaca_center  
   no_evident_not_beautiful_mackenzie_beach"
536,good_location,"1. **Support**: close_to_the_beach  
   **Contrary**: no_evident_not_close_to_the_beach  

2. **Support**: gastronomy  
   **Contrary**: no_evident_not_gastronomy  

3. **Support**: the_airport  
   **Contrary**: no_evident_not_the_airport"
538,good_location,"- **Support**: close_to_airport  
  - **Contrary**: no_evident_not_close_to_airport  

- **Support**: easily_accessible_by_taxi  
  - **Contrary**: no_evident_not_easily_accessible_by_taxi  

- **Support**: there_is_also_a_bus_route_nearby  
  - **Contrary**: no_evident_not_there_is_also_a_bus_route_nearby"
540,good_location,"1. Close to the beach  
2. Close to the airport  
3. No evident not close to the beach  
4. No evident not close to the airport"
541,good_location,"1. close_to_airport  
2. close_to_mackenzie_beach  
3. no_evident_not_close_to_airport  
4. no_evident_not_close_to_mackenzie_beach"
542,good_location,"1. close_to_airport  
2. has_restaurants_and_cafes_within_walking_distance  
3. close_to_beach  

Contrary statements:  
4. no_evident_not_close_to_airport  
5. no_evident_not_has_restaurants_and_cafes_within_walking_distance  
6. no_evident_not_close_to_beach"
546,good_location,"1. close_to_airport  
   no_evident_not_close_to_airport  

2. very_clean_beach  
   no_evident_not_very_clean_beach  

3. walking_distance_to_mackenzie_beach  
   no_evident_not_walking_distance_to_mackenzie_beach  

4. walking_distance_to_salt_lake  
   no_evident_not_walking_distance_to_salt_lake"
547,good_location,"- **Support**: close_to_airport  
  - **Contrary**: no_evident_not_close_to_airport"
549,good_location,"- **Claim**: good_location  
- **Supports**:  
  - close_to_airport  
  - clean_beach  
- **Contraries**:  
  - no_evident_not_close_to_airport  
  - no_evident_not_clean_beach"
551,good_location,"1. **Claim**: good_location  
2. **Supports**:
   - close_to_famous_beach
3. **Contraries** for each support:
   - no_evident_not_close_to_famous_beach"
552,good_location,"- Support: close_to_Larnaca_airport  
  Contrary: no_evident_not_close_to_Larnaca_airport"
554,good_location,"1. close_to_airport_for_early_departure_or_late_arrival  
2. close_to_beach_and_its_entertainment  
3. no_evident_not_close_to_airport_for_early_departure_or_late_arrival  
4. no_evident_not_close_to_beach_and_its_entertainment  
5. very_quiet"
555,good_location,"- Close_to_Larnaca_airport  
  - no_evident_not_close_to_Larnaca_airport  
- less_than_10_minutes  
  - no_evident_not_less_than_10_minutes"
556,good_location,"1. Close_to_airport  
2. close_to_early_morning_flight  
3. no_evident_not_close_to_airport  
4. no_evident_not_close_to_early_morning_flight  
5. close_to_clean_beach  
6. has shuttle_to_field  
7. no_evident_not_close_to_clean_beach  
8. no_evident_not_has_shuttle_to_field"
560,good_location,"- **Support**: close_to_airport  
  - **Contrary**: no_evident_not_close_to_airport  

- **Support**: good_for_overnight_stay  
  - **Contrary**: no_evident_not_good_for_overnight_stay  

- **Support**: able_to_handle_late_or_early_flights  
  - **Contrary**: no_evident_not_able_to_handle_late_or_early_flights"
562,good_location,"1. close_to_larnaca_airport  
   no_evident_not_close_to_larnaca_airport  

2. convenient  
   no_evident_not_convenient"
565,good_location,"- close_to_airport  
  no_evident_not_close_to_airport  

- near_mackenzie_beach  
  no_evident_not_near_mackenzie_beach"
566,good_location,"**ABA Format for ""Location close to the airport""**

**Supports:**
1. close_to_airport

**Contraries:**
1. no_evident_not_close_to_airport"
569,good_location,"1. **Good location**: excellent_location  
   - **Support**: close_to_airport  
     - **Contrary**: no_evident_not_close_to_airport  
   - **Support**: close_to_boardwalk_and_airport  
     - **Contrary**: no_evident_not_close_to_boardwalk_and_airport  

2. **Good location**: excellent_location  
   - **Support**: close_to_clean_beach  
     - **Contrary**: no_evident_not_close_to_clean_beach"
571,good_location,"- **Support**: close_to_clean_beach  
  - **Contrary**: no_evident_not_close_to_clean_beach  

- **Support**: close_to_the_beach  
  - **Contrary**: no_evident_not_close_to_the_beach"
579,good_location,"- **Support**: close_to_airport  
  - **Contrary**: no_evident_not_close_to_airport  

- **Support**: about_10_minutes_drive  
  - **Contrary**: no_evident_not_about_10_minutes_drive"
586,good_location,"1. Claim: good_location  
2. Supports:  
   - close_to_airport  
   - convenient_for_short_stay  
   - near_sea  
   - promenade  
   - excellent_restaurants  
3. Contraries:  
   - no_evident_not_close_to_airport  
   - no_evident_not_convenient_for_short_stay  
   - no_evident_not_near_sea  
   - no_evident_not_promenade  
   - no_evident_not_excellent_restaurants"
587,good_location,"- close_to_airport  
  no_evident_not_close_to_airport  

- beach  
  no_evident_not_beach"
588,good_location,"- **Support**: close_to_everything  
  **Contrary**: no_evident_not_close_to_everything"
589,bad_location,"1. Supports:  
   - Works next door  
     - have evident Works next door  

2. Contraries:  
   - do not work next door  
     - have evident Works next door"
589,good_location,"- distance_from_airport  
  no_evident_not_distance_from_airport"
590,good_location,"- **Supports**:  
  close_to_airport  
  close_to_clean_beach  

- **Contraries**:  
  no_evident_not_close_to_airport  
  no_evident_not_close_to_clean_beach"
594,bad_location,"Here is the structured ABA format based on your requirements:

1. **Support**: noisy at night  
   **Contrary**: have evident noisy at night  

2. **Support**: close to the airport  
   **Contrary**: have evident close to the airport  

3. **Support**: does not apply to the hotel  
   **Contrary**: have evident does not apply to the hotel"
596,bad_location,"- Claim: bad_location  
- Supports: noisy  
- Contraries: have_evident_noisy"
597,good_location,"1. Close_to_sea  
   No_evident_not_close_to_sea  

2. Close_to_via_dei_premise  
   No_evident_not_close_to_via_dei_premise  

3. Within_20_minutes_of_historical_center  
   No_evident_not_within_20_minutes_of_historical_center"
599,bad_location,"- **Support**: noise_from_nightclub  
  - **Contrary**: have_evident_noise"
599,good_location,"- Support: near  
  Contrary: no_evident_not_near"
602,good_location,"1. **Support**: close_to_airport  
   **Contrary**: no_evident_not_close_to_airport  

2. **Support**: very_clean_beach  
   **Contrary**: no_evident_not_very_clean_beach"
607,good_location,"1. Close_to_beach_and_airport  
   - Contrary: no_evident_not_close_to_beach_and_airport  

2. Lots_of_restaurants_nearby  
   - Contrary: no_evident_not_lots_of_restaurants_nearby  

3. Relatively_quiet_location  
   - Contrary: no_evident_not_relatively_quiet_location"
610,good_location,"### Assumption Based Argumentation (ABA) Format:

**Assumption:**  
close_to_airport  
close_to_beach  

**Supports:**  
1. close_to_airport  
2. close_to_beach  

**Contraries:**  
1. no_evident_not_close_to_airport  
2. no_evident_not_close_to_beach  

**Additional Assumptions:**  
- hotel_quiet"
611,good_location,"Support: close_to_city_center  
Contrary: no_evident_not_close_to_city_center  

Support: close_to_beach  
Contrary: no_evident_not_close_to_beach"
