ID,Topic,Test 2
424,good_location,"close_to_jogging_trails, no_evident_not_close_to_jogging_trails, close_to_airport, no_evident_not_close_to_airport"
425,good_location,"accessibility, no_evident_not_accessibility"
426,bad_location,"2_times_noise_in_week_4_a_m, have_evident_2_times_noise_in_week_4_a_m"
427,bad_location,"and_counterarguments, located_not_on_beach_front, counterargument_for_support_1_have_evident_located_not_on_beach_front"
429,good_location,"quiet, location, no_evident_not_quiet, no_evident_not_location"
431,bad_location,"small, have_evident_small, nothing, have_evident_nothing"
431,good_location,"close_to_bus_stop, no_evident_not_close_to_bus_stop, close_to_town, no_evident_not_close_to_town"
432,good_location,"close_to_airport, no_evident_not_close_to_airport, close_to_clean_beach, no_evident_not_close_to_clean_beach, short_walk_to_mckenzie_beach, no_evident_not_short_walk_to_mckenzie_beach"
434,good_location,"near_airport, no_evident_not_near_airport"
435,good_location,"close_to_airport, no_evident_not_close_to_airport"
436,good_location,"close_to_airport, close_to_clean_beach, good_transit_for_short_stay, no_evident_not_close_to_airport, no_evident_not_close_to_clean_beach, no_evident_not_good_transit_for_short_stay"
438,good_location,"close_to_larnaka_airport, very_close_to_larnaka_airport, no_evident_not_close_to_larnaka_airport, no_evident_not_very_close_to_larnaka_airport"
439,good_location,"close_to_city_centre, close_to_airport, no_evident_not_close_to_city_centre, no_evident_not_close_to_airport"
441,bad_location,"have_evident_bad_location, internet_issues_due_to_location, have_evident_internet_issues_due_to_location, far_from_the_center_location, have_evident_far_from_the_center_location"
441,good_location,"quite, no_evident_not_quite"
442,bad_location,"location, have_evident_location, hard, have_hard_to_find"
445,good_location,"next_to_airport, no_evident_not_next_to_airport"
448,good_location,"close_to_airport, close_to_clean_beach, no_evident_not_close_to_airport, no_evident_not_close_to_clean_beach"
449,good_location,no_evident_not_close_to_airport
451,good_location,"close_from_airport, close_to_famous_makenzie_beach, no_evident_not_close_from_airport, no_evident_not_close_to_famous_makenzie_beach"
452,good_location,"close_to_airport, very_quiet_neighborhood, no_evident_not_close_to_airport, no_evident_not_very_quiet_neighborhood"
453,good_location,"close_to_airport, clean_beach, no_evident_not_close_to_airport, no_evident_not_clean_beach"
454,bad_location,"surprised_at_location, have_evident_not_surprising_at_location, very_noisy_neighborhood, have_evident_neighborhood_isn_t_noisy, each_support_and_its_corresponding_contrary_are_listed_together_in_a_single_list_without_separate_sections_for_supports_and_contraries_assumptions_or_additional_claims_are_omitted_as_per_your_instructions"
455,bad_location,"the_location_was_not_great, have_evident_bad_location, have_evident_the_location_was_actually_good, located_in_front_of_a_pension_and_so_close_that_people_could_see_the_colour_of_my_underwear, it_s_in_front_of_a_pension_and_so_close_that_people_could_see_the_colour_of_my_underwear, have_evident_located_in_front_of_a_pension_and_so_close_that_people_could_see_the_colour_of_my_underwear, have_evident_it_s_not_actually_in_front_of_a_pension_or_too_close_for_people_to_see_the_colour_of_my_underwear"
456,good_location,"convenient_by_taxi_to_city_center, no_evident_not_convenient_by_taxi_to_city_center, convenient_by_taxi_to_airport, no_evident_not_convenient_by_taxi_to_airport, convenient_by_taxi_to_beach, no_evident_not_convenient_by_taxi_to_beach"
457,good_location,"quiet, no_evident_not_quiet, close_to_airport, no_evident_not_close_to_airport"
459,bad_location,"garbage_truck_passes_at_3_am, incredible_noise, have_evident_garbage_truck_passes_at_3_am, have_evident_incredible_noise"
460,good_location,"no_evident_not_good_location, location, no_evident_not_location"
462,good_location,"excellent, location, no_evident_not_excellent, no_evident_not_location"
465,good_location,"calm, no_evident_not_calm, close_to_the_beach, no_evident_not_close_to_the_beach, many_restaurants, no_evident_not_many_restaurants, many_coffee_shops, no_evident_not_many_coffee_shops, very_close, no_evident_not_very_close"
466,good_location,"close_to_airport, no_evident_not_close_to_airport, nice_place_to_stay, no_evident_not_nice_place_to_stay"
471,bad_location,"a_little_way, have_evident_a_little_way, main_town, have_evident_main_town"
471,good_location,"very_close, no_evident_not_very_close, close_to_beach, no_evident_not_close_to_beach"
479,good_location,"close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
483,good_location,"close_to_airport, close_to_clean_beach, no_evident_not_close_to_airport, no_evident_not_close_to_clean_beach"
484,bad_location,"location, have_evident_location, small_side_street, have_evident_small_side_street, far_from_town, have_evident_far_from_town"
484,good_location,"close_to_airport, convenient, no_evident_not_close_to_airport, no_evident_not_convenient"
489,good_location,"close_to_airport, airport_10_minutes_by_bus, close_to_clean_beach, no_evident_not_close_to_airport, no_evident_not_airport_10_minutes_by_bus, no_evident_not_close_to_clean_beach"
490,good_location,"close_to_airport, no_evident_not_close_to_airport, clean_beach, no_evident_not_clean_beach"
491,good_location,"close_to_airport, no_evident_not_close_to_airport"
492,bad_location,"heavy_use_of_tiling, have_evident_no_control_over_tiling, steadily_stream_of_travelers, have_evident_no_control_over_traveler_flow"
492,good_location,"close_to_airport, no_evident_not_close_to_airport, ideal_for_late_arrival_or_very_early_departure, no_evident_not_ideal_for_late_arrival_or_very_early_departure"
494,good_location,"close_to_airport, no_evident_not_close_to_airport"
495,good_location,"clean_location, close_to_the_beach_and_close_to_the_field, intimate_and_quiet_location, no_evident_not_clean_location, no_evident_not_close_to_the_beach_and_close_to_the_field, no_evident_not_intimate_and_quiet_location"
496,good_location,"close_to_airport, clean_beach, no_evident_not_close_to_airport, no_evident_not_clean_beach"
497,good_location,"close_to_airport, no_evident_not_close_to_airport, close_to_restaurants_and_snacks, no_evident_not_close_to_restaurants_and_snacks, close_to_clean_beach, no_evident_not_close_to_clean_beach"
498,bad_location,"close, have_evident_close, not_so_easy_with_the_bus, have_evident_not_so_easy_with_the_bus"
498,good_location,"close, no_evident_not_close"
499,good_location,"close_to_larnaca_airport, no_evident_not_close_to_larnaca_airport"
500,bad_location,"located_in_small_side_street, have_evident_located_in_small_side_street, located_in_alleys, have_evident_located_in_alleys, google_maps_goes_crazy, have_evident_google_maps_goes_crazy"
500,good_location,"close_to_central, no_evident_not_close_to_central, central, no_evident_not_central"
501,good_location,"close_to_airport, no_evident_not_close_to_airport, close_to_clean_beach, no_evident_not_close_to_clean_beach, and_close_to_airport, no_evident_not_and_close_to_airport"
503,bad_location,"unfriendly, have_evident_unfriendly, construction, have_evident_construction, bumpy, have_evident_bumpy"
503,good_location,"close_to_the_field, no_evident_not_close_to_the_field"
505,good_location,"close_to_city_center, close_to_airport, close_to_sea, no_evident_not_close_to_city_center, no_evident_not_close_to_airport, no_evident_not_close_to_sea"
510,good_location,"close_to_airport, no_evident_not_close_to_airport, clean_beach, no_evident_not_clean_beach"
513,good_location,"close_to_airport, no_evident_not_close_to_airport, easy_to_get_to, no_evident_not_easy_to_get_to, short_distance_from_promenade, no_evident_not_short_distance_from_promenade, nice_restaurants_on_beach, no_evident_not_nice_restaurants_on_beach"
515,good_location,"close_to_lake, close_to_beach, no_evident_not_close_to_lake, no_evident_not_close_to_beach"
518,good_location,"close_to_airport, no_evident_not_close_to_airport, clean_beach, no_evident_not_clean_beach"
519,good_location,"close_to_mackenzie_beach, no_evident_not_close_to_mackenzie_beach"
527,good_location,"near_larnaca_airport, mckenzie_beach, no_evident_not_near_larnaca_airport, no_evident_not_mckenzie_beach"
528,good_location,"near_airport, clean_beach, no_evident_not_near_airport, no_evident_not_clean_beach"
530,good_location,"easy_location, quiet_place, no_evident_not_easy_location, no_evident_not_quiet_place"
531,good_location,"close_to_airport, promenade_by_the_sea, no_evident_not_close_to_airport, no_evident_not_promenade_by_the_sea"
532,good_location,"here_s_the_text_converted_into_assumption_based_argumentation_aba_format_based_on_your_instructions, close_to_airport, no_evident_not_close_to_airport"
535,good_location,"close_to_airport, walk_from_larnaca_center, beautiful_mackenzie_beach, no_evident_not_close_to_airport, no_evident_not_walk_from_larnaca_center, no_evident_not_beautiful_mackenzie_beach"
536,good_location,"close_to_the_beach, no_evident_not_close_to_the_beach, gastronomy, no_evident_not_gastronomy, the_airport, no_evident_not_the_airport"
538,good_location,"close_to_airport, no_evident_not_close_to_airport, easily_accessible_by_taxi, no_evident_not_easily_accessible_by_taxi, there_is_also_a_bus_route_nearby, no_evident_not_there_is_also_a_bus_route_nearby"
540,good_location,"close_to_the_beach, close_to_the_airport, no_evident_not_close_to_the_beach, no_evident_not_close_to_the_airport"
541,good_location,"close_to_airport, close_to_mackenzie_beach, no_evident_not_close_to_airport, no_evident_not_close_to_mackenzie_beach"
542,good_location,"close_to_airport, has_restaurants_and_cafes_within_walking_distance, close_to_beach, statements, no_evident_not_close_to_airport, no_evident_not_has_restaurants_and_cafes_within_walking_distance, no_evident_not_close_to_beach"
546,good_location,"close_to_airport, no_evident_not_close_to_airport, very_clean_beach, no_evident_not_very_clean_beach, walking_distance_to_mackenzie_beach, no_evident_not_walking_distance_to_mackenzie_beach, walking_distance_to_salt_lake, no_evident_not_walking_distance_to_salt_lake"
547,good_location,"close_to_airport, no_evident_not_close_to_airport"
549,good_location,"close_to_airport, clean_beach, no_evident_not_close_to_airport, no_evident_not_clean_beach"
551,good_location,"close_to_famous_beach, for_each_support, no_evident_not_close_to_famous_beach"
552,good_location,"close_to_larnaca_airport, no_evident_not_close_to_larnaca_airport"
554,good_location,"close_to_airport_for_early_departure_or_late_arrival, close_to_beach_and_its_entertainment, no_evident_not_close_to_airport_for_early_departure_or_late_arrival, no_evident_not_close_to_beach_and_its_entertainment, very_quiet"
555,good_location,"close_to_larnaca_airport, no_evident_not_close_to_larnaca_airport, less_than_10_minutes, no_evident_not_less_than_10_minutes"
556,good_location,"close_to_airport, close_to_early_morning_flight, no_evident_not_close_to_airport, no_evident_not_close_to_early_morning_flight, close_to_clean_beach, has_shuttle_to_field, no_evident_not_close_to_clean_beach, no_evident_not_has_shuttle_to_field"
560,good_location,"close_to_airport, no_evident_not_close_to_airport, good_for_overnight_stay, no_evident_not_good_for_overnight_stay, able_to_handle_late_or_early_flights, no_evident_not_able_to_handle_late_or_early_flights"
562,good_location,"close_to_larnaca_airport, no_evident_not_close_to_larnaca_airport, convenient, no_evident_not_convenient"
565,good_location,"close_to_airport, no_evident_not_close_to_airport, near_mackenzie_beach, no_evident_not_near_mackenzie_beach"
566,good_location,"close_to_airport, no_evident_not_close_to_airport"
569,good_location,"close_to_airport, no_evident_not_close_to_airport, close_to_boardwalk_and_airport, no_evident_not_close_to_boardwalk_and_airport, close_to_clean_beach, no_evident_not_close_to_clean_beach"
571,good_location,"close_to_clean_beach, no_evident_not_close_to_clean_beach, close_to_the_beach, no_evident_not_close_to_the_beach"
579,good_location,"close_to_airport, no_evident_not_close_to_airport, about_10_minutes_drive, no_evident_not_about_10_minutes_drive"
586,good_location,"close_to_airport, convenient_for_short_stay, near_sea, promenade, excellent_restaurants, no_evident_not_close_to_airport, no_evident_not_convenient_for_short_stay, no_evident_not_near_sea, no_evident_not_promenade, no_evident_not_excellent_restaurants"
587,good_location,"close_to_airport, no_evident_not_close_to_airport, beach, no_evident_not_beach"
588,good_location,"close_to_everything, no_evident_not_close_to_everything"
589,bad_location,"works_next_door, have_evident_works_next_door, have_evident_do_not_work_next_door"
589,good_location,"distance_from_airport, no_evident_not_distance_from_airport"
590,good_location,"close_to_airport, close_to_clean_beach, no_evident_not_close_to_airport, no_evident_not_close_to_clean_beach"
594,bad_location,"noisy_at_night, have_evident_noisy_at_night, close_to_the_airport, have_evident_close_to_the_airport, does_not_apply_to_the_hotel, have_evident_does_not_apply_to_the_hotel"
596,bad_location,"noisy, have_evident_noisy"
597,good_location,"close_to_sea, no_evident_not_close_to_sea, close_to_via_dei_premise, no_evident_not_close_to_via_dei_premise, within_20_minutes_of_historical_center, no_evident_not_within_20_minutes_of_historical_center"
599,bad_location,"noise_from_nightclub, have_evident_noise"
599,good_location,"near, no_evident_not_near"
602,good_location,"close_to_airport, no_evident_not_close_to_airport, very_clean_beach, no_evident_not_very_clean_beach"
607,good_location,"close_to_beach_and_airport, no_evident_not_close_to_beach_and_airport, lots_of_restaurants_nearby, no_evident_not_lots_of_restaurants_nearby, relatively_quiet_location, no_evident_not_relatively_quiet_location"
610,good_location,"assumption_based_argumentation_aba_format, assumption, close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach, no_evident_not_additional_assumptions, no_evident_not_hotel_quiet"
611,good_location,"close_to_city_center, no_evident_not_close_to_city_center, close_to_beach, no_evident_not_close_to_beach"
612,bad_location,"small, have_evident_small, side, have_evident_side"
612,good_location,"close_to_airport, no_evident_not_close_to_airport, 6_minutes_by_car, no_evident_not_6_minutes_by_car"
614,good_location,"near_airport, short_commute, no_evident_not_near_airport, no_evident_not_short_commute"
616,good_location,"easy_to_reach, no_evident_not_easy, not_too_close, no_evident_not_not_too_close"
617,good_location,"central_location, no_evident_not_central_location, no_evident_not_good_location"
618,bad_location,"garbage_truck_at_3am_making_a_lot_of_noise, have_evident_garbage_truck_at_3am_making_a_lot_of_noise"
619,good_location,"well_located_for_the_airport, well_located_for_larnaca_salt_lake, no_evident_not_well_located_for_the_airport, no_evident_not_well_located_for_larnaca_salt_lake"
620,good_location,"hotel, near_airport, walkable, no_evident_not_hotel, no_evident_not_near_airport, no_evident_not_walkable"
623,bad_location,"night_traffic, in_the_area, have_evident_night_traffic, have_evident_in_the_area"
623,good_location,"close_to_airport, no_evident_not_close_to_airport, close_to_beach, no_evident_not_close_to_beach"
625,good_location,"good_for_airport, good_for_beach, no_evident_not_good_for_airport, no_evident_not_good_for_beach"
627,bad_location,"small_side_street_have_evident_located_in_small_side_street, side_street_have_evident_located_in_small_side_street, far_from_city_center_have_evident_located_in_small_side_street"
627,good_location,"close_to_taxis, reasoning_the_text_mentions_taxis_costing_the_same_price_from_anywhere_in_the_city, which_implies_accessibility_or_convenience, indirectly_relating_to_location_benefits, no_evident_not_close_to_taxis, reasoning_this_directly_contradicts_the_support_by_stating_that_there_is_no_evidence_of_being_close_to_taxis, same_price_from_anywhere, reasoning_the_text_states_that_taxis_cost_the_same_price_from_anywhere_in_the_city, indicating_uniformity_and_convenience, which_can_be_associated_with_location_quality, no_evident_not_same_price_from_anywhere, reasoning_this_directly_contradicts_the_support_by_stating_that_there_is_no_evidence_of_prices_varying_or_not_being_accessible_from_any_location, this_response_adheres_to_your_specified_conditions_and_format, ensuring_all_elements_are_included_as_per_the_instructions"
628,good_location,"close_to_airport, no_evident_not_close_to_airport, close_to_city_center, no_evident_not_close_to_city_center"
632,good_location,"close_to_airport, very_clean_beach, no_evident_not_close_to_airport, no_evident_not_very_clean_beach"
633,good_location,"close_to_airport, no_evident_not_close_to_airport, very_clean_beach, no_evident_not_very_clean_beach"
635,good_location,"close_to_airport, no_evident_not_close_to_airport, close_to_clean_beach, no_evident_not_close_to_clean_beach"
636,good_location,"suited_for_one_night_stay, before_flight, no_evident_not_suited_for_one_night_stay, no_evident_not_before_flight"
637,good_location,"close_to_airport, no_evident_not_close_to_airport, clean_beach, no_evident_not_clean_beach"
639,good_location,"close_to_beach, no_evident_not_close_to_beach, found_starfish, no_evident_not_found_starfish"
641,good_location,"quiet, no_evident_not_quiet, peaceful, no_evident_not_peaceful"
642,good_location,"close_to_airport, no_evident_not_close_to_airport"
644,good_location,"near_airport, no_evident_not_near_airport"
646,good_location,"close_to_salt_lake_and_mackenzie_beach, close_to_bus_stop, close_to_airport, promenade_access, beach_access_via_promenade, no_evident_not_close_to_salt_lake_and_mackenzie_beach, no_evident_not_close_to_bus_stop, no_evident_not_close_to_airport, no_evident_not_promenade_access, no_evident_not_beach_access_via_promenade"
649,good_location,"near_airport, clean_beach, no_evident_not_near_airport, no_evident_not_clean_beach"
650,good_location,"and_contrarys, close_to_the_airport_support, no_evident_not_close_to_airport_contrary, walking_distance_to_the_beach_support, no_evident_not_walking_distance_to_the_beach_contrary"
652,good_location,"close_to_airport, close_to_clean_beach, no_evident_not_close_to_airport, no_evident_not_close_to_clean_beach"
653,good_location,"close_to_airport, no_evident_not_close_to_airport, near, no_evident_not_near, lake, no_evident_not_lake, with, no_evident_not_with, flamingos, no_evident_not_flamingos, in_winter, no_evident_not_in_winter"
654,bad_location,"car, have_evident_car, pouring_garbage, have_evident_pouring_garbage, not_worrying_about_the_noise, have_evident_not_worrying_about_the_noise, sleeping_expensive_tourists, have_evident_sleeping_expensive_tourists"
654,good_location,"good_mackenzie_beach, no_evident_not_good_mackenzie_beach"
655,bad_location,"located_in_small_side_street, have_evident_located_in_small_side_street, far_from_city_center, have_evident_far_from_city_center"
655,good_location,"not_far_from_airport, no_evident_not_not_far_from_airport"
659,bad_location,"noisy_area_causes_waking_at_night, have_evident_noise_causing_waking, terrible_force_of_sounds, have_evident_terrible_force_of_sounds"
661,bad_location,"sleep, have_evident_sleep, lightly, have_evident_lightly"
661,good_location,"proximity_to_airport, no_evident_not_proximity_to_airport"
662,bad_location,"located_in_larnaca, have_evident_located_in_larnaca, whole_city_stank, have_evident_whole_city_stank"
662,good_location,"beach, no_evident_not_beach"
663,bad_location,"located_at_a_considerable_distance, have_evident_located_at_a_considerable_distance, is_a_walk_along_the_beach_promenade, have_evident_is_a_walk_along_the_beach_promenade"
663,good_location,"close_to_airport, no_evident_not_close_to_airport, close_to_clean_beach, no_evident_not_close_to_clean_beach, relatively_quick, no_evident_not_relatively_quick, not_quick, no_evident_not_not_quick"
665,bad_location,"located_in_small_side_street, have_evident_located_in_small_side_street, have_evident_not_located_in_small_side_street, noise_from_planes_during_day, have_evident_noise_from_planes_during_day, have_evident_not_noise_from_planes_during_day, noise_from_garbage_emptying_midnight, have_evident_noise_from_garbage_emptying_midnight, have_evident_not_noise_from_garbage_emptying_midnight"
665,good_location,"close_to_airport, no_evident_not_close_to_airport, no_evident_not_noise_during_day"
666,good_location,"close_to_airport, no_evident_not_close_to_airport, very_clean_beach, no_evident_not_very_clean_beach"
667,good_location,"close_to_bus_stop, 10_minutes_to_center, 5_minutes_to_airport, no_evident_not_close_to_bus_stop, no_evident_not_10_minutes_to_center, no_evident_not_5_minutes_to_airport"
670,good_location,"close_to_the_airport, no_evident_not_close_to_the_airport, nearby_bus_stop_provides_access_to_city_center_and_airport, no_evident_not_nearby_bus_stop"
673,good_location,"good_walking_distance, no_evident_not_good_walking_distance"
676,good_location,"close_to_salt_lake, no_evident_not_close_to_salt_lake, close_to_sea, no_evident_not_close_to_sea, is_quiet, no_evident_not_is_quiet, near_airport, no_evident_not_near_airport, easy_access_by_transport, no_evident_not_easy_access_by_transport, nearby_activity, no_evident_not_nearby_activity, has_few_shops, no_evident_not_has_few_shops"
677,good_location,"close_to_airport, no_evident_not_close_to_airport, very_clean_beach, no_evident_not_very_clean_beach"
678,good_location,"and_contraries, next_to_mackenzie_beach, no_evident_not_next_to_mackenzie_beach, close_to_airport, no_evident_not_close_to_airport"
680,good_location,"close_to_beach, area_with_restaurants_bars, close_to_town_center, close_to_airport, no_evident_not_close_to_beach, no_evident_not_area_with_restaurants_bars, no_evident_not_close_to_town_center, no_evident_not_close_to_airport"
681,good_location,"close_to_airport, no_evident_not_close_to_airport, bus_stops_nearby, no_evident_not_bus_stops_nearby, salt_lake, no_evident_not_salt_lake, close_to_sea, no_evident_not_close_to_sea"
684,bad_location,"noise, have_evident_noise, discotheque, have_evident_discotheque"
685,good_location,"close_to_airport, no_evident_not_close_to_airport, close_to_clean_beach, no_evident_not_close_to_clean_beach"
687,good_location,"close, quick_access, bus_stop_nearby, no_evident_not_close, no_evident_not_quick_access, no_evident_not_bus_stop_nearby"
688,good_location,"close_to_clean_beach, no_evident_not_close_to_clean_beach"
690,bad_location,"everything_heard, have_evident_everything_heard, wakeup_3_am, have_evident_wakeup_3_am"
690,good_location,"convenient, close_to_airport, close_to_sea, no_evident_not_convenient, no_evident_not_close_to_airport, no_evident_not_close_to_sea"
693,good_location,"well_placed, access_to_beach_via_vacant_lot, airport_nearby, no_evident_not_well_placed, no_evident_not_access_to_beach_via_vacant_lot, no_evident_not_airport_nearby"
694,bad_location,"area, have_evident_area, wasteland, have_evident_wasteland"
694,good_location,"close_to_airport, no_evident_not_close_to_airport"
696,good_location,"close_to_airport, no_evident_not_close_to_airport, near_a_beach, no_evident_not_near_a_beach, good_beach, no_evident_not_good_beach"
698,good_location,"close_to_airport, close_to_restaurants, no_evident_not_close_to_airport, no_evident_not_close_to_restaurants"
700,good_location,"airport, no_evident_not_airport, attached, no_evident_not_attached, each_support_and_its_contrary_are_listed_together, with_assumptions_omitted_as_per_the_instructions"
701,good_location,"walking_distance_to_the_beach, has_several_restaurants, no_evident_not_walking_distance_to_the_beach, no_evident_not_has_several_restaurants"
704,good_location,"close_to_larnaca_airport, no_evident_not_close_to_larnaca_airport, close_to_the_beach, no_evident_not_close_to_the_beach"
706,good_location,"location, airport, minutes, no_evident_not_location, no_evident_not_airport, no_evident_not_minutes"
708,good_location,"close_to_airport, no_evident_not_close_to_airport, close_to_beach, no_evident_not_close_to_beach"
713,good_location,"close_to_airport, no_evident_not_close_to_airport"
718,good_location,"near_mackenzie_beach, no_evident_not_near_mackenzie_beach, 10_minutes_to_the_airport_by_bus_or_taxi, no_evident_not_10_minutes_to_the_airport_by_bus_or_taxi"
719,bad_location,"located_in_small_side_street, small, side, street, have_evident_located_in_small_side_street, have_evident_small, have_evident_side, have_evident_street"
722,good_location,"close_to_makenzie_beach, bus_from_airport, no_evident_not_close_to_makenzie_beach, no_evident_not_bus_from_airport"
726,bad_location,"noisy, have_evident_not_noisy, discos, have_evident_not_discos"
726,good_location,"mackenzie_is_5_minutes_walk_close, no_evident_not_close, the_hotel_is_conveniently_located_conveniently_located, no_evident_not_conveniently_located"
727,bad_location,"intensive_road, have_evident_intensive_road, pass_by_restaurants_and_the_beach, have_evident_pass_by_restaurants_and_the_beach"
727,good_location,"larnaca_airport, close, no_evident_not_larnaca_airport, no_evident_not_close"
730,bad_location,"proximity_to_airport, have_evident_proximity_to_airport, smell_of_jet_fuel, have_evident_smell_of_jet_fuel, night_disco_near_beach, have_evident_night_disco_near_beach"
730,good_location,"close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
732,good_location,"near_mackenzie_beach, no_evident_not_near_mackenzie_beach, near_airport, no_evident_not_near_airport, near_salt_lake, no_evident_not_near_salt_lake"
733,good_location,"close_to_waterfront, no_evident_not_close_to_waterfront"
735,good_location,"close_to_everything, close_to_a_liki_beach_club, close_to_restaurants, close_to_caf_s, no_evident_not_close_to_everything, no_evident_not_close_to_a_liki_beach_club, no_evident_not_close_to_restaurants, no_evident_not_close_to_caf_s"
737,good_location,"close_to_beach, no_evident_not_close_to_beach"
739,good_location,"near_beach, near_center, no_evident_not_near_beach, no_evident_not_near_center"
743,bad_location,"small, have_evident_small_location, side, have_evident_side_street, close, have_evident_close_location"
744,bad_location,"sounds_of_airport, reason_the_text_mentions_sounds_of_the_airport, which_directly_supports_the_claim, have_evident_sounds_of_airport, reason_the_phrase_have_evident_is_added_to_create_a_contrary_statement_based_on_the_support, maintaining_consistency_with_rule_4_and_5"
748,good_location,"close_to_airport, no_aircraft_noise, bus_station_nearby, salt_lake_nearby, no_evident_not_close_to_airport, no_evident_not_no_aircraft_noise, no_evident_not_bus_station_nearby, no_evident_not_salt_lake_nearby"
749,good_location,"close_to_field, no_evident_not_close_to_field"
750,good_location,"close_to_the_field, no_evident_not_close_to_the_field"
751,bad_location,"room_located_next_to_another_property_s_pool, room_adjacent_to_another_property_s_pool, have_evident_location_next, have_evident_adjacency, have_evident_too_much_noise_caused_shouting, too_much_noise_caused_shouting, shouting_made_it_impossible_to_rest, have_evident_cause, have_evident_impossibility"
754,bad_location,"noise, have_evident_noise_from_the_nearby_beach_until_early_morning"
754,good_location,"early_morning_flight, no_evident_not_early_morning_flight"
756,good_location,"close_to_beach, party_mile, airport, old_town, no_evident_not_close_to_beach, no_evident_not_party_mile, no_evident_not_airport, no_evident_not_old_town"
764,bad_location,"garbage_picked_up_at_3_am, have_evident_garbage_picked_up_at_3_am, farms_nearby_and_smell_of_manure, have_evident_farms_nearby_and_smell_of_manure"
765,bad_location,"located_in_small_side_street, have_evident_located_in_small_side_street, smell_cigarette_smoke, have_evident_smell_cigarette_smoke"
765,good_location,"bars, restaurants, no_evident_not_bars, no_evident_not_restaurants"
767,bad_location,"small, far_from_the_beach, windows_overlooked_the_courtyard, courtyard_was_quite_noisy, for_each_support, not_small, have_evident_not_far_from_the_beach, have_evident_not_windows_overlooked_the_courtyard, have_evident_not_courtyard_was_quite_noisy"
769,bad_location,"walk_to_promenade_of_larnaca, walk_to_lidl, have_evident_walk_to_promenade_of_larnaca, have_evident_walk_to_lidl"
769,good_location,"within_walking_distance, no_evident_not_within_walking_distance, a_couple_of_taverns, no_evident_not_a_couple_of_taverns, near_the_airport, no_evident_not_near_the_airport"
770,bad_location,"small, have_evident_small, side_street, have_evident_side_street, stench, have_evident_stench"
771,bad_location,"fruit_van_drove_under_windows, have_evident_fruit_van_drove_under_windows, seller_shouted_mouthpiece, have_evident_seller_shouted_mouthpiece"
771,good_location,"close_to_center, no_evident_not_close_to_center, close_to_mackenzie_beach, no_evident_not_close_to_mackenzie_beach, close_to_party_cafes, no_evident_not_close_to_party_cafes"
773,good_location,"close_to_airport, no_evident_not_close_to_airport, close_to_clean_beach, no_evident_not_close_to_clean_beach"
776,good_location,"proximity_to_airport, no_evident_not_proximity_to_airport, walk_to_sea, no_evident_not_walk_to_sea"
778,good_location,"close, no_evident_not_close"
779,good_location,"close_to_airport, no_evident_not_close_to_airport, quiet, no_evident_not_quiet, proximity_to_beach_and_city, no_evident_not_proximity_to_beach_and_city"
780,good_location,"near, no_evident_not_near, mackenzie_beach, no_evident_not_mackenzie_beach"
784,good_location,"near, close_to_beach, no_evident_not_near_beach, close_to_airport, no_evident_not_near_airport"
785,bad_location,"small_side_street, have_evident_small_side_street, surprised_at_the_location, have_evident_surprised_at_the_location"
