ID,Topic,Output
459,bad_location,"passes_at_3_am_with_noise, have_evident_passes_at_3_am_with_noise"
460,good_location,"excellent_location, no_evident_not_excellent_location"
462,good_location,"excellent_location, no_evident_not_excellent_location"
465,good_location,"calm_area, close_to_beach, many_restaurants_and_coffee_shops, bus_station_close, no_evident_not_calm_area, no_evident_not_close_to_beach, no_evident_not_many_restaurants_and_coffee_shops, no_evident_not_bus_station_close"
466,good_location,"close_to_airport, nice_place_to_stay, no_evident_not_close_to_airport, no_evident_not_nice_place_to_stay"
471,good_location,"close_to_beach, no_evident_not_close_to_beach"
471,bad_location,"far_from_main_town, have_evident_far_from_main_town"
479,good_location,"proximity_to_airport_3km, proximity_to_beach_500m_restaurants, no_evident_not_proximity_to_airport_3km, no_evident_not_proximity_to_beach_500m_restaurants"
483,good_location,"good_location, close_to_airport, close_to_beach, no_evident_not_good_location, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
484,good_location,"close_to_airport, no_evident_not_close_to_airport"
484,bad_location,"far_from_town, have_evident_far_from_town"
489,good_location,"beach_10_minutes_walk, airport_10_minutes_bus, no_evident_not_beach_10_minutes_walk, no_evident_not_airport_10_minutes_bus"
490,good_location,"proximity_to_airport, no_evident_not_proximity_to_airport"
491,good_location,"good_location_for_airport, no_evident_not_good_location_for_airport"
492,good_location,"near_airport, ideal_for_late_arrival, ideal_for_very_early_departure, no_evident_not_near_airport, no_evident_not_ideal_for_late_arrival, no_evident_not_ideal_for_very_early_departure"
492,bad_location,"noisy_due_to_heavy_use_of_tiling_and_steady_stream_of_travelers_arriving_departing_for_the_airport_throughout_the_night, have_evident_noisy_due_to_quiet_environment_with_limited_travelers"
494,good_location,"close_to_airport, no_evident_not_close_to_airport"
495,good_location,"clean_close_to_beach, close_to_field, intimate_and_quiet, no_evident_not_clean_close_to_beach, no_evident_not_close_to_field, no_evident_not_intimate_and_quiet"
496,good_location,"close_to_airport, no_evident_not_close_to_airport"
497,good_location,"close_to_airport, close_to_beach, many_restaurants_snacks, no_evident_not_close_to_airport, no_evident_not_close_to_beach, no_evident_not_many_restaurants_snacks"
498,good_location,"access_close_to_airport, no_evident_not_access_close_to_airport"
498,bad_location,"close_to_airport, have_evident_far_from_airport"
499,good_location,"close_to_airport, no_evident_not_close_to_airport"
500,good_location,"central, no_evident_not_central"
500,bad_location,"hard_to_find, have_evident_hard_to_find"
501,good_location,"close_to_airport, no_evident_not_close_to_airport"
503,good_location,"close_to_field, no_evident_not_close_to_field"
503,bad_location,"environment_unfriendly_for_walking, have_evident_environment_friendly_for_walking
many_construction, have_evident_no_construction
bumpy_roads, have_evident_smooth_roads"
505,good_location,"close_to_city_center, close_to_airport, close_to_sea, no_evident_not_close_to_city_center, no_evident_not_close_to_airport, no_evident_not_close_to_sea"
510,good_location,"proximity_to_airport, no_evident_not_proximity_to_airport"
513,good_location,"close_to_airport, easy_to_get_to, no_evident_not_close_to_airport, no_evident_not_easy_to_get_to"
515,good_location,"close_to_lake, close_to_beach, no_evident_not_close_to_lake, no_evident_not_close_to_beach"
518,good_location,"quiet_place, no_evident_not_quiet_place"
519,good_location,"near_MacKenzie_beach, no_evident_not_near_MacKenzie_beach"
527,good_location,"near_airport, near_mckenzie_beach, no_evident_not_near_airport, no_evident_not_near_mckenzie_beach"
528,good_location,"near_airport, met_expectations, no_evident_not_near_airport, no_evident_not_met_expectations"
530,good_location,"easy_place, quiet_place, not_far_from_beach, no_evident_not_easy_place, no_evident_not_quiet_place, no_evident_not_far_from_beach"
531,good_location,"close_to_airport, close_to_promenade, no_evident_not_close_to_airport, no_evident_not_close_to_promenade"
532,good_location,"proximity_to_airport, no_evident_not_proximity_to_airport"
535,good_location,"close_to_center, close_to_beautiful_beach, no_evident_not_close_to_center, no_evident_not_close_to_beautiful_beach"
536,good_location,"location_on_beach, close_to_airport, good_gastronomy, no_evident_not_location_on_beach, no_evident_not_close_to_airport, no_evident_not_good_gastronomy"
538,good_location,"close_to_airport, easily_accessible_by_taxi, bus_route_nearby, no_evident_not_close_to_airport, no_evident_not_easily_accessible_by_taxi, no_evident_not_bus_route_nearby"
540,good_location,"close_to_beach, close_to_airport, no_evident_not_close_to_beach, no_evident_not_close_to_airport, location_8_minutes_by_car, no_evident_not_location_8_minutes_by_car"
541,good_location,"close_to_airport, close_to_mackenzie_beach, no_evident_not_close_to_airport, no_evident_not_close_to_mackenzie_beach, close_to_finikoudes, no_evident_not_close_to_finikoudes"
542,good_location,"close_to_airport, many_restaurants_within_walking_distance, close_to_beach, no_evident_not_close_to_airport, no_evident_many_restaurants_within_walking_distance, no_evident_not_close_to_beach"
546,good_location,"convenient_location, late_arrival, planning_further_travel_by_car, walking_distance_to_mackenzie_beach, walking_distance_to_salt_lake, no_evident_not_convenient_location, no_evident_not Late_arrival, no_evident_not_planning_further_travel_by_car, no_evident_not_walking_distance_to_mackenzie_beach, no_evident_not_walking_distance_to_salt_lake"
547,good_location,"close_to_airport_7_10_minutes_by_taxi, close_to_airport_7_10_minutes_by_taxi, no_evident_not_close_to_airport_7_10_minutes_by_taxi, no_evident_not_close_to_airport_7_10_minutes_by_taxi"
549,good_location,"good_location, no_evident_not_good_location"
551,good_location,"close_to_mackenzie_beach, close_to_mackenzie_beach, no_evident_not_close_to_mackenzie_beach, no_evident_not_close_to_mackenzie_beach"
552,good_location,"close_to_airport, early_morning_flight, no_evident_not_close_to_airport, no_evident_not_early_morning_flight"
554,good_location,"close_to_airport, close_to_beach, near_entertainment, quiet, no_evident_not_close_to_airport, no_evident_not_close_to_beach, no_evident_not_near_entertainment, no_evident_not_quiet"
555,good_location,"close_to_larnaca_airport, less_than_10_minutes, no_evident_not_close_to_larnaca_airport, no_evident_not_less_than_10_minutes"
556,good_location,"near_airport, shuttle_to_field, no_evident_not_near_airport, no_evident_not_shuttle_to_field"
560,good_location,"near_airport, good_for_overnight_stay, no_evident_not_near_airport, no_evident_not_good_for_overnight_stay"
562,good_location,"close_to_larnaca_airport, convenient_to_stop_at_airport, no_evident_not_close_to_larnaca_airport, no_evident_not_convenient_to_stop_at_airport"
565,good_location,"near_airport, near_mackenzie_beach, five_minutes_to_beach, no_evident_not_near_airport, no_evident_not_near_mackenzie_beach, no_evident_not_five_minutes_to_beach"
566,good_location,"close_to_airport, no_evident_not_close_to_airport"
569,good_location,"location_good, close_to_boardwalk, close_to_airport, no_evident_not_location_good, no_evident_not_close_to_boardwalk, no_evident_not_close_to_airport"
571,good_location,"to_beach_on_foot_5_minutes, no_evident_not_to_beach_on_foot_5_minutes"
579,good_location,"near_airport, 10_minutes_drive, no_evident_not_near_airport, no_evident_not_10_minutes_drive"
586,good_location,"close_to_airport, near_sea, near_promenade, near_excellent_restaurants, no_evident_not_close_to_airport, no_evident_not_near_sea, no_evident_not_near_promenade, no_evident_not_near_excellent_restaurants"
587,good_location,"close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
588,good_location,"close_to_everything, no_evident_not_close_to_everything"
589,good_location,"distance_from_airport, no_evident_not_distance_from_airport"
589,bad_location,"next_to_works, have_evident_next_to_works"
590,good_location,"near_airport, near_beach, no_evident_not_near_airport, no_evident_not_near_beach"
594,bad_location,"close_to_airport, have_evident_far_from_airport"
596,bad_location,"noisy_outside, have_evident_noisy_outside"
597,good_location,"close_to_sea, close_to_via_dei, close_to_historic_center, no_evident_not_close_to_sea, no_evident_not_close_to_via_dei, no_evident_not_close_to_historic_center"
599,good_location,"near_airport, good_transit_hotel, no_evident_not_near_airport, no_evident_not_good_transit_hotel"
599,bad_location,"noise_from_nightclub, have_evident_noise_from_nightclub"
602,good_location,"well_located_for_airport, no_evident_not_well_located_for_airport"
607,good_location,"close_to_beach, close_to_airport, nearby_restaurants, quiet_location, no_evident_not_close_to_beach, no_evident_not_close_to_airport, no_evident_nearby_restaurants, no_evident_quiet_location"
610,good_location,"close_to_Larnaca_airport, close_to_5min_walk_to_beach, no_evident_not_close_to_Larnaca_airport, no_evident_not_close_to_5min_walk_to_beach, quiet_hotel, no_evident_not_quiet_hotel, good_restaurant_in_enclosure, no_evident_not_good_restaurant_in_enclosure"
611,good_location,"proximity_city_center, proximity_beach, no_evident_not_proximity_city_center, no_evident_not_proximity_beach"
612,good_location,"close_to_airport, 6_minutes_by_car, no_evident_not_close_to_airport, no_evident_not_6_minutes_by_car"
612,bad_location,"has_light_from_outside, have_evident_has_no_light_from_outside"
614,good_location,"near_airport, 5min_by_bus, no_evident_not_near_airport, no_evident_not_5min_by_bus"
616,good_location,"easy_to_reach, not_too_close, no_evident_easy_to_reach, no_evident_not_too_close"
617,good_location,"central_location, no_evident_not_central_location"
618,bad_location,"garbage_truck_noise_3am, have_evident_garbage_truck_noise_3am"
619,good_location,"well_located_for_airport, well_located_for_larnaca_salt_lake, no_evident_not_well_located_for_airport, no_evident_not_well_located_for_larnaca_salt_lake"
620,good_location,"nice_hotel, clean_hotel, near_airport, close_to_embankment, no_evident_not_nice_hotel, no_evident_not_clean_hotel, no_evident_not_near_airport, no_evident_not_close_to_embankment"
623,good_location,"near_airport, near_beach, no_evident_not_near_airport, no_evident_not_near_beach"
623,bad_location,"night_traffic_area, have_evident_no_night_traffic_area"
625,good_location,"good_location_for_airport, good_location_for_beach, no_evident_not_good_location_for_airport, no_evident_not_good_location_for_beach"
627,bad_location,"far_from_city_center, have_evident_far_from_city_center"
627,good_location,"taxis_same_price, no_evident_taxis_same_price"
628,good_location,"close_to_airport, close_to_city_center, no_evident_not_close_to_airport, no_evident_not_close_to_city_center, dead_end_street, quiet_street, no_evident_not_dead_end_street, no_evident_not_quiet_street"
632,good_location,"close_to_airport, close_to_mackenzie_beach, close_to_cool_bars_and_restaurants, no_evident_not_close_to_airport, no_evident_not_close_to_mackenzie_beach, no_evident_not_close_to_cool_bars_and_restaurants"
633,good_location,"close_to_airport, no_evident_not_close_to_airport"
635,good_location,"close_to_airport, close_to_beach, close_to_cafes, no_evident_not_close_to_airport, no_evident_not_close_to_beach, no_evident_not_close_to_cafes"
636,good_location,"suited_us_for_one_night_stay_before_flight, no_evident_not_suited_us_for_one_night_stay_before_flight"
637,good_location,"perfect_location_to_airport, no_evident_not_perfect_location_to_airport"
639,good_location,"near_beach, found_starfish, no_evident_not_near_beach, no_evident_not_found_starfish"
641,good_location,"quiet_area, peaceful_area, no_evident_not_quiet_area, no_evident_not_peaceful_area"
642,good_location,"close_to_airport, no_evident_not_close_to_airport"
644,good_location,"near_airport, no_evident_not_near_airport"
646,good_location,"good_location, close_to_Salt_Lake, close_to_Mackenzie_Beach, close_to_bus_stop, close_to_airport, walk_along_promenade, close_to_Church_of_St_Lazarus, no_evident_not_close_to_Salt_Lake, no_evident_not_close_to_Mackenzie_Beach, no_evident_not_close_to_bus_stop, no_evident_not_close_to_airport, no_evident_not_walk_along_promenade, no_evident_not_close_to_Church_of_St_Lazarus"
649,good_location,"near_airport, quiet_street, loud_planes_not_bothered, no_evident_near_airport, no_evident_quiet_street, no_evident_loud_planes_not_bothered"
650,good_location,"quiet_location, walking_distance_to_beach, no_evident_not_quiet_location, no_evident_not_walking_distance_to_beach"
652,good_location,"close_to_airport, no_evident_not_close_to_airport"
653,good_location,"close_to_airport, near_lake, flamingos_in_winter, no_evident_not_close_to_airport, no_evident_not_near_lake, no_evident_not_flamingos_in_winter"
654,good_location,"good_mackenzie_beach, no_evident_not_good_mackenzie_beach"
654,bad_location,"car_picked_up_garbage_cans_at_night, have_evident_car_poured_garbage_cans_at_night"
655,good_location,"not_far_from_airport, no_evident_not_far_from_airport"
655,bad_location,"far_from_city_center, have_evident_not_far_from_city_center"
659,bad_location,"noisy, have_evident_noisy

sounds_accumulate_with_terrible_force, have_evident_sounds_accumulate_with_terrible_force

earplugs_did_not_save, have_evident_earplugs_did_not_save"
661,good_location,"proximity_to_airport, no_evident_not_proximity_to_airport"
661,bad_location,"light_sleepers_disturbed_by_aircraft_noise, have_evident_light_sleepers_not_disturbed_by_aircraft_noise"
662,good_location,"beautiful_beach, within_walking_distance, no_evident_not_beautiful_beach, no_evident_not_within_walking_distance"
662,bad_location,"stunk_at_night, have_evident_stunk_at_night"
663,good_location,"near_airport, close_to_beach, no_evident_not_near_airport, no_evident_not_close_to_beach"
663,bad_location,"far_from_center, have_evident_close_to_center"
666,good_location,"good_location, quiet_location, no_evident_not_good_location, no_evident_not_quiet_location"
667,good_location,"close_to_bus_stop, 10_minutes_to_center, 5_minutes_to_airport, no_evident_not_close_to_bus_stop, no_evident_not_10_minutes_to_center, no_evident_not_5_minutes_to_airport"
670,good_location,"proximity_to_airport, nearby_bus_stop, no_evident_not_proximity_to_airport, no_evident_not_nearby_bus_stop"
673,good_location,"good_walking_distance_to_Mackenzie_Beach, no_evident_not_good_walking_distance_to_Mackenzie_Beach"
677,good_location,"ok_for_sea, no_evident_not_ok_for_sea"
678,good_location,"next_to_mackenzie_beach, near_airport, no_evident_not_next_to_mackenzie_beach, no_evident_not_near_airport"
680,good_location,"close_to_airport, close_to_restaurants_bars, close_to_town_center, no_evident_not_close_to_airport, no_evident_not_close_to_restaurants_bars, no_evident_not_close_to_town_center"
681,good_location,"excellent_location, bus_stops_nearby, salt_lake, 5_minutes_walk_to_sea, no_evident_excellent_location, no_evident_bus_stops_nearby, no_evident_salt_lake, no_evident_5_minutes_walk_to_sea"
684,bad_location,"noise_from_discotheque, have_evident_noise_from_discotheque"
685,good_location,"good_location, not_good_location"
687,good_location,"close_to_beach, near_bus_stop, no_evident_not_close_to_beach, no_evident_not_near_bus_stop"
688,good_location,"close_to_beach, no_evident_not_close_to_beach"
690,good_location,"convenient_location, not_far_from_airport, not_far_from_sea, no_evident_not_convenient_location, no_evident_not_far_from_airport, no_evident_not_far_from_sea"
690,bad_location,"woken_up_by_garbage_truck, have_evident_woken_up_by_garbage_truck"
693,good_location,"well_placed, access_by_crossing_vacant_lot, no_evident_not_well_placed, no_evident_access_by_crossing_vacant_lot, airport_nearby, same_taxi_price_as_from_center_of_larnaca, no_evident_airport_nearby, no_evident_same_taxi_price_as_from_center_of_larnaca"
694,good_location,"close_to_airport, no_evident_not_close_to_airport"
694,bad_location,"near_hotel_is_wasteland, have_evident_near_hotel_is_not_wasteland"
696,good_location,"airport_6_minutes_by_car, near_good_beach, no_evident_not_6_minutes_by_car_to_airport, no_evident_not_near_good_beach"
698,good_location,"close_to_airport, close_to_restaurants, no_evident_not_close_to_airport, no_evident_not_close_to_restaurants"
700,good_location,"attached_to_airport, not_attached_to_airport"
701,good_location,"walking_distance_to_beach, several_restaurants_nearby, no_evident_not_walking_distance_to_beach, no_evident_not_several_restaurants_nearby"
704,good_location,"close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
706,good_location,"good_accommodation, perfect_location, near_airport, no_evident_not_good_accommodation, no_evident_not_perfect_location, no_evident_not_near_airport"
708,good_location,"on_way_to_larnaca_airport, on_way_from_larnaca_airport, no_evident_not_on_way_to_larnaca_airport, no_evident_not_on_way_from_larnaca_airport"
713,good_location,"close_to_airport, no_evident_not_close_to_airport"
718,good_location,"close_to_mackenzie_beach, close_to_salt_lake, no_evident_not_close_to_mackenzie_beach, no_evident_not_close_to_salt_lake, close_to_airport_by_bus_or_taxi, no_evident_not_close_to_airport_by_bus_or_taxi"
719,bad_location,"located_on_street, have_evident_not_located_on_street"
722,good_location,"walking_distance_to_makenzie_beach, easy_to_get_here_by_bus, no_evident_not_walking_distance_to_makenzie_beach, no_evident_not_easy_to_get_here_by_bus, no_noise_during_stay, no_discomfort_during_stay, no_evident_not_no_noise_during_stay, no_evident_not_no_discomfort_during_stay"
726,good_location,"near_mackenzie, convenient_location, no_evident_not_near_mackenzie, no_evident_not_convenient_location"
726,bad_location,"noisy_from_discos, have_evident_noisy_from_discos"
727,good_location,"great_option_arrive_Larnaca, close_location, no_evident_not_great_option_arrive_Larnaca, no_evident_not_close_location"
727,bad_location,"go_through_intensive_road, have_evident_go_through_smooth_road"
730,good_location,"close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
730,bad_location,"near_airport, have_evident_near_airport near_beach, have_evident_near_beach"
732,good_location,"near_mackenzie_beach, near_airport, near_salt_lake, no_evident_not_near_mackenzie_beach, no_evident_not_near_airport, no_evident_not_near_salt_lake"
733,good_location,"close_to_waterfront, no_evident_not_close_to_waterfront"
735,good_location,"close_to_everything, close_to_alyki_beach_club, close_to_restaurants, close_to_cafes, no_evident_not_close_to_everything, no_evident_not_close_to_alyki_beach_club, no_evident_not_close_to_restaurants, no_evident_not_close_to_cafes"
737,good_location,"close_to_beach, no_evident_not_close_to_beach"
739,good_location,"good_location, near_beach, near_center, no_evident_not_good_location, no_evident_not_near_beach, no_evident_not_near_center"
743,bad_location,"close_to_airport, have_evident_not_close_to_airport"
744,bad_location,"sounds_from_airport, have_evident_sounds_from_airport"
748,good_location,"close_to_airport, quiet_from_aircraft_noise, no_evident_not_close_to_airport, no_evident_quiet_from_aircraft_noise, bus_station_nearby, no_evident_not_bus_station_nearby, salt_lake_nearby, no_evident_not_salt_lake_nearby"
749,good_location,"close_to_field, no_evident_not_close_to_field"
750,good_location,"close_to_field, no_evident_not_close_to_field"
751,bad_location,"next_to_pool, have_evident_next_to_pool noisy_shouting, have_evident_noisy_shouting"
754,good_location,"good_for_early_morning_flight, no_evident_not_good_for_early_morning_flight"
754,bad_location,"sleep_with_air_conditioning_summer, have_evident_sleep_with_air_conditioning_summer"
756,good_location,"central_between_beach, central_between_party_mile, central_between_airport, central_between_old_town, no_evident_not_central_between_beach, no_evident_not_central_between_party_mile, no_evident_not_central_between_airport, no_evident_not_central_between_old_town"
764,bad_location,"garbage_picked_up_infernal_mess, have_evident_garbage_picked_up_infernal_mess
smelled_like_concentrated_manure, have_evident_smelled_like_concentrated_manure"
765,good_location,"bars_nearby, restaurants_nearby, no_evident_not_bars_nearby, no_evident_not_restaurants_nearby"
765,bad_location,"smell_smoke_from_cigarettes, have_evident_no_smell_of_smoke_from_cigarettes"
767,bad_location,"far_from_beach, have_evident_far_from_beach windows_overlooked_courtyard, have_evident_windows_overlooked_courtyard noisy_courtyard, have_evident_noisy_courtyard"
769,good_location,"walkable_to_beach, nearby_taverns, close_to_airport, no_evident_not_walkable_to_beach, no_evident_not_nearby_taverns, no_evident_not_close_to_airport"
769,bad_location,"walk_to_promenade_for_20_minutes, have_evident_walk_to_promenade_for_30_minutes
walk_to_Lidl_for_an_hour_and_a_half, have_evident_walk_to_Lidl_for_45_minutes"
770,bad_location,"constant_stench_from_outside, have_evident_no_constant_stench_from_outside"
771,bad_location,"fruit_van_drove_under_windows, have_evident_fruit_van_stopped_under_windows"
771,good_location,"walking_distance_center, walking_distance_mackenzie_beach, walking_distance_party_cafes, no_evident_not_walking_distance_center, no_evident_not_walking_distance_mackenzie_beach, no_evident_not_walking_distance_party_cafes"
773,good_location,"close_to_airport, close_to_mackenzie_beach, no_evident_not_close_to_airport, no_evident_not_close_to_mackenzie_beach"
776,good_location,"proximity_to_airport, walk_to_sea, no_evident_not_proximity_to_airport, no_evident_not_walk_to_sea"
778,good_location,"close_to_airport, no_evident_not_close_to_airport"
779,good_location,"close_to_airport, quiet_location, no_evident_not_close_to_airport, no_evident_not_quiet_location, close_to_beach, close_to_city, no_evident_not_close_to_beach, no_evident_not_close_to_city, bus_stop_near_hotel, allows_to_go_city_center, allows_to_go_airport, no_evident_not_bus_stop_near_hotel, no_evident_not_allows_to_go_city_center, no_evident_not_allows_to_go_airport"
780,good_location,"near_mackenzie_beach, no_evident_not_near_mackenzie_beach"
784,good_location,"proximity_to_beach, proximity_to_airport, no_evident_not_proximity_to_beach, no_evident_not_proximity_to_airport"
785,bad_location,"degraded_area, have_evident_degraded_area garbage_heap, have_evident_no_garbage_heap"
665,good_location,"close_to_airport, much_noise_day_planes_takeoff, no_evident_not_much_noise_day_planes_takeoff, quiet_night, no_evident_not_quiet_night"
665,bad_location,"lot_of_noise_from_planes_taking_off_during_day, have_evident_lot_of_noise_from_planes_taking_off_during_day"
676,good_location,"near_salt_lake, near_sea, quiet_place, near_airport, easy_access_by_bus_or_car, long_walk_to_sea, no_evident_not_near_salt_lake, no_evident_not_near_sea, no_evident_not_quiet_place, no_evident_not_near_airport, no_evident_not_easy_access_by_bus_or_car, no_evident_not_long_walk_to_sea"
