ID,Output
431,"large_room, balcony, no_evident_not_large_room, no_evident_not_balcony"
432,"clean_room, well_decorated_room, balconies, no_evident_not_clean_room, no_evident_not_well_decorated_room"
433,"large_room, comfortable_bed, no_evident_not_large_room, no_evident_not_comfortable_bed"
433,"bad_room, inconvenient_shower_placement, shower_make_mess, tiles_need_replacement, mold_on_tiles, bin_rusty, mirror_weird_placement, light_get_in_room, have_evident_inconvenient_shower_placement, have_evident_shower_make_mess, have_evident_tiles_need_replacement, have_evident_mold_on_tiles, have_evident_bin_rusty, have_evident_mirror_weird_placement, have_evident_light_get_in_room"
434,"unpleasant_smell, have_evident_unpleasant_smell"
436,"clean_room, no_evident_not_clean_room"
436,"small_room_size, no_space_suitcase, no_wardrobe, no_sitting_area, have_evident_no_space_suitcase, have_evident_no_wardrobe, have_evident_no_sitting_area, sun_hits_terrace"
437,"clean_room, comfortable_beds, no_evident_not_clean_room, no_evident_not_comfortable_beds"
437,"small_rooms, have_evident_small_rooms"
438,"spacious_room, clean_room, no_evident_not_spacious_room, no_evident_not_clean_room"
438,"unbearable_duvet, no_simple_sheets, noisy_outside, no_soundproofing_windows, have_evident_no_soundproofing_windows, have_evident_noisy_outside, have_evident_no_simple_sheets, have_evident_no_simple_sheets, have_evident_noisy_outside, plug_not_fit_sockets, adaptor_not_provided, have_evident_plug_not_fit_sockets, have_evident_adaptor_not_provided"
439,"small_room, have_evident_small_room"
440,"modern_room, no_evident_not_modern_room"
440,"superficial_cleaning, hair_not_removed, have_evident_superficial_cleaning, have_evident_hair_not_removed"
441,"perfect_room, no_evident_not_perfect_room"
441,"cold_floor, have_evident_cold_floor"
442,"cold_room, have_evident_cold_room"
443,"clean_room, no_evident_not_clean_room"
444,"clean_room, well_decorated_room, no_evident_not_clean_room, no_evident_not_well_decorated_room"
447,"uncomfortable_bed, telly_not_working"
448,"clean_room, comfortable_bed, no_evident_not_clean_room, no_evident_not_comfortable_bed"
448,"not_replenished_coffee, one_sachet_coffee, not_replenished_fridge, have_evident_not_replenished_coffee, have_evident_one_sachet_coffee, have_evident_not_replenished_fridge, not_thin_curtains, have_evident_not_thin_curtains"
450,"clean_room, no_evident_not_clean_room"
451,"nice_room_size, have_evident_room_size, pillows_not_comfortable, have_evident_pillows_not_comfortable, shower_open_front, have_evident_shower_open_front, property_great_potential, have_evident_property_great_potential"
453,"safe_not_work, door_balcony_not_lock, sign_not_work, guests_noisy, have_evident_safe_not_work, have_evident_door_balcony_not_lock, have_evident_sign_not_work, have_evident_guests_noisy"
455,"clean_room, accurate_pictures, no_evident_not_clean_room, no_evident_not_accurate_pictures"
455,"strong_aircon, opened_windows, big_mistake, noisy_room, have_evident_strong_aircon, have_evident_opened_windows, have_evident_big_mistake, have_evident_noisy_room"
456,"lock_bathroom, shower_glass_door, get_messy, have_evident_lock_bathroom, have_evident_shower_glass_door, have_evident_get_messy"
456,"maintained_rooms, no_evident_not_maintained_rooms"
457,"uncomfortable_furniture, have_evident_uncomfortable_furniture"
458,"noisy_room, renovation_work, items_not_ready, no_rod_wardrobe, safe_not_fixed, have_evident_noisy_room, have_evident_renovation_work, have_evident_items_not_ready, have_evident_no_rod_wardrobe, have_evident_safe_not_fixed"
459,"comfortable_bed, new_room, no_evident_not_new_room"
459,"not_work_tv, have_evident_not_work_tv"
460,"clean_room, well_maintained_room, no_evident_not_clean_room, no_evident_not_well_maintained_room"
460,"no_cleaning_service, no_empty_garbage, ask_fresh_towels, not_hangers_closet, have_evident_no_cleaning_service, have_evident_no_empty_garbage, have_evident_ask_fresh_towels, have_evident_not_hangers_closet"
461,"plumbing_complications, have_evident_plumbing_complications"
462,"clean_room, modern_room, no_evident_not_clean_room, no_evident_not_modern_room"
463,"clean_room, well_decorated_room, modern_room, no_evident_not_clean_room, no_evident_not_well_decorated_room, no_evident_not_modern_room"
464,"clean_room, beds_set, no_evident_not_beds_set"
464,"no_fan_bathroom, open_window_required, have_evident_no_fan_bathroom, have_evident_open_window_required"
465,"clean_room, modern_room, same_as_photos, no_evident_not_clean_room, no_evident_not_modern_room, no_evident_not_same_as_photos"
468,"nice_room, clean_room, no_evident_not_nice_room, no_evident_not_clean_room"
469,"updated_room, clean_room, no_evident_not_updated_room, no_evident_not_clean_room"
470,"clean_room, no_evident_not_clean_room"
471,"clean_room, modern_room, comfortable_bed, good_shower, no_evident_not_clean_room, no_evident_not_modern_room, no_evident_not_comfortable_bed, no_evident_not_good_shower"
473,"nice_room, clean_room, no_evident_not_clean_room"
474,"clean_devices, smart_devices, no_evident_not_clean_devices, no_evident_not_smart_devices"
475,"not_clean_enough_floor, dust_on_floor, water_not_drain, flood_room, have_evident_not_clean_enough_floor, have_evident_dust_on_floor, have_evident_water_not_drain, have_evident_flood_room"
476,"large_room, no_evident_not_large_room"
477,"clean_room, no_evident_not_clean_room"
478,"clean_room, no_evident_not_clean_room"
479,"functional_room, view_room, no_evident_not_functional_room, no_evident_not_view_room"
482,"clean_room, well_decorated_room, modern_room, no_evident_not_clean_room, no_evident_not_well_decorated_room, no_evident_not_modern_room"
482,"not_soundproofed_rooms, noise_inside_rooms, have_evident_not_soundproofed_rooms, have_evident_noise_inside_rooms"
483,"noise_problem, hotels_houses_noise, window_sealing_problem, have_evident_noise_problem, have_evident_hotels_houses_noise, have_evident_window_sealing_problem"
484,"clean_room, well_decorated_room, no_evident_not_clean_room"
484,"small_room, have_evident_small_room"
486,"clean_room, spacious_room, excellent_mattresses, excellent_pillows, no_evident_not_clean_room, no_evident_not_spacious_room, no_evident_not_excellent_mattresses, no_evident_not_excellent_pillows"
486,"lukewarm_water, slightly_flawed, have_evident_lukewarm_water, have_evident_slightly_flawed"
489,"comfortable_room, small_room, no_evident_not_comfortable_room, no_evident_not_small_room"
491,"practical_room, balcony, no_evident_not_balcony"
491,"noise, rooms_poor_soundproof, neighbors_moving, have_evident_noise, have_evident_rooms_poor_soundproof, have_evident_neighbors_moving"
492,"too_thick_duvet, suffocate_under, hard_bed, noisy_tiling"
493,"clean_room, neat_room, no_evident_not_clean_room, no_evident_not_neat_room"
497,"spacious_room, clean_room, no_evident_not_spacious_room, no_evident_not_clean_room"
499,"need_room, bathroom_room, clean_room, cozy_room, no_evident_not_clean_room, no_evident_not_cozy_room"
500,"noise_guests, 3am, have_evident_noise_guests, have_evident_3am"
501,"simple_room, care_taken, no_evident_not_care_taken"
503,"restful_room, pleasant_room, clean_room, renovated_room, comfortable_bed, so_shower, no_evident_not_clean_room, no_evident_not_renovated_room, no_evident_not_comfortable_bed, no_evident_not_so_shower"
505,"clean_room, modern_room, no_evident_not_clean_room, no_evident_not_modern_room"
506,"clean_room, simple_furnishings, modern_furnishings, no_evident_not_clean_room, no_evident_not_simple_furnishings, no_evident_not_modern_furnishings"
507,"spacious_room, large_bathroom, no_evident_not_large_bathroom"
510,"clean_room, no_evident_not_clean_room"
510,"room_cramped, accessories_minimalist, have_evident_room_cramped, have_evident_accessories_minimalist"
512,"clean_room, no_evident_not_clean_room"
513,"room_too_tight, one_night_stay, no_more_stay, have_evident_room_too_tight, have_evident_one_night_stay, have_evident_no_more_stay"
514,"clean_room, well_decorated_room, modern_room, no_evident_not_clean_room, no_evident_not_well_decorated_room, no_evident_not_modern_room"
521,"clean_room, well_organized_room, nothing_missing_room, pleasant_balcony, comfortable_mattress, no_evident_not_clean_room, no_evident_not_well_organized_room, no_evident_not_nothing_missing_room, no_evident_not_pleasant_balcony, no_evident_not_comfortable_mattress"
521,"not_cool_enough_air, have_evident_not_cool_enough_air"
524,"clean_room, well_decorated_room, modern_room, no_evident_not_clean_room, no_evident_not_well_decorated_room, no_evident_not_modern_room"
525,"clean_room, quiet_room, well_organized_room, no_evident_not_clean_room, no_evident_not_quiet_room, no_evident_not_well_organized_room"
529,"clean_room, well_decorated_room, no_evident_not_clean_room, modern_room, no_evident_not_well_decorated_room"
529,"poor_soundproofing, refurbish_balcony, offer_pampering, have_evident_poor_soundproofing, have_evident_refurbish_balcony, have_evident_offer_pampering"
531,"clean_room, tidy_room, comfortable_room, beautiful_room, no_evident_not_clean_room, no_evident_not_tidy_room, no_evident_not_comfortable_room, no_evident_not_beautiful_room"
532,"large_room, clean_room, no_evident_not_large_room, no_evident_not_clean_room"
538,"small_rooms, longer_stay, have_evident_small_rooms, have_evident_longer_stay"
540,"soft_bed, soft_pillows, large_bathroom, no_evident_not_soft_bed, no_evident_not_soft_pillows, no_evident_not_large_bathroom"
540,"small_room, have_evident_small_room"
541,"clean_room, well_decorated_room, modern_room, no_evident_not_clean_room, no_evident_not_well_decorated_room, no_evident_not_modern_room"
543,"refurbished_rooms, no_evident_not_refurbished_rooms"
547,"bed, linen, cozy, no_evident_not_bed, no_evident_not_linen, no_evident_not_cozy"
550,"big_room, clean_room, balcony_room, no_evident_not_big_room, no_evident_not_clean_room, no_evident_not_balcony_room"
552,"pleasant_room, clean_room, comfortable_beds, new_room, no_evident_not_clean_room, no_evident_not_comfortable_beds, no_evident_not_new_room"
553,"clean_room, comfortable_bed, no_evident_not_clean_room, no_evident_not_comfortable_bed"
554,"clean_room, comfortable_room, new_room, no_evident_not_clean_room, no_evident_not_comfortable_room, no_evident_not_new_room"
555,"clean_room, comfortable_bedding, kettle, fridge, no_evident_not_clean_room, no_evident_not_comfortable_bedding"
555,"bed_opened, less_comfortable_bed, toilet_shower_together, less_convenient_toilet_shower, have_evident_bed_opened, have_evident_less_comfortable_bed, have_evident_toilet_shower_together, have_evident_less_convenient_toilet_shower"
556,"clean_room, spacious_room, enough_room, no_evident_not_clean_room, no_evident_not_spacious_room, no_evident_not_enough_room"
556,"unstable_bed, problematic_bed, have_evident_unstable_bed, have_evident_problematic_bed"
557,"clean_room, no_evident_not_clean_room"
558,"clean_room, well_decorated_room, modern_room, no_evident_not_clean_room, no_evident_not_well_decorated_room, no_evident_not_modern_room"
560,"no_hot_water, have_evident_no_hot_water"
561,"clean_room, well_decorated_room, modern_room, no_evident_not_clean_room, no_evident_not_well_decorated_room, no_evident_not_modern_room"
562,"clean_room, no_evident_not_clean_room"
562,"cold_water, have_evident_cold_water"
564,"clean_room, well_decorated_room, large_room, no_evident_not_clean_room, no_evident_not_well_decorated_room, no_evident_not_large_room"
565,"comfortable_room, clean_room, cleaned_room, no_evident_not_comfortable_room, no_evident_not_clean_room, no_evident_not_cleaned_room"
569,"clean_rooms, new_rooms, smart_technology, electronic_buttons, bell, remote_control, no_evident_not_clean_rooms, no_evident_not_new_rooms, no_evident_not_smart_technology, no_evident_not_electronic_buttons, no_evident_not_bell, no_evident_not_remote_control"
570,"clean_room, perfect_room, no_evident_not_clean_room, no_evident_not_perfect_room"
573,"bedding_comfort, balcony, room_spacious, no_evident_not_bedding_comfort, no_evident_not_balcony, no_evident_not_room_spacious"
573,"blue_light_balcony, interfere_sleeping, open_window, have_evident_blue_light_balcony, have_evident_interfere_sleeping, have_evident_open_window"
576,"poor_regulation_air, cold_air, heat_air, have_evident_poor_regulation_air, have_evident_cold_air, have_evident_heat_air"
578,"firm_beds, air_conditioning, no_evident_not_firm_beds, no_evident_not_air_conditioning"
578,"bottle_water_ready, two_for_people, have_evident_bottle_water_ready"
581,"clean_room, no_evident_not_clean_room"
582,"comfortable_room, good_layout, no_evident_not_comfortable_room, no_evident_not_good_layout"
583,"comfortable_room, no_evident_not_comfortable_room"
585,"clean_room, chic_room, no_evident_not_clean_room, no_evident_not_chic_room"
587,"clean_room, no_evident_not_clean_room"
589,"clean_room, good_bedding, large_room, water_available, no_evident_not_clean_room, no_evident_not_good_bedding, no_evident_not_large_room, no_evident_not_water_available"
590,"linens, cozy_room, clean_room, no_evident_not_linens, no_evident_not_cozy_room, no_evident_not_clean_room"
590,"clean_linens, cozy_room, have_evident_clean_linens, have_evident_cozy_room"
594,"uncomfortable_bed, child_not_sleep, have_evident_uncomfortable_bed, have_evident_child_not_sleep"
596,"clean_room, cheap_room, modern_room, no_evident_not_clean_room, no_evident_not_cheap_room, no_evident_not_modern_room"
597,"comfortable_beds, renovated_rooms, no_evident_not_renovated_rooms"
597,"small_bathroom, ok"
599,"small_room, new_room, clean_room, comfortable_bed, crisp_linen, sea_view, no_evident_not_clean_room, no_evident_not_new_room, no_evident_not_comfortable_bed, no_evident_not_crisp_linen, no_evident_not_sea_view"
599,"small_room, new_items, clean_room, cramped_cot, have_evident_small_room, have_evident_new_items, have_evident_clean_room, have_evident_cramped_cot"
600,"small_hotel, clean_hotel, cozy_hotel, modern_hotel, have_evident_small_hotel, have_evident_clean_hotel, have_evident_cozy_hotel, have_evident_modern_hotel"
600,"small_room, clean_room, cozy_room, modern_room, no_evident_not_small_room, no_evident_not_clean_room, no_evident_not_cozy_room, no_evident_not_modern_room"
602,"clean_room, quiet_room, no_evident_not_clean_room, no_evident_not_quiet_room"
603,"poor_image, have_evident_poor_image"
605,"comfortable_room, clean_room, modern_room, pleasant_room, no_evident_not_clean_room, no_evident_not_modern_room, no_evident_not_pleasant_room"
607,"clean_room, small_room, sterile_room, no_evident_not_clean_room, no_evident_not_small_room, no_evident_not_sterile_room"
607,"not_sealed_room, hear_everything, small_rooms, sterile_rooms, have_evident_not_sealed_room, have_evident_hear_everything, have_evident_small_rooms, have_evident_sterile_rooms"
608,"clean_room, comfortable_room, no_evident_not_clean_room, no_evident_not_comfortable_room"
608,view_room
609,"modern_room, comfortable_bed, well_decorated_room, good_shower, well_decorated_room, quiet_room, clean_room, no_evident_not_modern_room, no_evident_not_comfortable_bed, no_evident_not_well_decorated_room, no_evident_not_good_shower, no_evident_not_well_decorated_room, no_evident_not_quiet_room, no_evident_not_clean_room"
609,"small_room, lack_space, disappointed, have_evident_small_room, have_evident_lack_space, have_evident_disappointed"
611,"comfortable_room, clean_room, calm_room, no_evident_not_comfortable_room, no_evident_not_clean_room, no_evident_not_calm_room"
612,"nice_room, well_furnished_room, no_evident_not_nice_room, no_evident_not_well_furnished_room"
613,"bed, no_evident_not_bed, pure"
613,"no_balcony_rooms, no_balcony_rooms, stay_one_day, stay_one_day, have_evident_stay_one_day, towel_not_dry, swimsuit_not_dry, have_evident_towel_not_dry, have_evident_swimsuit_not_dry"
614,"spacious_room, comfortable_room, no_evident_not_spacious_room, no_evident_not_comfortable_room"
614,"small_bottles_water, have_evident_small_bottles_water"
615,"quiet_room, clean_room, no_evident_not_quiet_room, no_evident_not_clean_room"
618,"clean_room, spacious_room, no_evident_not_clean_room, no_evident_not_spacious_room"
620,"need_room, well_equipped_room, no_evident_not_need_room"
622,"clean_room, modern_room, no_evident_not_clean_room, no_evident_not_modern_room"
622,"no_balcony, have_evident_no_balcony"
623,noisy_ac
624,"modern_room, no_evident_not_modern_room"
626,"clean_room, air_conditioned_room, balcony_room, mini_bar_room, no_evident_not_clean_room, no_evident_not_air_conditioned_room, no_evident_not_balcony_room, no_evident_not_mini_bar_room"
628,"clean_room, no_evident_not_clean_room"
630,"weak_wifi, have_evident_weak_wifi"
631,"new_room, clean_room, modern_room, no_evident_not_new_room, no_evident_not_clean_room, no_evident_not_modern_room"
632,"furnished_room, clean_room, no_evident_not_clean_room, super_room, no_evident_not_super_room"
633,"clean_room, no_evident_not_clean_room"
637,"clean_room, no_evident_not_clean_room"
638,"comfort_room, no_evident_not_comfort_room"
639,"clean_room, beautiful_room, no_evident_not_clean_room, no_evident_not_beautiful_room"
640,"clean_room, no_evident_not_clean_room"
640,"humid_air, air_condition_not_work, have_evident_humid_air, have_evident_air_condition_not_work"
641,"clean_room, well_decorated_room, balcony_room, no_evident_not_clean_room, no_evident_not_well_decorated_room"
643,"clean_room, modern_room, no_evident_not_clean_room, no_evident_not_modern_room"
644,"clean_room, comfortable_bed, tea_coffee, no_evident_not_clean_room, no_evident_not_comfortable_bed, no_evident_not_tea_coffee"
644,"no_hair_dryer, have_evident_no_hair_dryer"
646,"good_room, white_bed, good_shower, air_conditioner_works, no_evident_not_good_shower, no_evident_not_air_conditioner_works"
647,"clean_room, comfortable_room, no_evident_not_clean_room, no_evident_not_comfortable_room"
649,"clean_room, comfortable_room, no_evident_not_clean_room, no_evident_not_comfortable_room"
649,"small_room, spacious_room, have_evident_small_room, have_evident_spacious_room"
650,"[ERROR] ReadTimeout: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=120)"
650,"soap_only, no_shower_gel, have_evident_soap_only, have_evident_no_shower_gel"
652,"clean_room, bright_room, cozy_room, no_evident_not_clean_room, no_evident_not_bright_room, no_evident_not_cozy_room"
653,"bed, shower, no_evident_not_bed, no_evident_not_shower"
654,"clean_room, comfortable_room, soft_bed, no_evident_not_clean_room, no_evident_not_comfortable_room, no_evident_not_soft_bed"
654,"mirrors_in_room, plenty_mirrors, distorted_image, have_evident_mirrors_in_room, have_evident_plenty_mirrors, have_evident_distorted_image"
655,"well_equipped_room, clean_room, comfortable_room, no_evident_not_well_equipped_room, no_evident_not_clean_room, no_evident_not_comfortable_room"
656,"clean_lobby, clean_room, no_evident_not_clean_lobby, no_evident_not_clean_room"
657,"clean_room, nice_rooms, no_evident_not_clean_room, no_evident_not_nice_rooms"
659,"clean_room, top_notch_cleanliness, daily_cleaning, taps, towels, bedding, no_evident_not_clean_room, no_evident_not_top_notch_cleanliness, no_evident_not_daily_cleaning, no_evident_not_taps, no_evident_not_towels, no_evident_not_bedding"
660,"equipped_rooms, no_evident_not_equipped_rooms"
661,"small_rooms, modern_rooms, have_evident_small_rooms, have_evident_modern_rooms"
661,"modern_room, good_bed, good_bathroom, no_evident_not_modern_room, no_evident_not_good_bed, no_evident_not_good_bathroom"
663,"good_room, modern_design, comfortable_bed, clean_room, large_room, bathroom, no_evident_not_good_room, no_evident_not_modern_design, no_evident_not_comfortable_bed, no_evident_not_clean_room, no_evident_not_large_room, no_evident_not_bathroom, no_evident_not_kettle, no_evident_not_welcome_pack"
664,"clean_room, quality_room, no_evident_not_clean_room, no_evident_not_quality_room"
665,"soft_beds, plastic_beds, sweaty_beds, have_evident_soft_beds, have_evident_plastic_beds, have_evident_sweaty_beds"
666,"uncomfortable_bed, have_evident_uncomfortable_bed"
667,"clean_room, new_room, perfect_bed, perfect_towels, no_evident_not_clean_room, no_evident_not_new_room, no_evident_not_perfect_bed, no_evident_not_perfect_towels"
669,"nice_room, well_equipped_room, beautiful_view, no_evident_not_well_equipped_room, no_evident_not_beautiful_view"
670,"street_side_rooms, back_facing_rooms, have_evident_street_side_rooms, have_evident_back_facing_rooms"
670,"clean_room, design_room, no_evident_not_clean_room, no_evident_not_design_room"
675,"comfortable_beds, fridge, kettle, modern_equipment, no_evident_not_comfortable_beds, no_evident_not_fridge, no_evident_not_kettle, no_evident_not_modern_equipment"
676,"equipment, facilities, television, no_evident_not_equipment, no_evident_not_facilities, no_evident_not_television"
676,"no_shower_door, wifi_enough_phone, wifi_not_laptop, have_evident_no_shower_door, have_evident_wifi_enough_phone, have_evident_wifi_not_laptop"
679,"comfortable_room, well_equipped_room, no_evident_not_comfortable_room, no_evident_not_well_equipped_room"
679,"noise_hallway, have_evident_noise_hallway"
682,"no_other_means, shampoos, soaps, gels, have_evident_no_other_means"
685,"clean_room, no_evident_not_clean_room"
686,"quiet_room, no_evident_not_quiet_room"
690,"thin_walls, heard_everything, have_evident_thin_walls, have_evident_heard_everything"
691,"clean_room, no_evident_not_clean_room"
693,"drinks_available, delicacies_available, no_evident_not_drinks_available, no_evident_not_delicacies_available"
694,"small_room, beds_18_meters, have_evident_small_room, have_evident_beds_18_meters"
694,"clean_room, tidy_room, no_evident_not_clean_room, no_evident_not_tidy_room"
695,"clean_rooms, comfortable_beds, no_evident_not_clean_rooms, no_evident_not_comfortable_beds"
697,"clean_room, new_room, daily_cleaning, no_evident_not_clean_room, no_evident_not_new_room, no_evident_not_daily_cleaning"
698,"kettle_not_work, have_evident_kettle_not_work"
700,"bed, cleaning, no_evident_not_bed, no_evident_not_cleaning"
700,"small_room, one_nescafe_bag, no_curtain_bathroom, have_evident_small_room, have_evident_one_nescafe_bag, have_evident_no_curtain_bathroom"
702,"small_room, have_evident_small_room"
703,"clean_room, comfortable_room, no_evident_not_clean_room, no_evident_not_comfortable_room"
705,"clean_room, tidy_room, no_evident_not_clean_room, no_evident_not_tidy_room"
707,"[ERROR] ReadTimeout: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=120)"
707,"small_room, family_need"
712,"comfortable_room, no_evident_not_comfortable_room"
714,"quiet_room, spacious_room, no_evident_not_quiet_room, no_evident_not_spacious_room"
716,"new_room, clean_room, no_evident_not_new_room, no_evident_not_clean_room"
716,"no_adapters, sockets_rooms, have_evident_no_adapters, have_evident_sockets_rooms"
718,"no_trash_can, have_evident_no_trash_can"
719,"clean_room, modern_room, well_equipped_bathroom, balcony, air_conditioning, no_evident_not_clean_room, no_evident_not_modern_room, no_evident_not_well_equipped_bathroom, no_evident_not_air_conditioning"
720,"comfortable_room, no_evident_not_comfortable_room"
721,"clean_room, nice_atmosphere, no_evident_not_clean_room, no_evident_not_nice_atmosphere"
722,"clean_room, comfortable_room, new_furniture, no_evident_not_clean_room, no_evident_not_comfortable_room, no_evident_not_new_furniture"
722,"overflow_shower, drain_not_work, have_evident_overflow_shower, have_evident_drain_not_work"
723,"no_tv_channels, have_evident_no_tv_channels"
724,"clean_room, no_evident_not_clean_room"
725,"thick_bedding, weather, have_evident_thick_bedding, have_evident_weather"
726,"clean_room, comfortable_bed, no_evident_not_clean_room, no_evident_not_comfortable_bed"
727,"clean_room, no_evident_not_clean_room"
730,"balcony_rooms, clean_rooms, no_evident_not_balcony_rooms, no_evident_not_clean_rooms"
732,"clean_room, renovated_room, no_evident_not_clean_room, no_evident_not_renovated_room"
733,"clean_room, no_evident_not_clean_room"
738,"comfortable_bed, no_evident_not_comfortable_bed"
739,"good_room, pleasant_atmosphere, generous_hotel, no_evident_not_good_room, no_evident_not_pleasant_atmosphere, no_evident_not_generous_hotel"
741,"noise_present, beds_uncomfortable, have_evident_noise_present, have_evident_beds_uncomfortable"
742,"bed, no_evident_not_bed, no_evident_not_comfortable"
742,"not_clean, have_evident_not_clean"
743,"clean_room, nice_room, no_evident_not_clean_room, no_evident_not_nice_room"
745,"clean_room, functional_room, no_evident_not_clean_room, no_evident_not_functional_room"
746,"satisfactory_room, no_evident_not_satisfactory_room"
747,"clean_room, serves_purpose, no_evident_not_serves_purpose"
747,"frozen_water, have_evident_frozen_water"
748,"clean_room, no_evident_not_clean_room"
748,"empty_minibar, not_working_minibar, have_evident_empty_minibar, have_evident_not_working_minibar"
749,"clean_room, no_evident_not_clean_room"
749,"small_rooms, no_view"
752,"comfortable_room, convenient_location, no_evident_not_comfortable_room, no_evident_not_convenient_location"
752,"noisy, have_evident_noisy"
753,"clean_room, spacious_room, no_evident_not_clean_room, no_evident_not_spacious_room"
755,"clean_room, no_evident_not_clean_room"
757,"clean_room, no_evident_not_clean_room"
758,"big_room, no_evident_not_big_room"
759,"lack_adapters, have_evident_lack_adapters"
761,"large_room, comfortable_beds, good_family, light_interior, no_evident_not_large_room, no_evident_not_comfortable_beds, no_evident_not_good_family, no_evident_not_light_interior"
761,"warm_blankets, untidy_floor, sewage_smell, have_evident_warm_blankets, have_evident_untidy_floor, have_evident_sewage_smell"
762,"smell_sewage, have_evident_smell_sewage"
763,"beds_comfortable, cleanliness_present"
763,"noise_terrace, noise_1st_floor, have_evident_noise_terrace, have_evident_noise_1st_floor"
764,"clean_room, comfortable_bed, no_evident_not_clean_room, no_evident_not_comfortable_bed"
764,"small_room, no_storage, small_balcony, thin_walls, travelers_checked_in, adapter_burned_chargers, have_evident_small_room, have_evident_no_storage, have_evident_thin_walls, have_evident_travelers_checked_in, have_evident_adapter_burned_chargers"
765,"comfortable_bed, impeccable_bathroom, good_WiFi_connection, no_evident_not_comfortable_bed, no_evident_not_impeccable_bathroom, no_evident_not_good_WiFi_connection"
765,"column_takes_space, balcony_low, balcony_not_intimate, safe_not_walled, shampoo_bathroom, 2_coffee_sachets, 2_tea_sachets, have_evident_column_takes_space, have_evident_balcony_low, have_evident_balcony_not_intimate, have_evident_safe_not_walled, have_evident_shampoo_bathroom, have_evident_2_coffee_sachets, have_evident_2_tea_sachets"
766,"clean_room, well_decorated_room, modern_room, no_evident_not_clean_room, no_evident_not_well_decorated_room, no_evident_not_modern_room"
766,"wrong_room, small_corner, have_evident_wrong_room, have_evident_small_corner"
767,"clean_room, spacious_room, no_evident_not_clean_room, no_evident_not_spacious_room"
767,"windows_overlook_courtyard, noisy_courtyard"
768,"terrace_room, well_furnished_room, no_evident_not_well_furnished_room,"
769,"clean_room, daily_cleaning, no_evident_not_daily_cleaning"
769,"never_changed_bed, products_fit, have_evident_never_changed_bed, have_evident_products_fit"
770,"clean_room, daily_change, no_evident_not_daily_change"
770,lack_storage
771,"clean_room, comfortable_room, no_evident_not_clean_room, no_evident_not_comfortable_room"
771,"noise_corridor, have_evident_noise_corridor"
772,"equipment, no_evident_not_equipment"
772,"window_not_close, have_evident_window_not_close"
773,"compact_room, modern_hotel, no_evident_not_clean_room, no_evident_not_3_stars"
774,"clean_room, comfortable_room, no_evident_not_clean_room, no_evident_not_comfortable_room"
774,"sockets_difficult, adapters_missing"
776,"clean_room, well_decorated_room, modern_room, no_evident_not_clean_room, no_evident_not_well_decorated_room, no_evident_not_modern_room"
779,"clean_room, large_room, recent_room, no_evident_not_clean_room, no_evident_not_large_room, no_evident_not_recent_room, balcony_plus"
780,"large_room, spacious_room, no_evident_not_large_room, no_evident_not_spacious_room"
781,"unsafe_bed_frame, sharp_corners, have_evident_unsafe_bed_frame, have_evident_sharp_corners"
782,"clean_room, well_renovated_room, stylish_room, no_evident_not_clean_room, no_evident_not_well_renovated_room"
784,"clean_room, new_room, no_evident_not_clean_room, no_evident_not_new_room"
785,"not_clean_inside, misleading_photos, have_evident_not_clean_inside, have_evident_misleading_photos"
2,bad_room,"clean_room, well_decorated_room, modern_room, not_big_room, have_evident_clean_room, have_evident_well_decorated_room, have_evident_modern_room, have_evident_not_big_room"
