ID,Topic,Test 2
362,good_staff,"excellent, kind, helpful, no_evident_not_excellent, no_evident_not_kind, no_evident_not_helpful"
363,good_staff,"good_attentiveness_exceptional_attentiveness, no_evident_not_exceptional_attentiveness, good_hospitality_great_hospitality, no_evident_not_great_hospitality"
364,good_staff,"friendly_hosts, no_evident_not_friendly_hosts, accommodating_hosts, no_evident_not_accommodating_hosts"
367,good_staff,"friendly, no_evident_not_friendly"
371,good_staff,"people, no_evident_not_people, working, no_evident_not_working, here, no_evident_not_here, are, no_evident_not_are, the, no_evident_not_the, best, no_evident_not_best, ever, no_evident_not_ever"
372,good_staff,"helpful_staff, no_evident_not_helpful_staff"
373,good_staff,"wonderful_staff, no_evident_not_wonderful_staff"
375,good_staff,"helpful_staff, friendly_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff"
377,good_staff,"polite_staff, polite, no_evident_not_polite, helpful_staff, helpful, no_evident_not_helpful"
378,good_staff,"here_s_the_aba_format_based_on_your_conditions, friendly, no_evident_not_friendly, no_evident_not_this_provides_a_concise_and_focused_argument_with_clear_supports_and_their_negations"
379,good_staff,"staff, no_evident_not_staff, hotel_administrator_helped_us_with_taxi, no_evident_not_hotel_administrator_helped_us_with_taxi"
380,good_staff,"nice_staff, helpful_staff, go_extra_mile_for_your_satisfaction, satisfied_with_their_service, no_evident_not_nice_staff, no_evident_not_helpful_staff, no_evident_not_go_extra_mile_for_your_satisfaction, no_evident_not_satisfied_with_their_service"
381,good_staff,"friendly, no_evident_not_friendly"
382,good_staff,"facilitated_shuttle_service_for_additional_cost, responsive_staff_via_whatsapp, able_to_accommodate_needs, no_evident_not_facilitating_staff_with_shuttle_service, no_evident_not_responsive_via_whatsapp, no_evident_not_able_to_accommodate_needs"
383,good_staff,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
384,good_staff,"staff, no_evident_not_staff, management, no_evident_not_management, great, no_evident_not_great"
385,good_staff,"excellent_service, no_evident_not_excellent_service"
386,good_staff,"friendly, no_evident_not_friendly, welcoming, no_evident_not_welcoming, accommodating, no_evident_not_accommodating, helpful, no_evident_not_helpful, phone_converters, no_evident_not_phone_converters, luggage_scale, no_evident_not_luggage_scale"
388,good_staff,"friendly_staff, effective_staff, no_evident_not_friendly_staff, no_evident_not_effective_staff"
389,good_staff,"here_are_the_supports_and_their_corresponding_contraries_based_on_the_given_text, professional_staff, no_evident_not_professional_staff, friendly_staff, no_evident_not_friendly_staff"
390,good_staff,"very, good, service, no_evident_not_very, no_evident_not_good, no_evident_not_service"
392,good_staff,"here_s_the_text_in_assumption_based_argumentation_aba_format_based_on_your_request, friendly_staff, no_evident_not_friendly_staff"
393,good_staff,"staff_were_exceptional, staff_were_helpful, staff_were_friendly, staff_went_out_of_their_way_for_us, no_evident_not_staff_were_exceptional, no_evident_not_staff_were_helpful, no_evident_not_staff_were_friendly, no_evident_not_staff_went_out_of_their_way_for_us, this_format_ensures_that_each_support_is_accompanied_by_its_contrary, using_the_exact_vocabulary_from_the_original_text_and_adhering_to_all_specified_conditions"
394,good_staff,"quick, easy, polite, friendly, no_evident_not_quick, no_evident_not_easy, no_evident_not_polite, no_evident_not_friendly"
396,good_staff,"fantastic_staff, no_evident_not_fantastic_staff"
399,good_staff,"met_owners_at_reception, took_care_of_my_girl, no_evident_not_met_owners_at_reception, no_evident_not_took_care_of_my_girl"
400,good_staff,"this_response_adheres_to_the_conditions_specified, ensuring_that_each_support_is_a_short_word_without_unnecessary_adjectives_or_adverbs, and_each_contrary_starts_with_no_evident_not"
401,good_staff,"friendly, no_evident_not_friendly, staff, no_evident_not_no_applicable_contrary_as_staff_does_not_have_an_opposite_in_this_context"
402,good_staff,"superb_staff, no_evident_not_superb_staff"
403,good_staff,"team, hospitality, willing, no_evident_not_team, no_evident_not_hospitality, no_evident_not_willing"
405,good_staff,"mum_children_from_lebanon, no_evident_not_mum_children_from_lebanon, very_kind, no_evident_not_very_kind, ready_to_help, no_evident_not_ready_to_help, even_they_invite_you_to_sit_with_them_and_relax_with_a_drink_at_night, no_evident_not_even_they_invite_you_to_sit_with_them_and_relax_with_a_drink_at_night"
408,good_staff,"wonderful_place, no_evident_not_wonderful_place, wonderful_people, no_evident_not_wonderful_people"
409,good_staff,"i_m_sorry, but_i_notice_you_haven_t_provided_a_new_text_to_process_could_you_please_provide_another_text_about_that_i_can_format_into_aba"
410,good_staff,"friendly_staff, warm_staff, helpful_staff, staff_always_willing_to_do_more, no_evident_not_friendly_staff, no_evident_not_warm_staff, no_evident_not_helpful_staff, no_evident_not_staff_always_willing_to_do_more"
414,good_staff,"helpful_staff, friendly_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff"
415,good_staff,"welcoming_staff, no_evident_not_welcoming_staff, friendly_staff, no_evident_not_friendly_staff"
416,good_staff,"staffweregreat, hostweregreat, no_evident_not_noevidentnotstaffweregreat, no_evident_not_noevidentnothostweregreat"
417,good_staff,"friendly_staff, no_evident_not_friendly_staff"
419,good_staff,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
421,good_staff,"welcome_staff, helpful_staff, no_evident_not_welcome_staff, no_evident_not_helpful_staff"
422,good_staff,"exceptional_staff, no_evident_not_exceptional_staff, helpful, no_evident_not_helpful, friendly, no_evident_not_friendly, staff_go_out_of_their_way_for_us, no_evident_not_staff_go_out_of_their_way_for_us, good_service, no_evident_not_good_service, staff_were_exceptional, no_evident_not_staff_were_exceptional"
423,good_staff,"amazing_staff, welcoming_staff, no_evident_not_amazing_staff, no_evident_not_welcoming_staff"
424,good_staff,"exceptional, helpful, friendly, staff_went_out_of_their_way_for_us, no_evident_not_exceptional, no_evident_not_helpful, no_evident_not_friendly, no_evident_not_staff_went_out_of_their_way_for_us"
427,good_staff,"so_helpful, helpful, no_evident_not_so_helpful, no_evident_not_helpful"
433,bad_staff,"clerk_apologised_after_being_overridden, have_evident_clerk_apologised_after_being_overridden"
433,good_staff,"polite_staff, no_evident_not_polite_staff, friendly_staff, no_evident_not_friendly_staff"
436,good_staff,"great_hosts, no_evident_not_great_hosts, kind_hosts, no_evident_not_kind_hosts, hospitable_hosts, no_evident_not_hospitable_hosts, adapter_offered_immediately, no_evident_not_adapter_offered_immediately"
438,good_staff,"friendly, no_evident_not_friendly"
440,good_staff,"friendly_staff, helpful_staff, went_out_of_their_way_for_us, no_evident_not_friendly_staff, no_evident_not_helpful_staff, no_evident_not_went_out_of_their_way_for_us"
443,good_staff,"friendly_staff, no_evident_not_friendly_staff"
444,bad_staff,"they_couldn_t_wait_for_15min, have_evident_they_couldn_t_wait_for_15min, i_had_just_fractured_my_ankle_and_need_to_change_my_bandage, have_evident_i_had_just_fractured_my_ankle_and_need_to_change_my_bandage, the_lady_of_the_house_was_literally_standing_next_to_the_door_with_a_cleaner_to_clean_the_room, have_evident_the_lady_of_the_house_was_literally_standing_next_to_the_door_with_a_cleaner_to_clean_the_room, i_left_without_changing_my_bandage_and_had_to_do_it_outside_on_the_street, have_evident_i_left_without_changing_my_bandage_and_had_to_do_it_outside_on_the_street"
447,good_staff,"staff_were_lovely_as_no_evident_not_staff_were_lovely, lovely_staff_as_no_evident_not_lovely_staff"
448,good_staff,"excellent_staff, no_evident_not_excellent_staff, no_evident_not_good_staff"
449,bad_staff,"host_didnt_inform_us_about_double_booking, have_evident_host_didnt_inform_us_about_double_booking, have_evident_host_informed_us_about_double_booking"
450,good_staff,"friendly_staff, no_evident_not_friendly_staff, helpful_staff, no_evident_not_helpful_staff"
452,good_staff,"friendly_staff, welcoming_staff, no_evident_not_friendly_staff, no_evident_not_welcoming_staff"
453,bad_staff,"didn_t_speak, have_evident_didn_t_speak"
455,bad_staff,"guy, have_evident_guy, asked, have_evident_asked"
456,bad_staff,"staff_didn_t_speak_english_properly, have_evident_staff_didn_t_speak_english_properly, booking_price_reduced_before_travel_date, have_evident_booking_price_reduced_before_travel_date, hotel_charged_twice_for_cancellation_and_rebooking, have_evident_hotel_charged_twice_for_cancellation_and_rebooking"
456,good_staff,"mrs_tony_does_a_fabulous_job, keeps_the_place_spotless, makes_guests_comfortable, no_evident_not_fabulous_job, no_evident_not_keeps_the_place_spotless, no_evident_not_makes_guests_comfortable"
460,good_staff,"staff, very, polite, no_evident_not_staff, no_evident_not_very, no_evident_not_polite"
461,bad_staff,"cleaning_crew_didnt_clean_out_our_rooms, have_evident_cleaning_crew_didnt_clean_out_our_rooms, cookies_were_thrown_out_near_bags, have_evident_cookies_were_thrown_out_near_bags"
461,good_staff,"kind_people, responsive_people, no_evident_not_kind_people, no_evident_not_responsive_people"
467,good_staff,"exceptional_staff, no_evident_not_exceptional_staff, helpful_staff, no_evident_not_helpful_staff, friendly_staff, no_evident_not_friendly_staff, staff_go_out_of_their_way_for_us, no_evident_not_staff_go_out_of_their_way_for_us"
468,good_staff,"nice_staff, no_evident_not_nice_staff"
469,good_staff,"helpful, knowledgeable, no_evident_not_helpful, no_evident_not_knowledgeable"
470,good_staff,"helpful_staff, friendly_staff, went_out_of_their_way_for_us, no_evident_not_exceptional_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_went_out_of_their_way_for_us"
471,good_staff,"helpful_staff, no_evident_not_helpful_staff"
473,good_staff,"friendly_staff, for_support_friendly_no_evident_not_friendly, for_support_staff_no_evident_not_staff"
476,good_staff,"kindness_staff, no_evident_not_kindness_staff"
477,good_staff,"kind_staff, no_evident_not_kind_staff"
478,good_staff,"kindness_staff, no_evident_not_kindness_staff"
479,good_staff,"friendly_host, no_evident_not_friendly_host"
480,good_staff,"french_speaking_staff, competent_staff, no_evident_not_french_speaking_staff, no_evident_not_competent_staff"
481,good_staff,"kind_support, welcoming_support, no_evident_not_kind_support, no_evident_not_welcoming_support"
482,good_staff,"helpful, reception, no_evident_not_helpful, no_evident_not_reception"
483,good_staff,"friendly_staff, no_evident_not_friendly_staff, happy_to_help, no_evident_not_happy_to_help, helpful_staff, no_evident_not_helpful_staff, always_ready_to_answer, no_evident_not_always_ready_to_answer"
484,good_staff,"kind_staff, helpful_staff, no_evident_not_kind_staff, no_evident_not_helpful_staff"
485,good_staff,"wonderful_staff, hotel, staff, all, as_in_the_photo, no_evident_not_wonderful, no_evident_not_hotel, no_evident_not_staff, no_evident_not_all, no_evident_not_as_in_the_photo"
489,good_staff,"friendly_staff, no_evident_not_friendly_staff, very_good_advice, no_evident_not_very_good_advice"
491,good_staff,"listening_staff, no_evident_not_listening_staff"
493,good_staff,"super, no_evident_not_super_host, sweet, no_evident_not_sweet_host"
494,good_staff,"kind, no_evident_not_kind, staff_were, no_evident_not_staff_were"
496,good_staff,"exceptional_staff, no_evident_not_exceptional_staff, helpful_staff, no_evident_not_helpful_staff, friendly_staff, no_evident_not_friendly_staff, staff_went_out_of_their_way_for_us, no_evident_not_staff_went_out_of_their_way_for_us"
497,good_staff,"welcoming_staff, helpful_staff, smile, rare, no_evident_not_welcoming_staff, no_evident_not_helpful_staff, no_evident_not_smile, no_evident_not_rare"
498,good_staff,"welcome, no_evident_not_welcome, contact, no_evident_not_contact, helpful, no_evident_not_helpful"
499,good_staff,"helpful_staff, no_evident_not_helpful_staff"
502,good_staff,"exceptional_staff, helpful_staff, friendly_staff, staff_go_out_of_their_way_for_us, no_evident_not_exceptional_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_staff_go_out_of_their_way_for_us"
503,good_staff,"nice_staff, no_evident_not_nice_staff"
505,good_staff,"friendly, no_evident_not_friendly, staff, no_evident_not_staff"
507,good_staff,"willing_staff_arranged_ride_to_airport_for_us, arranged_ride_to_airport_for_us, no_evident_not_willing_staff_arranged_ride_to_airport_for_us, no_evident_not_arranged_ride_to_airport_for_us"
509,good_staff,"nice, helpful, no_evident_not_nice, no_evident_not_helpful"
512,good_staff,"available, no_evident_not_available, always_helps, no_evident_not_always_helps"
515,good_staff,"nice_staff, no_evident_not_nice_staff"
516,good_staff,"helpful_staff, friendly_staff, staff_go_out_of_their_way_for_us, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_staff_go_out_of_their_way_for_us"
517,good_staff,good_manager_no_evident_not_friendly_manager
519,good_staff,"polite_staff, polite, no_evident_not_polite_staff, helpful_staff, helpful, no_evident_not_helpful_staff, family_atmosphere_staff, family, no_evident_not_family_atmosphere_staff"
521,good_staff,"exceptional_staff_support, helpful_staff_support, friendly_staff_support, staff_went_out_of_their_way_for_us_support, no_evident_not_exceptional_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_staff_went_out_of_their_way_for_us"
522,good_staff,"exceptional, no_evident_not_exceptional, helpful, no_evident_not_helpful, friendly, no_evident_not_friendly, went_out_of_their_way_for_us, no_evident_not_went_out_of_their_way_for_us"
523,good_staff,"helps_with_any_question_and_problem, no_evident_not_helps_with_any_question_and_problem, smiling_and_patient, no_evident_not_smiling_and_patient, changed_us_to_a_family_room_that_we_requested, no_evident_not_changed_us_to_a_family_room_that_we_requested"
524,good_staff,"professional_staff, no_evident_not_professional_staff"
527,good_staff,"friendly, no_evident_not_friendly"
529,good_staff,"helpful_staff, friendly_staff, staff_go_out_of_their_way_for_us, no_evident_not_exceptional_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_staff_go_out_of_their_way_for_us"
530,good_staff,"nice_staff, polite_staff, no_evident_not_nice_staff_contrary_for_nice, no_evident_not_polite_staff_contrary_for_polite"
531,good_staff,"courteous_service, no_evident_not_courteous_service, welcoming_service, no_evident_not_welcoming_service"
535,good_staff,"friendly_hosts, helpful_hosts, no_evident_not_friendly_hosts, no_evident_not_helpful_hosts"
536,good_staff,"helpful_staff, friendly_staff, staff_go_out_of_their_way_for_us, service_at_the_highest_level, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_staff_go_out_of_their_way_for_us, no_evident_not_exceptional_staff, no_evident_not_service_at_the_highest_level"
539,good_staff,"lovely_staff, no_evident_not_lovely_staff, ready_to_help, no_evident_not_ready_to_help"
540,good_staff,"very_kind_staff, kept_our_suitcases_in_custody, all_day, no_evident_not_very_kind_staff, no_evident_not_kept_our_suitcases_in_custody, no_evident_not_all_day"
541,good_staff,"courteous_staff, helpful_staff, no_evident_not_courteous_staff, no_evident_not_helpful_staff"
542,good_staff,"superior_room, no_evident_not_superior_room, balcony, no_evident_not_balcony, free, no_evident_not_free"
544,good_staff,"exceptional_owner, hospitality_owner, no_evident_not_exceptional_owner, no_evident_not_hospitality_owner"
549,good_staff,"super_staff, no_evident_not_super_staff, nice_staff, no_evident_not_nice_staff"
550,good_staff,"helped, needed, no_evident_not_helped, no_evident_not_needed"
551,good_staff,"welcoming_staff, no_evident_not_welcoming, smiling_staff, no_evident_not_smiling, always_available, no_evident_not_available, multiple_languages, no_evident_not_multiple_languages"
553,good_staff,"nice_staff, staff, no_evident_not_nice_staff, no_evident_not_staff"
554,good_staff,"friendly_staff, pleasant_staff, no_evident_not_friendly_staff, no_evident_not_pleasant_staff"
555,good_staff,"beautiful_hospitality, kind_hospitality, no_evident_not_beautiful_hospitality, no_evident_not_kind_hospitality"
556,good_staff,"charming_staff, kind_staff, smiling, answers_with_a_smile, agrees_to_every_request, no_evident_not_charming_staff, no_evident_not_kind_staff, no_evident_not_smiling, no_evident_not_answers_with_a_smile, no_evident_not_agrees_to_every_request"
557,good_staff,"kindness, no_evident_not_kindness, helpful, no_evident_not_helpful, friendly, no_evident_not_friendly"
558,good_staff,"exceptional, helpful, friendly, went_out_of_their_way_for_us, no_evident_not_exceptional, no_evident_not_helpful, no_evident_not_friendly, no_evident_not_went_out_of_their_way_for_us, this_format_ensures_that_each_support_is_paired_with_its_corresponding_contrary, adhering_to_the_specified_rules_and_structure"
560,bad_staff,"complained, not_resolved, have_evident_complained, have_evident_not_resolved"
561,good_staff,"kindness_staff, kindness, no_evident_not_kindness"
564,good_staff,"kind_staff, no_evident_not_kind_staff, helpful_staff, no_evident_not_helpful_staff"
565,good_staff,"attentive_staff, no_evident_not_attentive_staff, helped, no_evident_not_helped"
566,good_staff,"kind_staff, assumption_staff_were_kind, speak_french, assumption_staff_speaks_french, no_evident_not_kind_staff, no_evident_not_speak_french"
567,good_staff,"here_s_the_structured_aba_format_based_on_your_input, excellent_staff, no_evident_not_excellent_staff, helped_staff_from_helped_us_with_everything_we_needed, no_evident_not_helped_staff"
569,good_staff,"charming_staff, kind_staff, upgraded_room_free, touched_taxi_driver, charged_decent_prices, no_evident_not_charming_staff, no_evident_not_kind_staff, no_evident_not_upgraded_room_free, no_evident_not_touched_taxi_driver, no_evident_not_charged_decent_prices"
570,good_staff,"welcoming_staff, kind_staff, friendly_staff, no_evident_not_welcoming_staff, no_evident_not_kind_staff, no_evident_not_friendly_staff"
572,good_staff,"friendly_reception, friendly_restaurant, no_evident_not_friendly_reception, no_evident_not_friendly_restaurant"
575,good_staff,"exceptional_support_exceptional, no_evident_not_exceptional, helpful_support_helpful, no_evident_not_helpful, friendly_support_friendly, no_evident_not_friendly, went_out_of_their_way_for_us_support_went_out_of_their_way, no_evident_not_went_out_of_their_way"
576,good_staff,"pleasant, attentive, no_evident_not_pleasant, no_evident_not_attentive"
578,good_staff,"impressed_with_the_staff, arranged_taxi_from_airport_to_hotel, no_evident_not_impressed_with_the_staff, no_evident_not_arranged_taxi_from_airport_to_hotel"
580,good_staff,"available_staff, pleasant_staff, very_professional_staff, for_each_support, no_evident_not_available_staff, no_evident_not_pleasant_staff, no_evident_not_very_professional_staff"
581,good_staff,"welcoming_staff, no_evident_not_welcoming_staff"
582,good_staff,"good_reception, good_availability, no_evident_not_good_reception, no_evident_not_good_availability"
584,good_staff,"pleasant_staff, no_evident_not_pleasant_staff"
585,good_staff,"friendly_staff_no_evident_not_friendly_staff, courteous_staff_no_evident_not_courteous_staff"
586,good_staff,"friendly_staff, no_evident_not_friendly_staff, welcoming_staff, no_evident_not_welcoming_staff"
587,good_staff,"nice_employees, no_evident_not_nice_employees"
589,good_staff,"clear_info, photos_sent, sympathy_morning, french_speaking, for_each_support, no_evident_not_clear_info, no_evident_not_photos_sent, no_evident_not_sympathy_morning, no_evident_not_french_speaking, this_response_adheres_to_your_conditions, using_only_the_words_from_the_original_text_and_ensuring_that_each_support_has_its_corresponding_contrary"
590,good_staff,"helpful_staff, no_evident_not_helpful, friendly_staff, no_evident_not_friendly, staff_go_out_of_their_way_for_us, no_evident_not_staff_go_out_of_their_way_for_us"
594,good_staff,"nice, no_evident_not_nice, welcoming, no_evident_not_welcoming, kindly, no_evident_not_kindly, settled_early, no_evident_not_settled_early"
598,good_staff,"very_nice_staff, no_evident_not_very_nice_staff"
599,good_staff,"friendly_staff, no_evident_not_friendly_staff"
602,good_staff,"excellent_welcome, no_evident_not_excellent_welcome"
603,good_staff,"exceptional_staff, helpful_staff, friendly_staff, staff_go_out_of_their_way_for_us, for_each_support, no_evident_not_exceptional_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_staff_go_out_of_their_way_for_us, this_format_ensures_that_all_elements_are_included_as_per_the_specified_conditions, maintaining_clarity_and_conciseness"
605,good_staff,"nice, no_evident_not_nice, help, no_evident_not_help"
606,good_staff,"amazing_team, thinks_of_all_the_details, happy_to_help, no_evident_not_amazing_team, no_evident_not_thinks_of_all_the_details, no_evident_not_happy_to_help"
607,good_staff,"friendly_staff, no_evident_not_friendly_staff"
611,good_staff,"kindness_staff, availability_staff, no_evident_not_kindness_staff, no_evident_not_availability_staff"
612,good_staff,"extraordinary, kind, caring, help_us_find_a_rental_car, accompany_us, advised_us, for_each_support, no_evident_not_extraordinary, no_evident_not_kind, no_evident_not_caring, no_evident_not_help_us_find_a_rental_car, no_evident_not_accompany_us, no_evident_not_advised_us"
613,good_staff,"friendly, no_evident_not_friendly, staff, no_evident_not_no_applicable_contrary_as_staff_does_not_have_an_opposite_in_this_context"
614,good_staff,"friendly_staff, fluid_communication, no_evident_not_friendly_staff, no_evident_not_fluid_communication"
615,bad_staff,"not_order_specific_taxi_for_hotel, have_evident_not_order_specific_taxi_for_hotel, thought_it_would_be_included_in_hotel_bill, have_evident_thought_it_would_be_included_in_hotel_bill"
615,good_staff,"nice_staff, staff, restaurant, hotel, no_evident_not_nice, no_evident_not_staff, no_evident_not_restaurant, no_evident_not_hotel"
616,good_staff,"friendly, helpful, no_evident_not_friendly, no_evident_not_helpful"
617,good_staff,"nice, no_evident_not_nice"
619,good_staff,"excellent_welcome, no_evident_not_excellent_welcome, fluent_french, no_evident_not_fluent_french"
620,good_staff,"friendly_staff_no_evident_not_friendly_staff, try_to_help_staff_no_evident_not_try_to_help_staff"
621,good_staff,"owner_nice, no_evident_not_owner_nice, owner_answers_everything, no_evident_not_owner_answers_everything"
622,good_staff,"friendly_staff, no_evident_not_friendly_staff"
624,good_staff,"boss_care_for_guests, family_care_for_guests, care_for_guests, no_evident_not_boss_care_for_guests, no_evident_not_family_care_for_guests, no_evident_not_care_for_guests"
626,good_staff,"incredible_staff, soulful_atmosphere, no_evident_not_incredible_staff, no_evident_not_soulful_atmosphere"
627,good_staff,"loved_staff, greeted_staff, nice_staff, responded_to_help, called_for_taxi, for_each_support, no_evident_not_loved_staff, no_evident_not_greeted_staff, no_evident_not_nice_staff, no_evident_not_responded_to_help, no_evident_not_called_for_taxi"
628,good_staff,"nice_staff, pleasant_feeling_staff, no_evident_not_nice_staff, no_evident_not_pleasant_feeling_staff"
629,good_staff,"stayed, pleasant, helped_order_taxi, no_evident_not_stayed, no_evident_not_pleasant, no_evident_not_helped_order_taxi"
630,good_staff,"friendly_staff, no_evident_not_friendly_staff, helpful_staff, no_evident_not_helpful_staff"
633,good_staff,"waited_for_us, friendly, no_evident_not_waited_for_us, no_evident_not_friendly"
634,good_staff,"exceptional_staff, helpful_staff, friendly_staff, staff_go_out_of_their_way_for_us, no_evident_not_exceptional_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_staff_go_out_of_their_way_for_us, this_format_ensures_that_each_support_is_clearly_presented, followed_by_its_corresponding_contrary, maintaining_the_structure_and_requirements_specified"
635,good_staff,"friendly_staff, no_evident_not_friendly_staff"
636,good_staff,"friendly_staff, no_evident_not_friendly_staff"
637,good_staff,"friendly, no_evident_not_friendly, reception, no_evident_not_reception"
638,good_staff,"service_of_the_staff, courtesy_of_the_staff, no_evident_not_service_of_the_staff, no_evident_not_courtesy_of_the_staff"
639,good_staff,"earlier_check_in, no_evident_not_earlier_check_in, earlier_check_out, no_evident_not_earlier_check_out, staff_nice, no_evident_not_staff_nice, hotel_arranged_transfer, no_evident_not_hotel_arranged_transfer"
640,good_staff,"nice_host, no_evident_not_nice_host, host_gave_instructions, no_evident_not_host_gave_instructions, host_picked_up_late, no_evident_not_host_picked_up_late"
641,good_staff,"friendly, no_evident_not_friendly"
642,good_staff,"exceptional, helpful, friendly, went_out_of_their_way_for_us, no_evident_not_exceptional, no_evident_not_helpful, no_evident_not_friendly, no_evident_not_went_out_of_their_way_for_us, speak_french, caring, welcome_24h_a_day, no_evident_not_speak_french, no_evident_not_caring, no_evident_not_welcome_24h_a_day"
643,good_staff,"courteous_staff, no_evident_not_courteous_staff"
644,good_staff,"friendly, welcome, no_evident_not_friendly, no_evident_not_welcome"
646,good_staff,"friendly_owner, leave_things, check_out, no_evident_not_friendly_owner, no_evident_not_leave_things, no_evident_not_check_out"
648,good_staff,"nice_staff, no_evident_not_nice_staff"
649,good_staff,"friendly, no_evident_not_friendly, staff, no_evident_not_no_applicable_contrary_as_staff_does_not_have_an_opposite_in_this_context"
650,good_staff,"polite_staff, no_evident_not_polite_staff, pleasant_staff, no_evident_not_pleasant_staff"
651,good_staff,"pleasant_staff, no_evident_not_pleasant"
653,good_staff,"nice_staff, no_evident_not_nice_staff"
654,good_staff,"friendly_staff, no_evident_not_friendly_staff, always_helping_staff_implied_from_it_looks_like_a_family_business, but_i_will_not_say, no_evident_not_always_helping_staff"
655,good_staff,"warm_welcome, caring_welcome, no_evident_not_warm_welcome, no_evident_not_caring_welcome"
656,good_staff,"nice_staff, no_evident_not_nice_staff"
657,good_staff,"it_seems_like_your_query_is_incomplete_could_you_please_provide_the_full_text_or_context_to_work_with_without_it, i_cannot_generate_the_appropriate_assumption_based_argumentation_aba_format_for_friendly_staff"
658,good_staff,"owner_cares_for_guests, no_evident_not_owner_cares_for_guests, makes_guests_feel_at_home, no_evident_not_makes_guests_feel_at_home"
659,good_staff,"problem_solved_instaneously, no_evident_not_problem_solved_instaneously, excellent_staff, no_evident_not_excellent_staff, polite_staff, no_evident_not_polite_staff, friendly_staff, no_evident_not_friendly_staff, this_format_ensures_each_support_is_a_concise_term_from_the_original_text, and_each_contrary_starts_with_no_evident_not, adhering_to_your_specified_conditions"
660,good_staff,"avail, caring, no_evident_not_avail, no_evident_not_caring"
662,good_staff,"very_helpful_staff, plane_delay, no_evident_not_very_helpful_staff, no_evident_not_plane_delay"
663,good_staff,"fast_transfer, organized_by_hotel, no_evident_not_fast_transfer, no_evident_not_organized_by_hotel"
666,good_staff,"friendly, helpful, no_evident_not_friendly, no_evident_not_helpful"
667,good_staff,"friendly_staff, helpful_staff, staff_go_out_of_their_way_for_us, no_evident_not_friendly_staff, no_evident_not_helpful_staff, no_evident_not_staff_go_out_of_their_way_for_us"
670,good_staff,"exceptional, welcome, french, no_evident_not_exceptional, no_evident_not_welcome, no_evident_not_french"
673,good_staff,"friendly, no_evident_not_friendly"
674,good_staff,"competent_staff, no_evident_not_competent_staff, no_evident_not_good_staff"
675,good_staff,"friendly_service, no_evident_not_friendly_service"
676,good_staff,"staff_responsive, no_evident_not_staff_responsive, staff_kind, no_evident_not_staff_kind, staff_feel_at_home, no_evident_not_staff_feel_at_home"
679,good_staff,"top_notch_staff, no_evident_not_top_notch_staff"
680,good_staff,"hosts, no_evident_not_hosts"
683,good_staff,"friendly_staff, go_out_of_their_way_for_us, no_evident_not_friendly_staff, no_evident_not_go_out_of_their_way_for_us"
684,good_staff,"it_seems_you_re_asking_for_an_assumption_based_argumentation_aba_format_response_related_to_the_sympathy_of_the_restaurant_manager_however, your_query_is_a_bit_unclear_could_you_clarify_what_you_d_like_me_to_do_with_this_phrase_are_you_looking_for_an_aba_style_argument_or_analysis_based_on_it, if_you_d_like_help_converting_the_sympathy_of_the_restaurant_manager_into_aba_format, please_provide_more_details_or_context"
685,good_staff,"super_service, no_evident_not_super_service, service, no_evident_not_service"
686,good_staff,"friendly, no_evident_not_friendly, reception, no_evident_not_reception"
687,good_staff,"excellent_service, owner_ready_to_help, helped_immediately_with_adapters, no_evident_not_excellent_service, no_evident_not_owner_ready_to_help, no_evident_not_helped_immediately_with_adapters"
688,good_staff,"nice_owner, no_evident_not_nice_owner"
689,good_staff,"htl_owner_drove_to_airport_the_htl_owner_drove_me_to_the_airport_after_i_rang_him_out_of_bed, no_evident_not_htl_owner_drove_to_airport, htl_owner_did_not_show_up_when_the_booked_taxi_didn_t_show_up_at_3_in_the_morning, the_htl_owner_drove_me_to_the_airport_himself_after_i_rang_him_out_of_bed, no_evident_not_htl_owner_did_not_show_up"
691,good_staff,"nice_staff, kind_staff, no_evident_not_nice_staff, no_evident_not_kind_staff"
692,good_staff,"helpful, adapters, no_evident_not_helpful, no_evident_not_adapters"
694,good_staff,"friendly_hosts, no_evident_not_friendly_hosts"
695,good_staff,"friendly, no_evident_not_friendly, friendly_owners, no_evident_not_friendly_owners, cooperative, no_evident_not_cooperative"
697,good_staff,"responsive_staff, no_evident_not_responsive_staff"
698,good_staff,"very_warm_welcome, efficient_welcome, no_evident_not_very_warm_welcome, no_evident_not_efficient_welcome"
699,good_staff,"good, no_evident_not_good"
