ID,Topic,Test 3
350,good_staff,"lovely_staff, no_evident_not_lovely_staff, helpful_staff, no_evident_not_helpful_staff, staff, no_evident_not_staff"
353,bad_staff,"friendly, needs, improve, organisation, collaboration, have_evident_friendly, have_evident_needs, have_evident_improve, have_evidentorganisation, have_evidentcollaboration"
353,good_staff,"friendly_staff, no_evident_not_friendly_staff"
354,good_staff,"very_nice_staff, friendly_staff, no_evident_not_very_nice_staff, no_evident_not_friendly_staff"
356,good_staff,"brilliant_communication, friendly_polite_staff, always_willing_to_help, no_evident_not_brilliant_communication, no_evident_not_friendly_polite_staff, no_evident_not_always_willing_to_help"
357,good_staff,"friendly_staff, no_evident_not_friendly_staff"
362,good_staff,"excellent_no_evident_not_excellent, kind_no_evident_not_kind, helpful_no_evident_not_helpful"
363,good_staff,"attentive, pleasant, hospitality, no_evident_not_attentive, no_evident_not_pleasant, no_evident_not_hospitality"
364,good_staff,"friendly, no_evident_not_friendly, accomodating, no_evident_not_accomodating"
367,good_staff,"friendly, no_evident_not_friendly"
371,good_staff,"best_ever, no_evident_not_best_ever, helping_people, no_evident_not_helping_people"
372,good_staff,"helpful, no_evident_not_helpful"
373,good_staff,"wonderful, no_evident_not_wonderful, staff, no_evident_not_staff"
375,good_staff,"helpful_staff, friendly_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff"
377,good_staff,"polite_staff, polite, no_evident_not_polite, helpful_staff, helpful, no_evident_not_helpful"
378,good_staff,"friendly, no_evident_not_friendly"
379,good_staff,"pleased_by_staff, no_evident_not_pleased_by_staff, helped_with_taxi, no_evident_not_helped_with_taxi"
380,good_staff,"nice_staff, no_evident_not_nice_staff, helpful_staff, no_evident_not_helpful_staff, go_an_extra_mile, no_evident_not_go_an_extra_mile, satisfied_with_their_service, no_evident_not_satisfied_with_their_service"
381,good_staff,"friendly, no_evident_not_friendly"
382,good_staff,"facilitated, responsive, reachable, accommodate, no_evident_not_facilitated, no_evident_not_responsive, no_evident_not_reachable, no_evident_not_accommodate"
383,good_staff,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
384,good_staff,"staff, no_evident_not_staff, management, no_evident_not_management"
385,good_staff,"excellent, no_evident_not_excellent, service, no_evident_not_service"
386,good_staff,"friendly, no_evident_not_friendly, welcoming, no_evident_not_welcoming, accommodating, no_evident_not_accommodating, friendly_richard_at_the_bar_restaurant"
388,good_staff,"friendly_employees, no_evident_not_friendly_employees, effective_employees, no_evident_not_effective_employees, friendly_owners, no_evident_not_friendly_owners, effective_owners, no_evident_not_effective_owners"
389,good_staff,"professional_staff, no_evident_not_professional_staff, friendly_staff, no_evident_not_friendly_staff"
390,good_staff,"good_service, no_evident_not_good_service"
392,good_staff,"friendly_staff, no_evident_not_friendly_staff, very_friendly_staff, no_evident_not_very_friendly_staff"
393,good_staff,"staff_were_exceptional, staff_were_helpful, staff_were_friendly, staff_went_out_of_their_way_for_us, no_evident_not_staff_were_exceptional, no_evident_not_staff_were_helpful, no_evident_not_staff_were_friendly, no_evident_not_staff_went_out_of_their_way_for_us"
394,good_staff,"quick_check_in, easy_check_in, no_evident_not_quick_check_in, no_evident_not_easy_check_in"
396,good_staff,"no_evident_not_good_staff, staff, no_evident_not_staff"
399,good_staff,"amazing_staff, met_owners, took_care_of_child, no_evident_not_amazing_staff, no_evident_not_met_owners, no_evident_not_took_care_of_child"
400,good_staff,"friendly, kind_hearted, recommend_places_of_interest, routes, no_evident_not_friendly, no_evident_not_kind_hearted, no_evident_not_recommend_places_of_interest, no_evident_not_routes"
401,good_staff,"friendly_staff, no_evident_not_friendly_staff"
402,good_staff,"no_evident_not_good_staff, friendly_staff, no_evident_not_friendly_staff"
403,good_staff,"team, hospitality, smiling_people, willing_people, no_evident_not_team, no_evident_not_hospitality, no_evident_not_smiling_people, no_evident_not_willing_people"
405,good_staff,"kind_owners, helpful_owners, willing_to_help_owners, make_people_feel_welcome_owners, no_evident_not_kind_owners, no_evident_not_helpful_owners, no_evident_not_willing_to_help_owners, no_evident_not_make_people_feel_welcome_owners"
408,good_staff,"wonderful_place, no_evident_not_wonderful_place, wonderful_people, no_evident_not_wonderful_people"
409,good_staff,"grateful_for_their_staff, helpful_staff, kind_staff, professional_staff, no_evident_not_grateful_for_their_staff, no_evident_not_helpful_staff, no_evident_not_kind_staff, no_evident_not_professional_staff"
410,good_staff,"friendly, warm, helpful, always_willing_to_do_more, no_evident_not_friendly, no_evident_not_warm, no_evident_not_helpful, no_evident_not_always_willing_to_do_more"
414,good_staff,"here_s_the_structured_aba_format_based_on_your_instructions, great_staff, no_evident_not_great_staff"
415,good_staff,"staff_welcoming, no_evident_not_welcoming_staff"
416,good_staff,"no_evident_not_good_staff, good_hosts, no_evident_not_good_hosts"
417,good_staff,"very_friendly_staff, no_evident_not_very_friendly_staff"
419,good_staff,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
421,good_staff,"welcome_staff, no_evident_not_welcome_staff, helpful_staff, no_evident_not_helpful_staff"
422,good_staff,"helpful, no_evident_not_helpful, friendly, no_evident_not_friendly, go_out_of_their_way_for_us, no_evident_not_go_out_of_their_way_for_us"
423,good_staff,"amazing_staff, no_evident_not_amazing_staff, welcoming_staff, no_evident_not_welcoming_staff"
424,good_staff,"go_out_of_their_way_for_us, helpful_staff, friendly_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_good_staff, no_evident_not_go_out_of_their_way_for_us, this_format_ensures_that_each_support_is_clearly_defined, and_its_contrary_is_explicitly_stated"
427,good_staff,"helpful_staff, no_evident_not_helpful_staff"
433,bad_staff,"clerk_apologised_after_being_overridden, have_evident_clerk_apologised_after_being_overridden"
433,good_staff,"polite_staff, no_evident_not_polite_staff, friendly_staff, no_evident_not_friendly_staff"
436,good_staff,"good_hosts, no_evident_not_not_good_hosts, very_kind_and_hospitable_hosts, no_evident_not_not_very_kind_and_hospitable_hosts, maria_has_offered_an_adapter_immediately, no_evident_not_not_maria_has_offered_an_adapter_immediately"
438,good_staff,"friendly, no_evident_not_friendly"
440,good_staff,"friendly_staff, no_evident_not_friendly_staff"
443,good_staff,"exceptional, helpful, friendly, go_out_of_their_way_for_us, no_evident_not_exceptional, no_evident_not_helpful, no_evident_not_friendly, no_evident_not_go_out_of_their_way_for_us"
444,bad_staff,"they_couldn_t_wait_for_15min, have_evident_they_couldn_t_wait_for_15min, the_lady_of_the_house_was_literally_standing_next_to_the_door_with_a_cleaner_to_clean_the_room_so_i_left_without_changing_my_bandage_and_had_to_do_it_outside_on_the_street, have_evident_the_lady_of_the_house_was_literally_standing_next_to_the_door_with_a_cleaner_to_clean_the_room_so_i_left_without_changing_my_bandage_and_had_to_do_it_outside_on_the_street"
447,good_staff,"staff_were_lovely, no_evident_not_staff_were_lovely, lovely_staff, no_evident_not_lovely_staff"
448,good_staff,"excellent_staff, no_evident_not_excellent_staff"
449,bad_staff,"host_didnt_inform_us_about_double_booking, have_evident_host_didnt_inform_us_about_double_booking"
450,good_staff,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
452,good_staff,"friendly_staff, no_evident_not_friendly_staff, welcoming_staff, no_evident_not_welcoming_staff"
453,bad_staff,"didn_t_speak_english, properly, have_evident_didn_t_speak_english, have_evident_properly"
455,bad_staff,"guy_offended, asked_to_see_room_before_paying, have_evident_guy_offended, have_evident_asked_to_see_room_before_paying"
456,bad_staff,"staff_didn_t_speak_english_properly, have_evident_staff_didn_t_speak_english_properly, booking_price_reduced_before_travel_date, have_evident_booking_price_reduced_before_travel_date, hotel_charged_twice_for_cancellation_and_rebooking, have_evident_hotel_charged_twice_for_cancellation_and_rebooking"
456,good_staff,"mrs_tony_does_a_fabulous_job, keeps_the_place_spotless, makes_guests_comfortable, no_evident_not_fabulous_job, no_evident_not_keeps_the_place_spotless, no_evident_not_makes_guests_comfortable"
460,good_staff,"here_s_the_aba_format_for_your_text, following_the_given_conditions, exceptional_staff, no_evident_not_exceptional_staff, helpful_staff, no_evident_not_helpful_staff, friendly_staff, no_evident_not_friendly_staff, staff_go_out_of_their_way_for_us, no_evident_not_staff_go_out_of_their_way_for_us, polite_staff, no_evident_not_polite_staff"
461,bad_staff,"cleaning_crew_didnt_clean_out_our_rooms, have_evident_cleaning_crew_didnt_clean_out_our_rooms, cookies_were_thrown_out_near_bags, have_evident_cookies_were_thrown_out_near_bags"
461,good_staff,"kind_people, responsive_people, no_evident_not_kind_people, no_evident_not_responsive_people"
467,good_staff,"happy_staff, no_evident_not_happy_staff, smiling_staff, no_evident_not_smiling_staff, welcoming_staff, no_evident_not_welcoming_staff"
468,good_staff,"nice_staff, no_evident_not_nice_staff"
469,good_staff,"helpful_staff, knowledgeable_staff, staff_knowledgeable, no_evident_not_helpful_staff, no_evident_not_knowledgeable_staff"
470,good_staff,"and_contrary, nice, no_evident_not_nice, friendly, no_evident_not_friendly"
471,good_staff,"helpful_staff, no_evident_not_helpful_staff"
473,good_staff,"friendly_staff, friendly_service, no_evident_not_friendly_staff, no_evident_not_friendly_service"
476,good_staff,"kindness, no_evident_not_kindness"
477,good_staff,"kind_staff, no_evident_not_kind_staff, this_follows_the_rules_you_provided_each_support_is_a_short_word_from_the_original_text, and_each_contrary_starts_with_no_evident_not_while_using_the_same_word_as_the_support"
478,good_staff,"kindness, no_evident_not_kindness"
479,good_staff,"friendly_host, no_evident_not_friendly_host, host, no_evident_not_host"
480,good_staff,"french_speaking_staff, no_evident_not_french_speaking_staff, competent_staff, no_evident_not_competent_staff"
481,good_staff,"kind, welcoming, no_evident_not_kind, no_evident_not_welcoming"
482,good_staff,"helpful_reception, no_evident_not_helpful_reception"
483,good_staff,"friendly_staff, friendly, no_evident_not_friendly, happy_to_help, happy, no_evident_not_happy, always_ready, always, no_evident_not_always, ready, no_evident_not_ready"
484,good_staff,"kind, helpful, no_evident_not_kind, no_evident_not_helpful"
485,good_staff,"wonderful_staff, no_evident_not_wonderful_staff"
489,good_staff,"friendly_staff, no_evident_not_friendly_staff, good_advice, no_evident_not_good_advice"
491,good_staff,"here_s_the_text_in_assumption_based_argumentation_aba_format_based_on_your_input_and_conditions, listening_staff, no_evident_not_listening_staff"
493,good_staff,"sweet_hosts, no_evident_not_sweet"
494,good_staff,"very_kind_staff, no_evident_not_very_kind_staff"
496,good_staff,"friendly_service, no_evident_not_friendly_service"
497,good_staff,"welcoming_staff, welcoming, no_evident_not_welcoming, helpful, no_evident_not_helpful, smiling, no_evident_not_smiling"
498,good_staff,"great_welcome, very_pleasant_contact, very_helpful, no_evident_not_great_welcome, no_evident_not_very_pleasant_contact, no_evident_not_very_helpful"
499,good_staff,"helpful_staff, no_evident_not_helpful_staff"
502,good_staff,"exceptional, no_evident_not_exceptional, helpful, no_evident_not_helpful, friendly, no_evident_not_friendly, staff_go_out_of_their_way_for_us, no_evident_not_staff_go_out_of_their_way_for_us, great_service, no_evident_not_great_service"
503,good_staff,"nice_staff, no_evident_not_nice_staff"
505,good_staff,"friendly_staff, no_evident_not_friendly"
507,good_staff,"willingly_arranged_ride_to_airport_for_us, arranged_ride_to_airport_for_us, no_evident_not_willingly_arranged_ride_to_airport_for_us, no_evident_not_arranged_ride_to_airport_for_us"
509,good_staff,"nice_staff, no_evident_not_nice_staff, helpful_staff, no_evident_not_helpful_staff"
512,good_staff,"available, no_evident_not_available, always_helps, no_evident_not_always_helps"
515,good_staff,"nice_staff, no_evident_not_nice_staff"
516,good_staff,"helpful_staff, friendly_staff, staff_go_out_of_their_way_for_us, no_evident_not_helpful, no_evident_not_friendly, no_evident_not_staff_go_out_of_their_way_for_us"
517,good_staff,"friendly_manager, no_evident_not_friendly_manager"
519,good_staff,"polite_staff, helpful_staff, family_atmosphere, no_evident_not_polite_staff, no_evident_not_helpful_staff, no_evident_not_family_atmosphere"
521,good_staff,"nice_nice, hosts_nice, no_evident_not_nice_nice, no_evident_not_hosts_nice"
522,good_staff,"helpful, friendly, no_evident_not_helpful, no_evident_not_friendly"
523,good_staff,"helpful, no_evident_not_helpful, patient, no_evident_not_patient, changed_family_room_that_we_requested, no_evident_not_changed_family_room_that_we_requested, great_recommendations_for_places_in_the_city, no_evident_not_great_recommendations_for_places_in_the_city, order_taxis_for_us, no_evident_not_order_taxis_for_us, help_with_car_rental, no_evident_not_help_with_car_rental, celebrated_daughter_s_birthday_with_a_surprise, no_evident_not_celebrated_daughter_s_birthday_with_a_surprise, overall_experience, no_evident_not_overall_experience"
524,good_staff,"professional, staff, no_evident_not_professional, no_evident_not_staff"
527,good_staff,"extremely_friendly, no_evident_not_extremely_friendly"
529,good_staff,"short_support_1_help, no_evident_not_help, short_support_2_friend, no_evident_not_friend, short_support_3_staff_go_out_of_their_way_for_us, no_evident_not_staff_go_out_of_their_way_for_us"
530,good_staff,"the_following_is_a_structured_aba_format_based_on_the_given_text_and_conditions, nice_staff, polite_staff, no_evident_not_nice_staff, no_evident_not_polite_staff"
531,good_staff,"courteous, no_evident_not_courteous, welcoming, no_evident_not_welcoming"
535,good_staff,"friendly, no_evident_not_friendly, helpful, no_evident_not_helpful"
536,good_staff,"helpful_staff, friendly_staff, staff_go_out_of_their_way_for_us, service_at_the_highest_level, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_staff_go_out_of_their_way_for_us, no_evident_not_service_at_the_highest_level"
539,good_staff,"lovely_staff, no_evident_not_lovely_staff, ready_to_help, no_evident_not_ready_to_help, at_any_hour, no_evident_not_at_any_hour"
540,good_staff,"kept_suitcases_in_custody_for_whole_day, no_evident_not_kept_suitcases_in_custody_for_whole_day"
541,good_staff,"courteous_staff, no_evident_not_courteous_staff, helpful_staff, no_evident_not_helpful_staff"
542,good_staff,"exceptional_staff, helpful_staff, friendly_staff, staff_go_out_of_their_way_for_us, no_evident_not_exceptional_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_staff_go_out_of_their_way_for_us"
544,good_staff,"helpful_staff, friendly_staff, staff_go_out_of_their_way_for_us, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_staff_go_out_of_their_way_for_us, no_evident_not_exceptional_staff"
549,good_staff,"super, nice, no_evident_not_super, no_evident_not_nice"
550,good_staff,"helped_us_with_everything_we_needed, no_evident_not_helped_us_with_everything_we_needed"
551,good_staff,"welcoming_staff, no_evident_not_welcoming_staff, smiling_staff, no_evident_not_smiling_staff, always_available_to_serve, no_evident_not_always_available_to_serve"
553,good_staff,"nice_staff, no_evident_not_nice_staff"
554,good_staff,"here_s_the_text_converted_into_assumption_based_argumentation_aba_format_based_on_your_conditions, friendly_welcome, no_evident_not_friendly_welcome, pleasant_welcome, no_evident_not_pleasant_welcome"
555,good_staff,"beautiful_hospitality, kind_hospitality, no_evident_not_beautiful_hospitality, no_evident_not_kind_hospitality"
556,good_staff,"charming_staff, kind_staff, answers_with_a_smile, agrees_to_every_request, no_evident_not_charming_staff, no_evident_not_kind_staff, no_evident_not_answers_with_a_smile, no_evident_not_agrees_to_every_request"
557,good_staff,"kindness, no_evident_not_kindness"
558,good_staff,"exceptional_staff, no_evident_not_exceptional_staff, helpful_staff, no_evident_not_helpful_staff, friendly_staff, no_evident_not_friendly_staff, went_out_of_their_way_for_us, no_evident_not_went_out_of_their_way_for_us"
560,bad_staff,"complained, have_evident_complained"
561,good_staff,"kindness_of_the_staff, kind_staff, no_evident_not_kind_staff"
564,good_staff,"kind, no_evident_not_kind, helpful, no_evident_not_helpful"
565,good_staff,"attentive_staff, no_evident_not_attentive_staff, helped_staff, no_evident_not_helped_staff, ask_questions, no_evident_not_ask_questions"
566,good_staff,"staff_speaks_french, no_evident_not_staff_speaks_french"
567,good_staff,"good_service, no_evident_not_good_service, helped_us, no_evident_not_helped_us"
569,good_staff,"charming_staff, kind_staff, upgraded_room_free, put_in_touch_taxi_driver, took_to_mall, charged_prices, no_evident_not_charming_staff, no_evident_not_kind_staff, no_evident_not_upgraded_room_free, no_evident_not_put_in_touch_taxi_driver, no_evident_not_took_to_mall, no_evident_not_charged_prices"
570,good_staff,"welcoming, no_evident_not_welcoming, kind, no_evident_not_kind, friendly, no_evident_not_friendly"
572,good_staff,"friendly_reception, friendly_restaurant, no_evident_not_friendly_reception, no_evident_not_friendly_restaurant"
575,good_staff,"personal_attention, no_evident_not_personal_attention"
576,good_staff,"pleasant_workers, attentive_workers, no_evident_not_pleasant_workers, no_evident_not_attentive_workers"
578,good_staff,"impressed_with_the_staff, arranged_taxi_from_airport_to_hotel, no_evident_not_impressed_with_the_staff, no_evident_not_arranged_taxi_from_airport_to_hotel"
580,good_staff,"available, pleasant, very_professional, staff_available_for_us, staff_pleasant_for_us, staff_very_professional_for_us, no_evident_not_available, no_evident_not_pleasant, no_evident_not_very_professional, no_evident_notstaff_available_for_us, no_evident_notstaff_pleasant_for_us, no_evident_notstaff_very_professional_for_us"
581,good_staff,"the_claim_is_the_supports_are_written_in_short_words_with_no_adjectives_or_adverbs, welcoming_staff, welcoming_by_the_staff, no_evident_not_welcoming_staff, each_contrary_starts_with_no_evident_not_and_uses_the_same_word_as_the_support"
582,good_staff,"reception, no_evident_not_reception, availability, no_evident_not_availability, staff_reception, no_evident_not_staff_reception, staff_availability, no_evident_not_staff_availability"
584,good_staff,"pleasant, no_evident_not_good_staff, no_evident_not_pleasant"
585,good_staff,"friendly_staff, no_evident_not_friendly_staff, courteous_staff, no_evident_not_courteous_staff"
586,good_staff,"friendly_staff, no_evident_not_friendly_staff, welcoming_staff, no_evident_not_welcoming_staff"
587,good_staff,"nice_employees, helpful_employees, friendly_employees, employees_do_their_job_well, no_evident_not_nice_employees, no_evident_not_helpful_employees, no_evident_not_friendly_employees, no_evident_not_employees_do_their_job_well"
589,good_staff,"clear_info, sympathy, no_evident_not_clear_info, no_evident_not_sympathy"
590,good_staff,"helpful, no_evident_not_helpful, friendly, no_evident_not_friendly"
594,good_staff,"nice_staff, welcoming_staff, kindly_settled_early, no_evident_not_nice, no_evident_not_welcoming, no_evident_not_kindly, no_evident_not_settled_early"
598,good_staff,"nice_staff, no_evident_not_nice_staff"
599,good_staff,"friendly, no_evident_not_friendly, friendly_staff, no_evident_not_friendly_staff"
602,good_staff,"aba, excellent_welcome, no_evident_not_excellent_welcome, helpful_staff, no_evident_not_helpful_staff, friendly_staff, no_evident_not_friendly_staff"
603,good_staff,"staff_were_good, staff_were_helpful, staff_were_friendly, staff_went_out_of_their_way_for_us, no_evident_not_staff_were_good, no_evident_not_staff_were_helpful, no_evident_not_staff_were_friendly, no_evident_not_staff_went_out_of_their_way_for_us"
605,good_staff,"nice_host, no_evident_not_nice_host, help_host, no_evident_not_help_host"
606,good_staff,"amazing_team, thinks_of_all_the_details, happy_to_help, took_care_of_us_both_for_late_check_in_and_for_an_electrical_adapter, each_support_is_negated, no_evident_not_amazing_team, no_evident_not_thinks_of_all_the_details, no_evident_not_happy_to_help, no_evident_not_took_care_of_us_both_for_late_check_in_and_for_an_electrical_adapter, this_format_ensures_that_each_support_is_directly_taken_from_the_original_text, and_each_contrary_starts_with_no_evident_not_followed_by_the_same_word_in_lowercase"
607,good_staff,"exceptional, helpful, friendly, go_out_of_their_way_for_us, no_evident_not_exceptional, no_evident_not_helpful, no_evident_not_friendly, no_evident_not_go_out_of_their_way_for_us"
611,good_staff,"kind_staff, available_staff, no_evident_not_kind_staff, no_evident_not_available_staff"
612,good_staff,"kind_managers, no_evident_not_kind_managers, speak_french_managers, no_evident_not_speak_french_managers, helped_find_rental_car_good_price_managers, no_evident_not_helped_find_rental_car_good_price_managers, accompany_advised_during_stay_managers, no_evident_not_accompany_advised_during_stay_managers"
613,good_staff,"friendly_staff, no_evident_not_friendly_staff"
614,good_staff,"friendly_staff, fluid_communication, no_evident_not_friendly_staff, no_evident_not_fluid_communication"
615,bad_staff,"not_order_specific_taxi_for_hotel, have_evident_not_order_specific_taxi_for_hotel, thought_it_would_be_included_in_hotel_bill, have_evident_thought_it_would_be_included_in_hotel_bill"
615,good_staff,"nice_staff, staff, restaurant, hotel, no_evident_not_nice, no_evident_not_staff, no_evident_not_restaurant, no_evident_not_hotel"
616,good_staff,"friendly_staff, helpful_staff, no_evident_not_friendly_staff, no_evident_not_helpful_staff"
617,good_staff,"nice_staff, no_evident_not_nice_staff"
619,good_staff,"welcome_owner, no_evident_not_welcome_owner, fluent_french_owner, no_evident_not_fluent_french_owner"
620,good_staff,"friendly_staff, try_to_help, no_evident_not_friendly_staff, no_evident_not_try_to_help"
621,good_staff,"amazing_owner, nice_owner, answers_everything, no_evident_not_amazing_owner, no_evident_not_nice_owner, no_evident_not_answers_everything"
622,good_staff,"friendly, no_evident_not_friendly"
624,good_staff,"here_s_the_text_reformatted_in_assumption_based_argumentation_aba_format_based_on_your_instructions, exceptional_staff, no_evident_not_exceptional_staff, helpful_staff, no_evident_not_helpful_staff, friendly_staff, no_evident_not_friendly_staff, staff_go_out_of_their_way_for_us, no_evident_not_staff_go_out_of_their_way_for_us, staff_take_care_of_their_own_well_being, no_evident_not_staff_take_care_of_their_own_well_being"
626,good_staff,"staffwereexceptional, no_evident_not_noevidentnotstaffwereexceptional, staffwerehelpful, no_evident_not_noevidentnotstaffwerehelpful, staffwerefriendly, no_evident_not_noevidentnotstaffwerefriendly, staffdidgooutoftheirwayforus, no_evident_not_noevidentnotstaffdidgooutoftheirwayforus"
627,good_staff,"greeted_with_smile, no_evident_not_greeted_with_smile, responded_in_a_nice_manner_rephrased_from_they_were_really_nice, no_evident_not_responded_in_a_nice_manner, always_responded_to_help_needed, no_evident_not_always_responded_to_help_needed, called_us_a_taxi, no_evident_not_called_us_a_taxi, never_charged_anyone_extra_rephrased_from_they_didn_t_charge_me_again_because_i_lost_my_room_ticket, no_evident_not_never_charged_anyone_extra"
628,good_staff,"nice, pleasant_feeling, whatsapp, waiting_for_us, no_evident_not_nice, no_evident_not_pleasant_feeling, no_evident_not_whatsapp, no_evident_not_waiting_for_us"
629,good_staff,"helpful, friendly, pleasant, helped, no_evident_not_helpful, no_evident_not_friendly, no_evident_not_pleasant, no_evident_not_helped"
630,good_staff,"friendly_staff, no_evident_not_friendly_staff, helpful_staff, no_evident_not_helpful_staff"
633,good_staff,"helpful, friendly, staff_waited_for_us, no_evident_not_good_staff, no_evident_not_helpful, no_evident_not_friendly, no_evident_not_staff_waited_for_us"
634,good_staff,"helpful_staff, friendly_staff, staff_went_out_of_their_way_for_us, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_staff_went_out_of_their_way_for_us"
635,good_staff,"friendly_staff, no_evident_not_friendly_staff"
636,good_staff,"friendly_staff, no_evident_not_friendly_staff"
637,good_staff,"friendly_reception, no_evident_not_friendly, no_evident_not_reception"
638,good_staff,"good_service, service_of_the_staff, staff_provided_service, no_evident_not_good_service, no_evident_not_service_of_the_staff, no_evident_not_staff_provided_service, good_courtesy, courtesies_of_the_staff, staff_were_courteous, no_evident_not_good_courtesy, no_evident_not_courtesies_of_the_staff, no_evident_not_staff_were_courteous"
639,good_staff,"earlier_check_in, no_evident_not_earlier_check_in, earlier_check_out, no_evident_not_earlier_check_out, nice_staff, no_evident_not_nice_staff, transfer_to_airport, no_evident_not_transfer_to_airport"
640,good_staff,"nice_host, host_gave_instructions, host_picked_up_late, no_evident_not_very_nice_host, no_evident_not_host_gave_instructions, no_evident_not_host_picked_up_late"
641,good_staff,"friendly_staff, go_out_of_their_way_for_us, no_evident_not_friendly_staff, no_evident_not_go_out_of_their_way_for_us"
642,good_staff,"speak_french, caring_staff, no_evident_not_speak_french, no_evident_not_caring_staff"
643,good_staff,"courteous_staff, no_evident_not_courteous_staff"
644,good_staff,"friendly, no_evident_not_friendly, welcome, no_evident_not_welcome"
646,good_staff,"friendly_owner, no_evident_not_friendly_owner, allowed_to_leave_things_even_after_check_out, no_evident_not_allowed_to_leave_things_even_after_check_out"
648,good_staff,"nice_staff, staff, no_evident_not_nice_staff, no_evident_not_staff"
649,good_staff,"friendly_staff, no_evident_not_friendly_staff"
650,good_staff,"polite_staff, pleasant_staff, no_evident_not_polite_staff, no_evident_not_pleasant_staff"
651,good_staff,"pleas, ant, no_evident_not_pleas, no_evident_not_ant"
653,good_staff,"very_nice_staff, friendly_staff, no_evident_not_very_nice_staff, no_evident_not_friendly_staff"
654,good_staff,"friendly_staff, no_evident_not_friendly_staff, every_day_cleaning, no_evident_not_every_day_cleaning"
655,good_staff,"here_s_the_aba_format_for_your_text, warm_staff, caring_welcome, no_evident_not_warm_staff, no_evident_not_caring_welcome"
656,good_staff,"the_claim_is_nice_staff, nice_staff, no_evident_not_nice_staff"
657,good_staff,"friendly, no_evident_not_friendly"
658,good_staff,"owner_takes_care_of_guests, for_support_1_no_evident_not_owner_takes_care_of_guests, owner_makes_them_feel_at_home, for_support_2_no_evident_not_owner_makes_them_feel_at_home"
659,good_staff,"helpful_staff, friendly_staff, go_out_of_their_way_for_us, excellent_staff, polite_staff, smiling_staff, no_evident_not_helpful_staff, no_evident_not_friendly_staff, no_evident_not_go_out_of_their_way_for_us, no_evident_not_excellent_staff, no_evident_not_polite_staff, no_evident_not_smiling_staff, this_format_ensures_that_each_support_is_paired_with_its_corresponding_contrary, adhering_to_the_specified_conditions"
660,good_staff,"avail, no_evident_not_avail, car, no_evident_not_car"
662,good_staff,"helpful_staff, no_evident_not_helpful_staff, plane_delay, this_format_adheres_to_all_specified_conditions, ensuring_each_support_has_its_contrary_and_assumptions_are_included"
663,good_staff,"fast_transfer, organized_by_hotel, no_evident_not_fast_transfer, no_evident_not_organized_by_hotel"
666,good_staff,"friendly_staff, helpful_staff, staff_owners, no_evident_not_friendly_staff, no_evident_not_helpful_staff, no_evident_not_staff_owners"
667,good_staff,"friendly_staff, no_evident_not_friendly_staff, went_out_of_their_way_for_us, no_evident_not_staff_go_out_of_their_way_for_us"
670,good_staff,"exceptional, no_evident_not_exceptional, welcome, no_evident_not_welcome, french, no_evident_not_french"
673,good_staff,"friendly_staff, go_out_of_their_way_for_us, no_evident_not_friendly_staff, no_evident_not_go_out_of_their_way_for_us"
674,good_staff,"competent_staff, no_evident_not_competent_staff"
675,good_staff,"friendly_service, no_evident_not_friendly_service"
676,good_staff,"responsive_staff, kind_staff, home, no_evident_not_responsive_staff, no_evident_not_kind_staff, no_evident_not_home"
679,good_staff,"top_notch_staff, staff_top_notch, no_evident_not_top_notch_staff"
680,good_staff,"here_s_the_text_in_aba_format_based_on_your_conditions, hosts, no_evident_not_hosts"
683,good_staff,"friendly_staff, no_evident_not_friendly_staff, staff_go_out_of_their_way_for_us, no_evident_not_staff_go_out_of_their_way_for_us, helpful_staff, no_evident_not_helpful_staff, exceptional_staff, no_evident_not_exceptional_staff, very_friendly_staff, no_evident_not_very_friendly_staff"
684,good_staff,"the_sympathy_of_restaurant_manager, no_evident_not_the_sympathy_of_restaurant_manager"
685,good_staff,"super_service, no_evident_not_super_service"
686,good_staff,"friendly_reception, no_evident_not_friendly, no_evident_not_reception"
687,good_staff,"excellent_service, no_evident_not_excellent_service, owner_staff_always_ready_to_help, no_evident_not_owner_staff_always_ready_to_help, helped_immediately_with_adapters, no_evident_not_helped_immediately_with_adapters"
688,good_staff,"nice_owner, no_evident_not_nice_owner"
689,good_staff,"no_taxi_show_up, no_evident_not_taxi_show_up, owner_drove_to_airport, no_evident_not_owner_drove_to_airport"
691,good_staff,"nice_staff, kind_staff, no_evident_not_nice_staff, no_evident_not_kind_staff"
692,good_staff,error_timeout_after_180s_while_waiting_for_model_response_skipping
694,good_staff,"friendly_hosts, no_evident_not_friendly_hosts, each_support_has_its_own_contrary, as_per_condition_4_and_5"
