ID,Output
565,"location_near_airport, location_near_mackenzie_beach, super_convenient, five_minutes_to_beach, no_evident_not_location_near_airport, no_evident_not_location_near_mackenzie_beach"
566,"good_location, close_to_airport, no_evident_not_close_to_airport"
569,"good_location, 7_minutes_walk, no_evident_not_7_minutes_walk, no_evident_not_good_location"
571,"to_beach_on_foot, no_evident_not_to_beach_on_foot"
579,"hotel_near_airport, no_evident_not_hotel_near_airport, about_10_minutes_drive"
586,"good_location, close_to_airport, close_to_sea, close_to_promenade, close_to_excellent_restaurants, no_evident_not_close_to_airport, no_evident_not_close_to_sea, no_evident_not_close_to_promenade, no_evident_not_close_to_excellent_restaurants"
587,"close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
588,"good_location, close_to_everything, no_evident_not_close_to_everything"
589,"distance_from_airport, no_evident_not_distance_from_airport"
589,"works_next_door, have_evident_works_next_door"
590,"close_to_beach, close_to_airport, no_evident_not_close_to_beach, no_evident_not_close_to_airport"
594,"noisy_at_night, have_evident_noisy_at_night, close_to_airport, have_evident_close_to_airport"
596,"noisy, have_evident_noisy"
597,"good_location, good_location, no_evident_not_good_location, no_evident_not_good_location"
599,"great_transit_hotel, no_evident_not_great_transit_hotel"
599,"noise_from_nightclub, have_evident_noise_from_nightclub"
602,"good_location, no_evident_not_good_location"
607,"good_location, close_to_beach, close_to_airport, lots_of_restaurants, relatively_quiet_location, no_evident_not_close_to_beach, no_evident_not_close_to_airport, no_evident_not_lots_of_restaurants, no_evident_not_relatively_quiet_location"
610,"close_to_airport, close_to_beach, quiet_hotel, good_restaurant, no_evident_not_close_to_airport, no_evident_not_close_to_beach, no_evident_not_good_restaurant"
611,"good_location, close_to_city_center, close_to_beach, no_evident_not_close_to_city_center, no_evident_not_close_to_beach"
612,"close_to_airport, no_evident_not_close_to_airport, 6_minutes_by_car, no_evident_not_6_minutes_by_car"
612,"light_from_outside, have_evident_light_from_outside"
614,"good_location, close_to_airport, close_to_airport, no_evident_not_close_to_airport, 5min_by_bus, 5min_by_bus, no_evident_not_5min_by_bus"
616,"easy_to_reach, not_too_close, no_evident_not_not_too_close, no_evident_not_not_too_close"
617,"good_location, no_evident_not_good_location"
618,"noise_made_by_truck, have_evident_noise_made_by_truck"
619,"well_located_airport, well_located_larnaca_lake, no_evident_not_well_located_airport, no_evident_not_well_located_larnaca_lake, perfect_night_transit, no_evident_not_perfect_night_transit"
620,"good_location, close_to_airport, close_to_embankment, no_evident_not_close_to_airport, no_evident_not_close_to_embankment, 7_10_minutes"
623,"good_location, close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
623,"night_traffic, have_evident_night_traffic"
625,"good_location, close_to_airport, close_to_beach, no_evident_not_good_location"
627,"far_from_city_center, have_evident_far_from_city_center"
627,"same_price, no_evident_not_same_price"
628,"good_location, close_to_airport, close_to_city_center, no_evident_not_close_to_airport, dead_end, quiet_street"
632,"good_location, close_to_airport, close_to_city_center, no_evident_not_close_to_airport, no_evident_not_close_to_city_center, perfect_for_trip, close_to_mackenzie_beach, no_evident_not_close_to_mackenzie_beach"
633,"close_to_airport, no_evident_not_close_to_airport"
635,"good_location, close_to_airport, close_to_beach, nice_promenade, no_evident_not_close_to_airport, no_evident_not_close_to_beach, no_evident_not_nice_promenade"
636,"one_night_stay, no_evident_not_one_night_stay"
637,"good_location, no_evident_not_good_location"
639,"short_distance_beach, close_to_starfish, no_evident_not_short_distance_beach, no_evident_not_close_to_starfish"
641,"quiet_area, peaceful_area, no_evident_not_quiet_area, no_evident_not_peaceful_area"
642,"close_to_airport, close_to_airport, no_evident_not_close_to_airport"
644,"good_location, near_airport, no_evident_not_near_airport"
646,"good_location, close_to_Salt_Lake, close_to_Mackenzie_Beach, close_to_bus_stop, close_to_airport, no_evident_not_close_to_airport, no_evident_not_close_to_Mackenzie_Beach, no_evident_not_close_to_bus_stop, no_evident_not_close_to_airport, can_walk_promenade, won’t_miss_anything, calm_step_sea, Church_of_St_Lazarus, 30-40_minutes"
649,"hotel_located, hotel_no_noise, no_evident_not_hotel_no_noise"
650,"quiet_location, walking_distance_to_beach, no_evident_not_quiet_location, no_evident_not_walking_distance_to_beach"
652,"close_to_airport, no_evident_not_close_to_airport"
653,"close_to_airport, near_lake_with_flamingos, no_evident_not_close_to_airport, no_evident_not_near_lake_with_flamingos"
654,"good_beach, no_evident_not_good_beach"
654,"noise_was_problem, have_evident_noise_was_problem
tourists_were_disturbed, have_evident_tourists_were_disturbed"
655,"close_to_airport, no_evident_not_close_to_airport"
655,"far_from_city_center, have_evident_far_from_city_center"
659,"noisy, have_evident_noisy, ringing, have_evident_ringing, sounds_accumulate, have_evident_sounds_accumulate, terrible_force, have_evident_terrible_force, airplanes, have_evident_airplanes, cars, have_evident_cars, slamming_trunk, have_evident_slamming_trunk"
661,"good_location, close_to_airport, no_evident_not_close_to_airport"
661,"sleep_lightly, have_evident_sleep_lightly"
662,"beautiful_beach, no_evident_not_beautiful_beach"
662,"beautiful_accommodation, have_evident_beautiful_accommodation, fertilized, have_evident_fertilized"
663,"location_near_airport, close_to_beach, relatively_quickly"
663,"far_location, have_evident_far_location"
666,"good_location, quiet_location, no_evident_not_good_location, no_evident_not_quiet_location"
667,"good_location, close_to_bus_stop, close_to_airport, 10_minutes_to_center, 5_minutes_to_airport, no_evident_not_close_to_bus_stop, no_evident_not_close_to_center, no_evident_not_close_to_airport"
670,"good_location, close_to_airport, close_to_bus_stop, no_evident_not_close_to_airport, no_evident_not_close_to_bus_stop"
673,"good_walking_distance, no_evident_not_walking_distance, no_evident_not_distance"
677,"ok_for_sea, no_evident_not_ok_for_sea"
678,"close_to_mackenzie_beach, close_to_airport, close_to_airport, no_evident_not_close_to_mackenzie_beach, no_evident_not_close_to_airport, five_minutes_by_car"
680,"hotel_located, close_to_airport, close_to_restaurants, close_to_bars, town_center_further, no_evident_not_further, no_evident_not_30_foot, no_evident_not_5_foot"
681,"good_location, bus_stops_nearby, salt_lake, five_minutes_walk_to_sea, no_evident_not_bus_stops_nearby, no_evident_not_salt_lake, no_evident_not_five_minutes_walk_to_sea"
684,"noise_of_discotheque, have_evident_noise_of_discotheque"
685,"good_location, no_evident_not_good_location"
687,"close_to_beach, relatively_close, close_to_bus_stop, 5-7_minutes, calm_pace, no_evident_not_5-7_minutes, no_evident_not_calm_pace, no_evident_not_bus_stop"
688,"close_to_beach, no_evident_not_close_to_beach"
690,"convenient_location, close_to_airport, close_to_sea, no_evident_not_close_to_airport, no_evident_not_close_to_sea"
690,"heard, have_evident_heard, tanks, have_evident_tanks"
693,"good_location, access_vacant_lot, no_evident_not_access_vacant_lot, nearby_airport, no_evident_not_nearby_airport"
694,"close_to_airport, no_evident_not_close_to_airport"
694,"wasteland, have_evident_wasteland"
696,"close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
698,"good_location, close_to_airport, no_evident_not_close_to_airport, convenient_for_flight, well_located_restaurants, no_evident_not_well_located_restaurants"
700,"great_for_airport, no_evident_not_great_for_airport"
701,"walking_distance_to_beach, several_restaurants, no_evident_not_walking_distance_to_beach, no_evident_not_several_restaurants"
704,"close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
706,"good_accommodation, perfect_location, no_evident_not_7_minutes, no_evident_not_perfect_location"
708,"good_location, close_to_airport, no_evident_not_close_to_airport"
713,"close_to_airport, no_evident_not_close_to_airport"
718,"close_to_mackenzie_beach, close_to_salt_lake, no_evident_not_10_minutes, no_evident_not_airport"
719,"located_in_street, have_evident_located_in_street"
722,"walking_distance_to_makenzie_beach, easy_by_bus, no_evident_not_easy_by_bus, no_evident_not_no_noise, no_evident_not_no_discomfort"
726,"Mackenzie_is_nearby, convenient_location, no_evident_not_convenient_location"
726,"noisy_from_discos, have_evident_noisy_from_discos"
727,"good_location, close_to_airport, no_evident_not_close_to_airport, close_to_clean_beach, no_evident_not_close_to_clean_beach"
727,"intensive_road, have_evident_intensive_road"
730,"good_location, close_to_airport, close_to_beach, no_evident_not_close_to_airport, no_evident_not_close_to_beach"
730,"noise_of_planes, have_evident_noise_of_planes
smell_of_jet_fuel, have_evident_smell_of_jet_fuel
disco_makes_difficult_to_sleep, have_evident_disco_makes_difficult_to_sleep"
732,"near_mackenzie_beach, near_airport, near_salt_lake, no_evident_not_near_mackenzie_beach, no_evident_not_near_airport, no_evident_not_near_salt_lake"
733,"located_near_waterfront, no_evident_not_located_near_waterfront"
735,"location_close_to_everything, restaurants, cafés, no_evident_not_location_close_to_everything"
737,"close_to_beach, no_evident_not_close_to_beach"
739,"good_location, near_beach, near_center, no_evident_not_good_location, no_evident_not_near_beach, no_evident_not_near_center"
743,"not_close_to_airport, have_evident_not_close_to_airport"
744,"sounds_of_airport, have_evident_sounds_of_airport"
748,"close_to_airport, no_aircraft_noise, bus_station_nearby, no_evident_not_close_to_airport, no_evident_not_bus_station_nearby, no_evident_not_salt_lake_nearby"
749,"close_to_field, no_evident_not_close_to_field"
750,"close_to_field, no_evident_not_close_to_field"
751,"noise_shouting, have_evident_noise_shouting, unable_rest, have_evident_unable_rest"
754,"early_morning_flight, no_evident_not_early_morning_flight"
754,"sleep_with_air_conditioning, have_evident_sleep_with_air_conditioning, noise_from_nearby_beach"
756,"good_location, central_location, no_evident_not_central_location, beach, party_mile, airport, old_town"
764,"picked_up_from_street, have_evident_picked_up_from_street
smelled_like_concentrated_manure, have_evident_smelled_like_concentrated_manure"
765,"bars_and_restaurants_nearby, no_evident_not_bars_and_restaurants_nearby"
765,"smell_smoke, have_evident_smell_smoke"
767,"far_from_beach, have_evident_far_from_beach
overlooked_courtyard, have_evident_overlooked_courtyard
quite_noisy, have_evident_quite_noisy"
769,"beach_within_walking_distance, taverns_in_area, near_airport, no_evident_not_beach_within_walking_distance, no_evident_not_taverns_in_area, no_evident_not_near_airport"
769,"walk_to_promenade, have_evident_walk_to_promenade, walk_to_lidl, have_evident_walk_to_lidl"
770,"stench_coming_outside, have_evident_stench_coming_outside"
771,"van_drove_under_windows, have_evident_van_drove_under_windows 
seller_shouted_into_mouthpiece, have_evident_seller_shouted_into_mouthpiece"
771,"walking_distance_to_center, walking_distance_to_mackenzie_beach, walking_distance_to_party_cafes, no_evident_not_walking_distance_to_center, no_evident_not_walking_distance_to_mackenzie_beach, no_evident_not_walking_distance_to_party_cafes"
773,"[ERROR] ReadTimeout: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=120)"
776,"close_to_airport, walk_to_sea, no_evident_not_close_to_airport, no_evident_not_walk_to_sea"
778,"close_to_airport, no_evident_not_close_to_airport"
779,"close_to_airport, quiet, proximity_to_beach, proximity_to_city, bus_stop_near_hotel, city_center, airport"
780,"good_location, near_mackenzie_beach, no_evident_not_near_mackenzie_beach"
784,"good_location, close_to_beach, no_evident_not_close_to_beach, close_to_airport, no_evident_not_close_to_airport"
785,"bad_location, have_evident_bad_location
garbage_heap, have_evident_garbage_heap"
41,good_location,"good_location, 5_lins_away_from_airport, 5_mins_walk_to_beach, no_evident_not_5_lins_away_from_airport, no_evident_not_5_mins_walk_to_beach"
41,bad_location,"typical_restaurants, have_evident_typical_restaurants
kitchen_shuts_22_30, have_evident_kitchen_shuts_22_30
no_food_had, have_evident_no_food_had"
128,good_location,"close_to_airport, no_evident_not_close_to_airport"
513,good_location,"close_to_airport, easy_to_get, short_distance_from_promenade, no_evident_not_close_to_airport, no_evident_not_easy_to_get, no_evident_not_short_distance_from_promenade"
665,good_location,"close_to_airport, a_lot_of_noise, no_evident_not_a_lot_of_noise"
665,bad_location,"noise_from_planes, have_evident_noise_from_planes
noise_garbage_containers, have_evident_noise_garbage_containers"
676,good_location,"near_salt_lake, 10_minutes_walk, 5_6_minutes_to_sea, quiet_place, near_airport_4km, by_bus_or_car_5_6_minutes, you_can_walk_50_minutes, few_shops_nearby, no_evident_not_near_salt_lake, no_evident_not_10_minutes_walk, no_evident_not_5_6_minutes_to_sea, no_evident_not_quiet_place, no_evident_not_near_airport_4km, no_evident_not_by_bus_or_car_5_6_minutes, no_evident_not_you_can_walk_50_minutes, no_evident_not_few_shops_nearby"
